date,qsim,year,month,qobs
1991-11-14,262.0993113083675,1991,11,
1991-11-15,347.9959127154123,1991,11,
1991-11-16,393.7486397332016,1991,11,
1991-11-17,378.5549418418321,1991,11,
1991-11-18,344.66519049599964,1991,11,
1991-11-19,315.00968125164087,1991,11,
1991-11-20,292.3500323422655,1991,11,
1991-11-21,273.7394803068637,1991,11,
1991-11-22,253.649089198026,1991,11,
1991-11-23,228.193034093616,1991,11,
1991-11-24,200.0365149589766,1991,11,
1991-11-25,175.03233112811424,1991,11,
1991-11-26,154.6027137486146,1991,11,
1991-11-27,137.67566452264953,1991,11,
1991-11-28,123.74228467277358,1991,11,
1991-11-29,113.39650786191868,1991,11,
1991-11-30,106.05819473394956,1991,11,
1991-12-01,100.29574825159357,1991,12,
1991-12-02,95.3264960345466,1991,12,
1991-12-03,90.89225056679804,1991,12,
1991-12-04,86.89812046614183,1991,12,
1991-12-05,83.28639049331127,1991,12,
1991-12-06,80.01067163435842,1991,12,
1991-12-07,77.03126868167698,1991,12,
1991-12-08,74.31382642639309,1991,12,
1991-12-09,71.82849866890722,1991,12,
1991-12-10,69.54928483513437,1991,12,
1991-12-11,67.45347710931436,1991,12,
1991-12-12,65.52119590100278,1991,12,
1991-12-13,63.73499796206381,1991,12,
1991-12-14,62.079544647305504,1991,12,
1991-12-15,60.54132016884159,1991,12,
1991-12-16,59.4326362334397,1991,12,
1991-12-17,90.54750196369834,1991,12,
1991-12-18,135.24523343958867,1991,12,
1991-12-19,186.8503877990473,1991,12,
1991-12-20,260.96325274837363,1991,12,
1991-12-21,354.7793364808392,1991,12,
1991-12-22,454.0495119414488,1991,12,
1991-12-23,555.9520541489854,1991,12,
1991-12-24,600.8493543947758,1991,12,
1991-12-25,567.53759321765,1991,12,
1991-12-26,495.6958084330925,1991,12,
1991-12-27,420.32774900386727,1991,12,
1991-12-28,356.0745825986964,1991,12,
1991-12-29,304.3862356005414,1991,12,
1991-12-30,261.31809978670805,1991,12,
1991-12-31,225.5869794306421,1991,12,
1992-01-01,196.9174320403181,1992,1,
1992-01-02,174.250323395721,1992,1,
1992-01-03,156.32762128308676,1992,1,
1992-01-04,144.04557647337504,1992,1,
1992-01-05,136.16070098606676,1992,1,
1992-01-06,128.6346315827793,1992,1,
1992-01-07,122.43442250317878,1992,1,
1992-01-08,118.24411877819448,1992,1,
1992-01-09,117.4832822098324,1992,1,
1992-01-10,127.14683700259724,1992,1,
1992-01-11,146.12358415929057,1992,1,
1992-01-12,152.60358963079233,1992,1,
1992-01-13,146.97997667670975,1992,1,
1992-01-14,138.33937489855623,1992,1,
1992-01-15,130.5120853462863,1992,1,
1992-01-16,123.72551559598008,1992,1,
1992-01-17,117.78658362194544,1992,1,
1992-01-18,112.4965964098692,1992,1,
1992-01-19,110.43397866111172,1992,1,
1992-01-20,109.49437847023228,1992,1,
1992-01-21,105.73413783673357,1992,1,
1992-01-22,102.69075269356428,1992,1,
1992-01-23,99.07669909567612,1992,1,
1992-01-24,95.49508309427203,1992,1,
1992-01-25,92.1924315257303,1992,1,
1992-01-26,89.17912742480001,1992,1,
1992-01-27,86.42569724267865,1992,1,
1992-01-28,83.90347468862448,1992,1,
1992-01-29,81.65156214296961,1992,1,
1992-01-30,80.13441681920125,1992,1,
1992-01-31,81.23750113529827,1992,1,
1992-02-01,85.25351880407582,1992,2,
1992-02-02,88.02191045658248,1992,2,
1992-02-03,88.64941451760922,1992,2,
1992-02-04,97.77073685076644,1992,2,
1992-02-05,122.13508884438488,1992,2,
1992-02-06,152.1442227990573,1992,2,
1992-02-07,178.45029880806203,1992,2,
1992-02-08,187.4981299241829,1992,2,
1992-02-09,179.63000956288158,1992,2,
1992-02-10,171.39098375753818,1992,2,
1992-02-11,175.1323366015721,1992,2,
1992-02-12,188.8056633234484,1992,2,
1992-02-13,203.9959748234889,1992,2,
1992-02-14,222.4426586288711,1992,2,
1992-02-15,237.7417920155009,1992,2,
1992-02-16,247.060745253175,1992,2,
1992-02-17,258.7957129916975,1992,2,
1992-02-18,259.6592355699709,1992,2,
1992-02-19,242.30339838962064,1992,2,
1992-02-20,215.20138063680955,1992,2,
1992-02-21,190.1429064193936,1992,2,
1992-02-22,170.30931774722904,1992,2,
1992-02-23,155.56603140663836,1992,2,
1992-02-24,145.28047323405,1992,2,
1992-02-25,138.19427164624696,1992,2,
1992-02-26,132.62173641660593,1992,2,
1992-02-27,126.86445051953405,1992,2,
1992-02-28,121.10229622042048,1992,2,
1992-02-29,115.85404081308585,1992,2,
1992-03-01,111.1858796612826,1992,3,
1992-03-02,107.10482446179836,1992,3,
1992-03-03,104.04075027358712,1992,3,
1992-03-04,102.96665218333987,1992,3,
1992-03-05,101.08280746085455,1992,3,
1992-03-06,98.0029526429966,1992,3,
1992-03-07,94.90457966031876,1992,3,
1992-03-08,92.05866175372624,1992,3,
1992-03-09,89.44836141659853,1992,3,
1992-03-10,87.11490077160529,1992,3,
1992-03-11,85.12576773741867,1992,3,
1992-03-12,98.18925631223594,1992,3,
1992-03-13,133.79253563705936,1992,3,
1992-03-14,172.73056264282175,1992,3,
1992-03-15,216.790846864648,1992,3,
1992-03-16,265.4569921455015,1992,3,
1992-03-17,298.6089032305267,1992,3,
1992-03-18,295.4345682249328,1992,3,
1992-03-19,265.6644610645216,1992,3,
1992-03-20,232.1604718987905,1992,3,
1992-03-21,206.3357407715041,1992,3,
1992-03-22,198.6967552299733,1992,3,
1992-03-23,223.01358862850591,1992,3,
1992-03-24,279.2796536381159,1992,3,
1992-03-25,342.47404578500976,1992,3,
1992-03-26,381.0372548712516,1992,3,
1992-03-27,380.820949709333,1992,3,
1992-03-28,352.52122423392166,1992,3,
1992-03-29,317.94125487660585,1992,3,
1992-03-30,285.865413917385,1992,3,
1992-03-31,255.31875149910263,1992,3,
1992-04-01,232.49545855938712,1992,4,
1992-04-02,232.25251959924927,1992,4,
1992-04-03,235.8345800906189,1992,4,
1992-04-04,234.65697868050063,1992,4,
1992-04-05,258.33563659711507,1992,4,
1992-04-06,276.73126345490465,1992,4,
1992-04-07,265.5492889327356,1992,4,
1992-04-08,239.0898870750151,1992,4,
1992-04-09,211.78963319983816,1992,4,
1992-04-10,188.47172758370667,1992,4,
1992-04-11,169.7380688380284,1992,4,
1992-04-12,154.64394753986917,1992,4,
1992-04-13,142.74834560645002,1992,4,
1992-04-14,135.33657010279134,1992,4,
1992-04-15,138.00935001484444,1992,4,
1992-04-16,153.28593895878643,1992,4,
1992-04-17,166.10961533659977,1992,4,
1992-04-18,170.6642082926154,1992,4,
1992-04-19,166.6332688779806,1992,4,
1992-04-20,158.50863311582296,1992,4,
1992-04-21,149.8551953058504,1992,4,
1992-04-22,142.31304692897115,1992,4,
1992-04-23,135.85227583074564,1992,4,
1992-04-24,130.1573174503925,1992,4,
1992-04-25,125.05116594477144,1992,4,
1992-04-26,120.46436613281874,1992,4,
1992-04-27,116.45045348208149,1992,4,
1992-04-28,114.79968162692212,1992,4,
1992-04-29,116.89580054000028,1992,4,
1992-04-30,117.44961239198764,1992,4,
1992-05-01,117.9647679198231,1992,5,
1992-05-02,130.04258851587164,1992,5,
1992-05-03,141.92373278280732,1992,5,
1992-05-04,141.44252006741442,1992,5,
1992-05-05,134.69760872774395,1992,5,
1992-05-06,128.03866476684044,1992,5,
1992-05-07,122.6362028694045,1992,5,
1992-05-08,118.02022559025131,1992,5,
1992-05-09,114.05804711474666,1992,5,
1992-05-10,116.33790876937984,1992,5,
1992-05-11,120.00903190615918,1992,5,
1992-05-12,114.09994877789886,1992,5,
1992-05-13,107.7549990798008,1992,5,
1992-05-14,104.21118887865242,1992,5,
1992-05-15,101.15165421068264,1992,5,
1992-05-16,98.33912754019842,1992,5,
1992-05-17,95.75967744275675,1992,5,
1992-05-18,93.37840599720566,1992,5,
1992-05-19,91.1695227974633,1992,5,
1992-05-20,89.11366726136428,1992,5,
1992-05-21,87.19523118919939,1992,5,
1992-05-22,85.40170698911136,1992,5,
1992-05-23,83.71897274269782,1992,5,
1992-05-24,82.13294944948088,1992,5,
1992-05-25,80.66974342776489,1992,5,
1992-05-26,83.97151205636635,1992,5,
1992-05-27,86.16305225464453,1992,5,
1992-05-28,80.74243933452475,1992,5,
1992-05-29,81.15657370246332,1992,5,
1992-05-30,84.35264049608332,1992,5,
1992-05-31,81.93885585783573,1992,5,
1992-06-01,79.9219654360812,1992,6,
1992-06-02,80.3022454392647,1992,6,
1992-06-03,81.98652324700271,1992,6,
1992-06-04,83.66353348770919,1992,6,
1992-06-05,94.7609234667406,1992,6,
1992-06-06,105.3853168941516,1992,6,
1992-06-07,106.63245573350332,1992,6,
1992-06-08,109.35643358307836,1992,6,
1992-06-09,113.50464753255233,1992,6,
1992-06-10,106.06884040781428,1992,6,
1992-06-11,99.49403715024624,1992,6,
1992-06-12,94.92122455694744,1992,6,
1992-06-13,91.50684499644927,1992,6,
1992-06-14,88.57644708189419,1992,6,
1992-06-15,85.92236709406667,1992,6,
1992-06-16,83.48628991623501,1992,6,
1992-06-17,81.24002728662587,1992,6,
1992-06-18,79.16221802848521,1992,6,
1992-06-19,77.2464252397851,1992,6,
1992-06-20,76.31540071888003,1992,6,
1992-06-21,76.13364563313728,1992,6,
1992-06-22,73.52543231758514,1992,6,
1992-06-23,73.36842881851506,1992,6,
1992-06-24,79.68055640040744,1992,6,
1992-06-25,79.96564839594093,1992,6,
1992-06-26,75.99200015046053,1992,6,
1992-06-27,73.15126248737631,1992,6,
1992-06-28,70.65239651555142,1992,6,
1992-06-29,68.67186884209345,1992,6,
1992-06-30,67.12494143318663,1992,6,
1992-07-01,65.82297501028094,1992,7,
1992-07-02,64.89637909842243,1992,7,
1992-07-03,64.19551276587586,1992,7,
1992-07-04,66.27171317136191,1992,7,
1992-07-05,81.7998738399167,1992,7,
1992-07-06,94.44442813911724,1992,7,
1992-07-07,92.3429854939643,1992,7,
1992-07-08,83.33900438285728,1992,7,
1992-07-09,75.76979321993156,1992,7,
1992-07-10,78.50280281147487,1992,7,
1992-07-11,89.33596484035199,1992,7,
1992-07-12,97.5678107587598,1992,7,
1992-07-13,96.60016892173768,1992,7,
1992-07-14,93.06475535032384,1992,7,
1992-07-15,87.08859347972519,1992,7,
1992-07-16,81.90266801972692,1992,7,
1992-07-17,78.37286116135583,1992,7,
1992-07-18,75.63112163214855,1992,7,
1992-07-19,73.22458857903099,1992,7,
1992-07-20,71.03276729325347,1992,7,
1992-07-21,69.03337846998038,1992,7,
1992-07-22,67.60286698835385,1992,7,
1992-07-23,67.23831133580632,1992,7,
1992-07-24,65.97118058977718,1992,7,
1992-07-25,63.946689957938055,1992,7,
1992-07-26,62.23612790545717,1992,7,
1992-07-27,60.81072945536025,1992,7,
1992-07-28,59.52034834570571,1992,7,
1992-07-29,58.315803176405375,1992,7,
1992-07-30,57.18268665692767,1992,7,
1992-07-31,56.16423638313029,1992,7,
1992-08-01,56.18767667344262,1992,8,
1992-08-02,56.35997135303092,1992,8,
1992-08-03,54.85065861842659,1992,8,
1992-08-04,53.22164537864734,1992,8,
1992-08-05,52.12220727697065,1992,8,
1992-08-06,51.2466899301173,1992,8,
1992-08-07,50.44357233667705,1992,8,
1992-08-08,49.67944600486922,1992,8,
1992-08-09,49.34053381161968,1992,8,
1992-08-10,50.43045413215415,1992,8,
1992-08-11,52.58967796887885,1992,8,
1992-08-12,56.83545060704045,1992,8,
1992-08-13,59.53329026865054,1992,8,
1992-08-14,60.389339453633134,1992,8,
1992-08-15,57.44767398207108,1992,8,
1992-08-16,55.79481405938393,1992,8,
1992-08-17,52.1210063071143,1992,8,
1992-08-18,48.97102578642273,1992,8,
1992-08-19,47.436479159321046,1992,8,
1992-08-20,48.86660635284761,1992,8,
1992-08-21,51.17646426514333,1992,8,
1992-08-22,49.63621757622934,1992,8,
1992-08-23,47.355213402212335,1992,8,
1992-08-24,45.96959874605916,1992,8,
1992-08-25,44.96726640017548,1992,8,
1992-08-26,43.918746063654766,1992,8,
1992-08-27,43.05355895202044,1992,8,
1992-08-28,42.67136614931376,1992,8,
1992-08-29,43.098037928475,1992,8,
1992-08-30,50.79090517034796,1992,8,
1992-08-31,66.40686610782784,1992,8,
1992-09-01,86.48364466763353,1992,9,
1992-09-02,95.22537803530923,1992,9,
1992-09-03,86.0155693760834,1992,9,
1992-09-04,74.83846602967698,1992,9,
1992-09-05,72.36622990438188,1992,9,
1992-09-06,69.73535754124262,1992,9,
1992-09-07,64.51488584419258,1992,9,
1992-09-08,59.93804163135828,1992,9,
1992-09-09,56.96195686876215,1992,9,
1992-09-10,54.732643448533935,1992,9,
1992-09-11,52.82575227986746,1992,9,
1992-09-12,51.22891009902088,1992,9,
1992-09-13,49.93406237659149,1992,9,
1992-09-14,48.87597637114843,1992,9,
1992-09-15,48.75647197238036,1992,9,
1992-09-16,48.33618539763935,1992,9,
1992-09-17,46.90063249301423,1992,9,
1992-09-18,45.17808521437081,1992,9,
1992-09-19,43.8678317585373,1992,9,
1992-09-20,42.9937699579721,1992,9,
1992-09-21,42.15824354919963,1992,9,
1992-09-22,41.155109625196665,1992,9,
1992-09-23,40.232283354333056,1992,9,
1992-09-24,39.41377677458375,1992,9,
1992-09-25,38.65528484506504,1992,9,
1992-09-26,37.93728592431662,1992,9,
1992-09-27,37.25657301699396,1992,9,
1992-09-28,36.62135238942695,1992,9,
1992-09-29,36.62863467096529,1992,9,
1992-09-30,37.952770489521306,1992,9,
1992-10-01,37.356632055061766,1992,10,
1992-10-02,35.992218236159765,1992,10,
1992-10-03,36.03141887433397,1992,10,
1992-10-04,37.41318869280345,1992,10,
1992-10-05,39.77132240854414,1992,10,
1992-10-06,48.09218150216086,1992,10,
1992-10-07,50.071113249057525,1992,10,
1992-10-08,44.34844484399949,1992,10,
1992-10-09,39.48055072640328,1992,10,
1992-10-10,37.9867088756522,1992,10,
1992-10-11,40.96391241486359,1992,10,
1992-10-12,42.86168000620566,1992,10,
1992-10-13,40.39515448548936,1992,10,
1992-10-14,37.92872802022134,1992,10,
1992-10-15,40.13701079812312,1992,10,
1992-10-16,44.11337240328493,1992,10,
1992-10-17,44.83089528597646,1992,10,
1992-10-18,43.51413123325296,1992,10,
1992-10-19,43.70836543513267,1992,10,
1992-10-20,46.3492827342279,1992,10,
1992-10-21,48.70763927194694,1992,10,
1992-10-22,46.65280189904973,1992,10,
1992-10-23,51.42063866879038,1992,10,
1992-10-24,79.84916287479388,1992,10,
1992-10-25,121.48210262949596,1992,10,
1992-10-26,147.6692542004234,1992,10,
1992-10-27,171.9302918750317,1992,10,
1992-10-28,197.98612411123744,1992,10,
1992-10-29,210.1834123394551,1992,10,
1992-10-30,221.02184242971973,1992,10,
1992-10-31,213.64147832095125,1992,10,
1992-11-01,191.6647793648345,1992,11,
1992-11-02,174.7630492848189,1992,11,
1992-11-03,165.54324215372637,1992,11,
1992-11-04,156.50851673390392,1992,11,
1992-11-05,151.59732555179883,1992,11,
1992-11-06,142.32533228027282,1992,11,
1992-11-07,128.92675369064503,1992,11,
1992-11-08,117.43498974122896,1992,11,
1992-11-09,110.97365052717356,1992,11,
1992-11-10,116.06696552399318,1992,11,
1992-11-11,143.40870299468477,1992,11,
1992-11-12,190.6320552333046,1992,11,
1992-11-13,235.69829261697248,1992,11,
1992-11-14,269.0265863898606,1992,11,
1992-11-15,300.5291397936285,1992,11,
1992-11-16,358.5638357956156,1992,11,
1992-11-17,446.5768382563,1992,11,
1992-11-18,495.5868559500984,1992,11,
1992-11-19,501.49841875511584,1992,11,
1992-11-20,485.400207638002,1992,11,
1992-11-21,456.1645628208617,1992,11,
1992-11-22,456.96637089440577,1992,11,
1992-11-23,476.9029711707124,1992,11,
1992-11-24,463.2647158038446,1992,11,
1992-11-25,425.8417310065397,1992,11,
1992-11-26,397.3531901770368,1992,11,
1992-11-27,388.7433475133988,1992,11,
1992-11-28,397.8777630715061,1992,11,
1992-11-29,420.1050649390358,1992,11,
1992-11-30,457.1235614494687,1992,11,
1992-12-01,470.4959125432581,1992,12,
1992-12-02,459.938435028261,1992,12,
1992-12-03,462.9905181112783,1992,12,
1992-12-04,481.1223043181203,1992,12,
1992-12-05,510.67012413008297,1992,12,
1992-12-06,523.2947747796071,1992,12,
1992-12-07,513.7728325278523,1992,12,
1992-12-08,481.4673492532497,1992,12,
1992-12-09,432.31758326982543,1992,12,
1992-12-10,375.8000184713085,1992,12,
1992-12-11,331.7645097911466,1992,12,
1992-12-12,312.80668634626335,1992,12,
1992-12-13,297.6229373542672,1992,12,
1992-12-14,277.4369701816161,1992,12,
1992-12-15,247.7988814834584,1992,12,
1992-12-16,220.01622564275067,1992,12,
1992-12-17,200.9540710568405,1992,12,
1992-12-18,188.52698281004257,1992,12,
1992-12-19,180.6462710097764,1992,12,
1992-12-20,174.05167504975978,1992,12,
1992-12-21,168.02348025235335,1992,12,
1992-12-22,167.28448586246995,1992,12,
1992-12-23,166.25987508542252,1992,12,
1992-12-24,159.52748003306542,1992,12,
1992-12-25,151.3736881280342,1992,12,
1992-12-26,143.870766325501,1992,12,
1992-12-27,137.23675815731227,1992,12,
1992-12-28,131.31828703468344,1992,12,
1992-12-29,126.00015012300209,1992,12,
1992-12-30,121.20072701566352,1992,12,
1992-12-31,116.85392049612864,1992,12,
1993-01-01,112.9036411566775,1993,1,
1993-01-02,109.30175986294104,1993,1,
1993-01-03,106.0068030398346,1993,1,
1993-01-04,102.98292004178684,1993,1,
1993-01-05,100.19903160020358,1993,1,
1993-01-06,103.4160342854044,1993,1,
1993-01-07,115.2851634440084,1993,1,
1993-01-08,125.86525326382144,1993,1,
1993-01-09,136.0383908388944,1993,1,
1993-01-10,162.42079876551654,1993,1,
1993-01-11,247.11930058412293,1993,1,
1993-01-12,389.7860472264665,1993,1,
1993-01-13,498.692501600634,1993,1,
1993-01-14,532.331644981031,1993,1,
1993-01-15,495.6274566751804,1993,1,
1993-01-16,426.9771426830141,1993,1,
1993-01-17,358.62429070749414,1993,1,
1993-01-18,304.89417490123896,1993,1,
1993-01-19,263.4506536003507,1993,1,
1993-01-20,232.7246749259897,1993,1,
1993-01-21,212.2772175074477,1993,1,
1993-01-22,199.5155797286507,1993,1,
1993-01-23,189.35175047089592,1993,1,
1993-01-24,189.131248870828,1993,1,
1993-01-25,214.81437407185408,1993,1,
1993-01-26,264.46273160568506,1993,1,
1993-01-27,294.9272818370227,1993,1,
1993-01-28,297.4544842211547,1993,1,
1993-01-29,301.2251830386353,1993,1,
1993-01-30,296.81851863996843,1993,1,
1993-01-31,277.4751620993363,1993,1,
1993-02-01,249.22245663159765,1993,2,
1993-02-02,221.83947416780472,1993,2,
1993-02-03,199.43081056674225,1993,2,
1993-02-04,181.5063326566,1993,2,
1993-02-05,167.37275103033616,1993,2,
1993-02-06,156.82191760181,1993,2,
1993-02-07,148.92635889099736,1993,2,
1993-02-08,142.31207643744756,1993,2,
1993-02-09,136.45216225683916,1993,2,
1993-02-10,131.18289398833113,1993,2,
1993-02-11,126.41505826270816,1993,2,
1993-02-12,122.08426729743512,1993,2,
1993-02-13,118.13720071027984,1993,2,
1993-02-14,114.52815022116742,1993,2,
1993-02-15,111.2176259962501,1993,2,
1993-02-16,108.31492156635676,1993,2,
1993-02-17,106.34328036890967,1993,2,
1993-02-18,105.18634445149694,1993,2,
1993-02-19,105.75232632753227,1993,2,
1993-02-20,108.75982985591804,1993,2,
1993-02-21,116.79025965944896,1993,2,
1993-02-22,121.7415049580531,1993,2,
1993-02-23,122.5778362190828,1993,2,
1993-02-24,119.5936397120961,1993,2,
1993-02-25,115.22424840456058,1993,2,
1993-02-26,111.24948209093638,1993,2,
1993-02-27,108.65996846188592,1993,2,
1993-02-28,107.55623191832848,1993,2,
1993-03-01,106.16323827856525,1993,3,
1993-03-02,104.36076389850808,1993,3,
1993-03-03,101.93683822248892,1993,3,
1993-03-04,99.81900102810106,1993,3,
1993-03-05,97.58649017801892,1993,3,
1993-03-06,95.13909305235592,1993,3,
1993-03-07,92.76795532475256,1993,3,
1993-03-08,90.67434419486943,1993,3,
1993-03-09,89.29356116378852,1993,3,
1993-03-10,87.92667614648866,1993,3,
1993-03-11,86.66430396072055,1993,3,
1993-03-12,86.45320296652172,1993,3,
1993-03-13,87.00731970913453,1993,3,
1993-03-14,86.97448548522117,1993,3,
1993-03-15,85.71311450487953,1993,3,
1993-03-16,83.98378695322785,1993,3,
1993-03-17,82.29730940324554,1993,3,
1993-03-18,80.74827501016078,1993,3,
1993-03-19,79.30471871129659,1993,3,
1993-03-20,77.94631081889246,1993,3,
1993-03-21,76.69114551664742,1993,3,
1993-03-22,78.06692032785422,1993,3,
1993-03-23,85.2495842262703,1993,3,
1993-03-24,91.14017112652876,1993,3,
1993-03-25,90.2134584891562,1993,3,
1993-03-26,86.75189245745918,1993,3,
1993-03-27,84.03875733411893,1993,3,
1993-03-28,81.92207703494456,1993,3,
1993-03-29,80.04624108459227,1993,3,
1993-03-30,78.3068514279927,1993,3,
1993-03-31,76.67743675000996,1993,3,
1993-04-01,75.21829269316213,1993,4,
1993-04-02,74.44213788092213,1993,4,
1993-04-03,75.3972817780754,1993,4,
1993-04-04,79.1696977189856,1993,4,
1993-04-05,86.9602340141019,1993,4,
1993-04-06,94.00584940457064,1993,4,
1993-04-07,96.33395198380458,1993,4,
1993-04-08,94.32261746002396,1993,4,
1993-04-09,91.20223112140977,1993,4,
1993-04-10,88.3785612568696,1993,4,
1993-04-11,88.61944702559542,1993,4,
1993-04-12,91.93784971286568,1993,4,
1993-04-13,92.2257209799721,1993,4,
1993-04-14,91.59505652203036,1993,4,
1993-04-15,90.49660830681933,1993,4,
1993-04-16,88.25829306135766,1993,4,
1993-04-17,85.81251167879488,1993,4,
1993-04-18,83.58838811515878,1993,4,
1993-04-19,81.35188567215516,1993,4,
1993-04-20,79.18587119470266,1993,4,
1993-04-21,77.13348025893822,1993,4,
1993-04-22,75.20613752826839,1993,4,
1993-04-23,73.41049131464904,1993,4,
1993-04-24,71.731596255596,1993,4,
1993-04-25,70.15952300309107,1993,4,
1993-04-26,68.68550260335302,1993,4,
1993-04-27,67.30031060659971,1993,4,
1993-04-28,65.99547779820175,1993,4,
1993-04-29,64.76433248869641,1993,4,
1993-04-30,63.771409690160816,1993,4,
1993-05-01,62.92436562836696,1993,5,
1993-05-02,61.962774777188464,1993,5,
1993-05-03,61.61513611504893,1993,5,
1993-05-04,61.587943740709534,1993,5,
1993-05-05,60.65138299534831,1993,5,
1993-05-06,59.40336003948905,1993,5,
1993-05-07,58.80392049302964,1993,5,
1993-05-08,58.51620047485326,1993,5,
1993-05-09,57.31387111860413,1993,5,
1993-05-10,56.450220955585344,1993,5,
1993-05-11,56.84167304907218,1993,5,
1993-05-12,60.50605438942386,1993,5,
1993-05-13,78.57411654742135,1993,5,
1993-05-14,85.77113857733933,1993,5,
1993-05-15,73.99243213747995,1993,5,
1993-05-16,67.3496547848939,1993,5,
1993-05-17,63.75671990403601,1993,5,
1993-05-18,61.62078240813122,1993,5,
1993-05-19,62.850409236391975,1993,5,
1993-05-20,65.45066362692482,1993,5,
1993-05-21,65.44992530905613,1993,5,
1993-05-22,67.3272128478825,1993,5,
1993-05-23,64.8911617359296,1993,5,
1993-05-24,61.23472100898397,1993,5,
1993-05-25,58.93732199094924,1993,5,
1993-05-26,57.76480396446146,1993,5,
1993-05-27,58.78163134021086,1993,5,
1993-05-28,62.874808544155,1993,5,
1993-05-29,65.47524118939297,1993,5,
1993-05-30,65.36180774732034,1993,5,
1993-05-31,65.59209699006674,1993,5,
1993-06-01,62.978603301984464,1993,6,
1993-06-02,60.2830159761682,1993,6,
1993-06-03,59.43280866390193,1993,6,
1993-06-04,60.20077563505756,1993,6,
1993-06-05,59.84586107310016,1993,6,
1993-06-06,57.59858812756851,1993,6,
1993-06-07,55.45723663072093,1993,6,
1993-06-08,53.89369496591464,1993,6,
1993-06-09,52.61874402492416,1993,6,
1993-06-10,51.53210117484991,1993,6,
1993-06-11,50.67155800475339,1993,6,
1993-06-12,50.12981285745091,1993,6,
1993-06-13,50.64196345249169,1993,6,
1993-06-14,50.74091031947534,1993,6,
1993-06-15,51.440567636320935,1993,6,
1993-06-16,51.742772147128186,1993,6,
1993-06-17,51.12035491474117,1993,6,
1993-06-18,50.12400694810456,1993,6,
1993-06-19,48.720700942492535,1993,6,
1993-06-20,52.338903335933765,1993,6,
1993-06-21,65.29166233610405,1993,6,
1993-06-22,66.99866808305728,1993,6,
1993-06-23,68.79105735448951,1993,6,
1993-06-24,76.92659978145538,1993,6,
1993-06-25,74.11013806658991,1993,6,
1993-06-26,67.52457110067535,1993,6,
1993-06-27,63.414925440709176,1993,6,
1993-06-28,60.84748234422156,1993,6,
1993-06-29,58.7940671613645,1993,6,
1993-06-30,56.95786285725527,1993,6,
1993-07-01,55.30605278353418,1993,7,
1993-07-02,54.68202485866784,1993,7,
1993-07-03,54.79483058767148,1993,7,
1993-07-04,53.19375963098541,1993,7,
1993-07-05,51.38221773156626,1993,7,
1993-07-06,49.8059836923081,1993,7,
1993-07-07,48.57567052753237,1993,7,
1993-07-08,47.45708651700423,1993,7,
1993-07-09,46.420970536371634,1993,7,
1993-07-10,45.71735608078311,1993,7,
1993-07-11,45.79076219526999,1993,7,
1993-07-12,47.90479217167908,1993,7,
1993-07-13,55.95744352422719,1993,7,
1993-07-14,66.80117558014574,1993,7,
1993-07-15,70.74821778461093,1993,7,
1993-07-16,62.62617475427617,1993,7,
1993-07-17,56.34163735176568,1993,7,
1993-07-18,52.511709316120296,1993,7,
1993-07-19,57.522243845485285,1993,7,
1993-07-20,65.94248908904797,1993,7,
1993-07-21,64.43404239911455,1993,7,
1993-07-22,61.56850957062798,1993,7,
1993-07-23,60.417357802700025,1993,7,
1993-07-24,56.84569176062633,1993,7,
1993-07-25,53.56133294362769,1993,7,
1993-07-26,51.49364918049434,1993,7,
1993-07-27,59.56379217955193,1993,7,
1993-07-28,68.55041259069596,1993,7,
1993-07-29,59.80982686836518,1993,7,
1993-07-30,67.18674596173786,1993,7,
1993-07-31,87.9059695853522,1993,7,
1993-08-01,85.21049313447027,1993,8,
1993-08-02,73.63943227247428,1993,8,
1993-08-03,65.52280585928831,1993,8,
1993-08-04,61.27658638640842,1993,8,
1993-08-05,58.48136718905378,1993,8,
1993-08-06,56.15409848421327,1993,8,
1993-08-07,54.0749656134745,1993,8,
1993-08-08,52.18656041161535,1993,8,
1993-08-09,51.87093482043709,1993,8,
1993-08-10,55.81696008042994,1993,8,
1993-08-11,55.77954367691651,1993,8,
1993-08-12,53.64890098457843,1993,8,
1993-08-13,50.86659218481963,1993,8,
1993-08-14,48.8067671487345,1993,8,
1993-08-15,47.86706037143514,1993,8,
1993-08-16,46.56455476320801,1993,8,
1993-08-17,44.89760911129551,1993,8,
1993-08-18,43.61475981530429,1993,8,
1993-08-19,42.51004671993866,1993,8,
1993-08-20,41.49491168149815,1993,8,
1993-08-21,40.54950583036128,1993,8,
1993-08-22,39.66870198125776,1993,8,
1993-08-23,39.3151919138836,1993,8,
1993-08-24,41.29519961348088,1993,8,
1993-08-25,41.51461618751927,1993,8,
1993-08-26,39.255840519506286,1993,8,
1993-08-27,37.62199523043592,1993,8,
1993-08-28,37.73759554291573,1993,8,
1993-08-29,39.75353094022158,1993,8,
1993-08-30,38.81623085922424,1993,8,
1993-08-31,36.74713210124875,1993,8,
1993-09-01,35.54015377974336,1993,9,
1993-09-02,34.804859549520216,1993,9,
1993-09-03,34.218165282400854,1993,9,
1993-09-04,34.9485147664958,1993,9,
1993-09-05,38.192049812797386,1993,9,
1993-09-06,37.57056228639981,1993,9,
1993-09-07,42.06123479088682,1993,9,
1993-09-08,50.53934750645943,1993,9,
1993-09-09,46.92251556799966,1993,9,
1993-09-10,63.13295224880653,1993,9,
