date,Qsim
1976-11-13,0.74486554222583
1976-11-14,5.247670529858092
1976-11-15,5.1207134757800725
1976-11-16,3.6764813058763988
1976-11-17,1.3250388956384107
1976-11-18,0.9534414306151028
1976-11-19,1.6623431012971421
1976-11-20,1.3962090649064018
1976-11-21,1.0672251034390416
1976-11-22,2.0266340257993134
1976-11-23,1.5524281451820106
1976-11-24,6.949368786843582
1976-11-25,4.380827220412943
1976-11-26,9.07268807955158
1976-11-27,8.92791867899729
1976-11-28,4.927492423773923
1976-11-29,4.348566983500262
1976-11-30,3.1501863650080466
1976-12-01,2.5268042905382435
1976-12-02,3.3312035829926607
1976-12-03,2.43365631086578
1976-12-04,2.2811460599540303
1976-12-05,1.9090661517652714
1976-12-06,1.8465755551313405
1976-12-07,3.297247320285033
1976-12-08,2.847846386914989
1976-12-09,3.359896613015161
1976-12-10,2.2520570347365867
1976-12-11,1.8646119262295047
1976-12-12,1.7519459762938538
1976-12-13,1.6507977182403817
1976-12-14,1.5598582384450392
1976-12-15,1.4779830947929904
1976-12-16,1.404163234977089
1976-12-17,1.3375081527983446
1976-12-18,1.9846573828241045
1976-12-19,1.2680288535040558
1976-12-20,1.2035865052347103
1976-12-21,1.3813742155357982
1976-12-22,4.958127036668594
1976-12-23,1.6315662411184109
1976-12-24,1.3438139010372678
1976-12-25,1.280307780751293
1976-12-26,1.2230538764091399
1976-12-27,1.1713353167833407
1976-12-28,1.1245287081274318
1976-12-29,1.0820858458713156
1976-12-30,1.0435240736457245
1976-12-31,1.0084179591015514
1977-01-01,0.9763920942063021
1977-01-02,2.933980056949608
1977-01-03,2.7787293753589366
1977-01-04,1.4070585699172005
1977-01-05,1.1103319556972993
1977-01-06,1.0630560846174737
1977-01-07,1.0228953340637037
1977-01-08,0.9865137597831267
1977-01-09,0.9534819216462416
1977-01-10,1.911236301415972
1977-01-11,3.9191291729349804
1977-01-12,1.3313325211481946
1977-01-13,1.1661725777968572
1977-01-14,1.113132364780753
1977-01-15,1.0654310107687672
1977-01-16,1.319636380397906
1977-01-17,1.0084565422158978
1977-01-18,0.9700710727227576
1977-01-19,0.9357724994592479
1977-01-20,0.9046605697035787
1977-01-21,0.8763736300658693
1977-01-22,0.9988580138038973
1977-01-23,9.34425920935866
1977-01-24,8.743059803761323
1977-01-25,16.69914425388765
1977-01-26,12.159783310809651
1977-01-27,8.739322976876347
1977-01-28,7.861348788521215
1977-01-29,11.403994226481766
1977-01-30,7.849651977417835
1977-01-31,6.939537977844157
1977-02-01,6.313101383580489
1977-02-02,5.759693277462033
1977-02-03,5.270094477032011
1977-02-04,5.765304777708931
1977-02-05,6.218645129006613
1977-02-06,6.642221520587913
1977-02-07,9.533788364338141
1977-02-08,8.201225090818983
1977-02-09,6.165698975720772
1977-02-10,7.53099913112634
1977-02-11,6.290432805107027
1977-02-12,5.372412646839375
1977-02-13,4.944109021718265
1977-02-14,4.575013458414673
1977-02-15,4.2463237808077245
1977-02-16,3.9531724523777716
1977-02-17,3.6913155789116145
1977-02-18,3.469821698818121
1977-02-19,3.9329661291535642
1977-02-20,5.345370645536257
1977-02-21,4.137780482827279
1977-02-22,3.600414125749481
1977-02-23,3.369716988832048
1977-02-24,3.168521974111156
1977-02-25,2.996611453855486
1977-02-26,3.01803561307514
1977-02-27,3.0306005695336182
1977-02-28,2.853421053139282
1977-03-01,2.953771545308737
1977-03-02,4.834158417860254
1977-03-03,6.773074171726306
1977-03-04,7.084583306427072
1977-03-05,5.545080201710667
1977-03-06,4.739976754835982
1977-03-07,4.41187997753935
1977-03-08,4.439201595217159
1977-03-09,4.685403219010718
1977-03-10,4.221879200388275
1977-03-11,3.9408091158288587
1977-03-12,14.189512334849809
1977-03-13,10.138476138237285
1977-03-14,7.332201799134974
1977-03-15,6.43141090316846
1977-03-16,5.945098105217851
1977-03-17,5.4714357500936
1977-03-18,5.310768565921921
1977-03-19,8.670726418449846
1977-03-20,7.4512604355338174
1977-03-21,6.087076834786856
1977-03-22,5.607869354757906
1977-03-23,5.184131064543339
1977-03-24,4.8086988597196205
1977-03-25,4.475426272248592
1977-03-26,4.340507152712539
1977-03-27,5.822882596455805
1977-03-28,6.514308265898794
1977-03-29,5.195437638042081
1977-03-30,4.744119650924902
1977-03-31,4.417152682791868
1977-04-01,4.338549032836245
1977-04-02,4.240643142839739
1977-04-03,4.027511934350041
1977-04-04,3.891092995798091
1977-04-05,3.712074902454356
1977-04-06,3.529460958059653
1977-04-07,3.3718148699861827
1977-04-08,3.287767501769624
1977-04-09,3.2433976927460666
1977-04-10,3.129105166672393
1977-04-11,3.1234110247894296
1977-04-12,3.9942998328330344
1977-04-13,12.63930241673412
1977-04-14,8.654428868188903
1977-04-15,11.352821440169224
1977-04-16,8.511590817022602
1977-04-17,6.785313492738859
1977-04-18,6.2385278460271225
1977-04-19,5.759201653371744
1977-04-20,5.33476397750142
1977-04-21,5.021127360984564
1977-04-22,4.826457896132763
1977-04-23,4.820568712316373
1977-04-24,5.910174238219107
1977-04-25,5.4447804638848245
1977-04-26,4.837232919070428
1977-04-27,4.534073014529224
1977-04-28,4.266106577414669
1977-04-29,7.203146183061384
1977-04-30,6.80724814663866
1977-05-01,5.111955043026905
1977-05-02,4.76873302396625
1977-05-03,4.4583833552846714
1977-05-04,4.181659270966365
1977-05-05,7.804496318877585
1977-05-06,6.78969224562251
1977-05-07,5.086163354714643
1977-05-08,5.475663089508036
1977-05-09,5.161214785258267
1977-05-10,4.621884895190572
1977-05-11,4.327479375730493
1977-05-12,4.1996970774304225
1977-05-13,4.1240858418199995
1977-05-14,3.95423609278039
1977-05-15,3.8840566256152904
1977-05-16,4.05871581075521
1977-05-17,3.8328066860302794
1977-05-18,3.5194098479567053
1977-05-19,3.351454974426607
1977-05-20,3.2681290691106235
1977-05-21,3.2088053202298403
1977-05-22,3.062246370678576
1977-05-23,2.927851236531352
1977-05-24,2.805991490825507
1977-05-25,2.6952809185866133
1977-05-26,2.5944709901601564
1977-05-27,2.502463605321156
1977-05-28,2.418291885200832
1977-05-29,2.3411035674899874
1977-05-30,2.2731730310629645
1977-05-31,2.2100774170658966
1977-06-01,2.149175294797257
1977-06-02,2.0927372963278743
1977-06-03,2.1782075040816964
1977-06-04,2.7649814002251483
1977-06-05,2.800612257872224
1977-06-06,2.5151579919945988
1977-06-07,2.0992152727538698
1977-06-08,2.0408686899024184
1977-06-09,1.985963228611439
1977-06-10,1.9361229268031162
1977-06-11,1.8900114036454907
1977-06-12,1.845802175704895
1977-06-13,1.8044874342151485
1977-06-14,24.329782735080617
1977-06-15,15.466674405564838
1977-06-16,5.753604648927701
1977-06-17,3.8543023074781644
1977-06-18,25.93341684770287
1977-06-19,36.45431720651774
1977-06-20,18.57852688385262
1977-06-21,13.065927202327124
1977-06-22,11.522886390102146
1977-06-23,10.351543085748187
1977-06-24,9.335466815588635
1977-06-25,8.510502347850666
1977-06-26,7.835712075878717
1977-06-27,7.16422106354923
1977-06-28,6.558420476493566
1977-06-29,6.363708430109082
1977-06-30,6.185919223196136
1977-07-01,5.601434081313567
1977-07-02,5.186012383629507
1977-07-03,4.818706441392339
1977-07-04,4.493246525249305
1977-07-05,4.20424906196929
1977-07-06,5.033578648566807
1977-07-07,4.4646896528801605
1977-07-08,3.9017433741308487
1977-07-09,3.707416040916795
1977-07-10,4.466067120456233
1977-07-11,3.700750846041029
1977-07-12,3.376128963946137
1977-07-13,3.9061858526230497
1977-07-14,4.193157911287597
1977-07-15,3.3819946649348296
1977-07-16,3.262126940910461
1977-07-17,3.094367358059292
1977-07-18,2.9934551864250416
1977-07-19,2.9066923455967015
1977-07-20,2.7832391667317182
1977-07-21,2.6781886965866164
1977-07-22,2.584477326207691
1977-07-23,2.4883673281717575
1977-07-24,7.688318656186291
1977-07-25,21.549332490189453
1977-07-26,7.004443618655645
1977-07-27,4.192854779094236
1977-07-28,3.9160987485166636
1977-07-29,3.6703375352073873
1977-07-30,3.451716829239557
1977-07-31,14.848009163190822
1977-08-01,11.09412109624477
1977-08-02,5.826364706069263
1977-08-03,4.81222279041709
1977-08-04,4.476712756958851
1977-08-05,4.178879378203921
1977-08-06,3.914016092431197
1977-08-07,3.6779802272210635
1977-08-08,3.467192382028952
1977-08-09,5.888874246796877
1977-08-10,31.151145614444008
1977-08-11,21.046719324134013
1977-08-12,10.44752272211579
1977-08-13,8.265060946323427
1977-08-14,8.163161873773555
1977-08-15,7.680265118185819
1977-08-16,6.8059373365704126
1977-08-17,6.259127507644455
1977-08-18,5.790961100642755
1977-08-19,9.036351776830307
1977-08-20,6.10704613621203
1977-08-21,5.903414923429268
1977-08-22,21.767083378291176
1977-08-23,10.04945143266246
1977-08-24,7.388832092349872
1977-08-25,6.771515181435688
1977-08-26,6.233139655318971
1977-08-27,5.812942491068895
1977-08-28,5.435591140360811
1977-08-29,5.054824290645957
1977-08-30,4.715322825508552
1977-08-31,4.414024325157054
1977-09-01,14.63755491777134
1977-09-02,6.830594727658468
1977-09-03,21.20119851871244
1977-09-04,11.122404817384899
1977-09-05,7.789109266439303
1977-09-06,7.1416331376678635
1977-09-07,6.884625792926019
1977-09-08,11.450547221394983
1977-09-09,9.026083623217552
1977-09-10,8.291043593112368
1977-09-11,7.0997859445373885
1977-09-12,6.195366159564277
1977-09-13,5.743967146866381
1977-09-14,5.344616941222619
1977-09-15,5.07489743410638
1977-09-16,4.9729609644262895
1977-09-17,4.676337383768389
1977-09-18,4.383152579006674
1977-09-19,4.155319340286433
1977-09-20,3.9493193384656275
1977-09-21,4.2154776705605475
1977-09-22,8.941839473171916
1977-09-23,5.958141941732895
1977-09-24,4.741434444038763
1977-09-25,4.456309609449877
1977-09-26,4.201511374302039
1977-09-27,3.973307903934783
1977-09-28,3.7688619575918056
1977-09-29,3.5849342225522505
1977-09-30,3.4189968746448973
1977-10-01,3.585381135212821
1977-10-02,6.202557678669799
1977-10-03,6.409561303472039
1977-10-04,4.697291127076576
1977-10-05,4.04382962274435
1977-10-06,3.855839854920752
1977-10-07,3.659990008238329
1977-10-08,3.4823788855511864
1977-10-09,3.322158140102412
1977-10-10,5.190297234553551
1977-10-11,4.67904665347575
1977-10-12,3.652440566637614
1977-10-13,3.4697137566055347
1977-10-14,3.305265046947657
1977-10-15,3.156912041548031
1977-10-16,3.0227811565638567
1977-10-17,2.901233505302205
1977-10-18,2.7908335500586183
1977-10-19,2.690322231501286
1977-10-20,2.598593888352901
1977-10-21,2.514676394695645
1977-10-22,2.437714035115113
1977-10-23,2.366952714607169
1977-10-24,2.5704042091667136
1977-10-25,2.699172683785102
1977-10-26,2.39557962848947
1977-10-27,2.3168449795033355
1977-10-28,2.264625874318972
1977-10-29,4.1352499239269305
1977-10-30,3.242529645314223
1977-10-31,4.056487138500114
1977-11-01,11.546821471138331
1977-11-02,9.491233315809627
1977-11-03,14.55024066142016
1977-11-04,9.338873305116268
1977-11-05,6.138050215781618
1977-11-06,5.435694034244826
1977-11-07,5.030744748227591
1977-11-08,5.951696929581811
1977-11-09,29.858928169515114
1977-11-10,13.398504694323405
1977-11-11,9.640261502267968
1977-11-12,16.429473468543737
1977-11-13,11.393913132343163
1977-11-14,13.546719318144012
1977-11-15,10.66690240346725
1977-11-16,9.410751985160482
1977-11-17,11.475845738711547
1977-11-18,12.210560066333487
1977-11-19,9.558864856002158
1977-11-20,8.392236669531576
1977-11-21,7.673438755076852
1977-11-22,7.190287957352296
1977-11-23,6.837419712626275
1977-11-24,6.403724407313941
1977-11-25,8.437775368802416
1977-11-26,8.441245701532093
1977-11-27,6.439826784867665
1977-11-28,5.896885381036103
1977-11-29,5.480615619220086
1977-11-30,5.1125371470617695
1977-12-01,4.786306666784754
1977-12-02,4.4964896686583495
1977-12-03,5.271669547497231
1977-12-04,4.1121097728017695
1977-12-05,3.8912549170491073
1977-12-06,3.6950375516086456
1977-12-07,3.5820475434618206
1977-12-08,5.790741780424331
1977-12-09,4.9933199516876146
1977-12-10,7.9219907349412
1977-12-11,5.085226989408527
1977-12-12,8.554565923148921
1977-12-13,11.041211165397518
1977-12-14,14.090321423687504
1977-12-15,11.41280716247202
1977-12-16,9.607664442622449
1977-12-17,8.72878560666332
1977-12-18,8.15651389917083
1977-12-19,7.524335477518168
1977-12-20,6.925317963336421
1977-12-21,6.400005547116862
1977-12-22,5.9432961864335345
1977-12-23,5.810878695927265
1977-12-24,6.284212995039657
1977-12-25,8.905031184670905
1977-12-26,7.832535504800024
1977-12-27,8.435048413943054
1977-12-28,6.604802970525196
1977-12-29,6.960708153634012
1977-12-30,7.701903771988939
1977-12-31,7.184381825408739
1978-01-01,6.936334781866627
1978-01-02,8.14856349560892
1978-01-03,7.398438209265848
1978-01-04,6.441336928942623
1978-01-05,5.893507183478552
1978-01-06,5.494095126556334
1978-01-07,6.486389927150454
1978-01-08,5.175924829301403
1978-01-09,4.827375424746876
1978-01-10,7.663208096663149
1978-01-11,5.957670935158365
1978-01-12,5.207409065712449
1978-01-13,4.779453261459028
1978-01-14,4.487786047757608
1978-01-15,4.232832125666771
1978-01-16,4.006683757574556
1978-01-17,3.801784515964775
1978-01-18,3.8090875134672477
1978-01-19,3.525904792169013
1978-01-20,3.368448413223279
1978-01-21,3.2268077319659985
1978-01-22,3.0990781637737705
1978-01-23,2.983560651642835
1978-01-24,9.549588290554334
1978-01-25,9.57869464806907
1978-01-26,6.5036144927540285
1978-01-27,5.705007773270136
1978-01-28,5.924499148330244
1978-01-29,5.836958797616834
1978-01-30,5.441388337819081
1978-01-31,4.870164351911146
1978-02-01,4.549223060125291
1978-02-02,6.01874069988796
1978-02-03,4.380892114075967
1978-02-04,4.089005594896923
1978-02-05,3.857618649252759
1978-02-06,3.6515987601010362
1978-02-07,3.4676845635167832
1978-02-08,3.303072439823533
1978-02-09,3.155346311386672
1978-02-10,3.022419649158062
1978-02-11,2.902486879920829
1978-02-12,2.793982544496934
1978-02-13,2.695546869790381
1978-02-14,2.605996666445153
1978-02-15,2.524300663008884
1978-02-16,2.4495585474607084
1978-02-17,2.3809831160132835
1978-02-18,2.3178850336233814
1978-02-19,2.2596597956275115
1978-02-20,2.205776549265153
1978-02-21,2.1557684906381707
1978-02-22,4.826143706770264
1978-02-23,10.974607823080333
1978-02-24,7.899160882188563
1978-02-25,7.227475599520595
1978-02-26,6.519554620929992
1978-02-27,5.950189907336701
1978-02-28,5.611996475900536
1978-03-01,5.384487372037963
1978-03-02,5.027697592006231
1978-03-03,4.716524282815375
1978-03-04,4.441418771975985
1978-03-05,4.435827554095161
1978-03-06,4.602249786139676
1978-03-07,4.409773088673742
1978-03-08,8.087896091021564
1978-03-09,7.55109449502859
1978-03-10,6.262440916281581
1978-03-11,5.6423473077310184
1978-03-12,5.251073136599504
1978-03-13,5.084663719267511
1978-03-14,5.073366572656533
1978-03-15,4.741682478208017
1978-03-16,4.484811619334422
1978-03-17,4.442866132964608
1978-03-18,4.534769879133264
1978-03-19,8.737410314207748
1978-03-20,12.102893469067217
1978-03-21,10.668444830805951
1978-03-22,8.604268409043161
1978-03-23,7.87089908108014
1978-03-24,7.845906596885713
1978-03-25,11.96229961423841
1978-03-26,8.074806630673763
1978-03-27,7.403935494413569
1978-03-28,7.077649033192721
1978-03-29,6.43612103145299
1978-03-30,5.956636147997902
1978-03-31,5.533198134994329
1978-04-01,5.169757789535274
1978-04-02,4.848054284256714
1978-04-03,4.56815246364636
1978-04-04,4.558408453147046
1978-04-05,4.615174228865695
1978-04-06,4.361164287621453
1978-04-07,4.115467319040742
1978-04-08,3.8958860396745756
1978-04-09,3.699477188339767
1978-04-10,3.5292929360103025
1978-04-11,3.6846175223989768
1978-04-12,4.097946981851251
1978-04-13,3.7141732071508113
1978-04-14,3.533968446054855
1978-04-15,3.3935773721863085
1978-04-16,3.291390073413188
1978-04-17,3.182874233636287
1978-04-18,3.0584249577491653
1978-04-19,2.9411026094992483
1978-04-20,2.834544027616358
1978-04-21,2.939236651453113
1978-04-22,3.2231535282225394
1978-04-23,3.038916154028992
1978-04-24,2.927095549281658
1978-04-25,2.816893036314689
1978-04-26,2.7166295159378056
1978-04-27,2.6252305569102763
1978-04-28,2.5416993638934735
1978-04-29,2.4955865235064625
1978-04-30,2.491170181483074
1978-05-01,2.519773722039931
1978-05-02,8.209852243061015
1978-05-03,4.2863262635734065
1978-05-04,3.1540635083911894
1978-05-05,3.0086165251829775
1978-05-06,14.196256588575471
1978-05-07,51.596953142470205
1978-05-08,42.301695243636715
1978-05-09,24.35508193577203
1978-05-10,19.85653031255713
1978-05-11,17.814865514503772
1978-05-12,16.522388682252657
1978-05-13,16.183921780023386
1978-05-14,13.89798151652713
1978-05-15,13.793074362654549
1978-05-16,12.91555295887724
1978-05-17,11.373125639684167
1978-05-18,10.378689118725358
1978-05-19,12.820348874242272
1978-05-20,14.048195591160939
1978-05-21,11.336912304158025
1978-05-22,10.300739290138976
1978-05-23,11.132523607345709
1978-05-24,10.246601014397386
1978-05-25,9.139270317030322
1978-05-26,8.195107284239281
1978-05-27,7.555667647297323
1978-05-28,7.000727072764666
1978-05-29,6.510599091924433
1978-05-30,6.077014021388973
1978-05-31,5.692565471387504
1978-06-01,5.350899531108582
1978-06-02,5.046552740046498
1978-06-03,9.876953088431868
1978-06-04,6.752831037488243
1978-06-05,5.3280444093112855
1978-06-06,4.932357747883645
1978-06-07,5.411164635010067
1978-06-08,6.414763337047892
1978-06-09,5.260966939284599
1978-06-10,4.7549763699252745
1978-06-11,4.502972206574482
1978-06-12,4.341005435566308
1978-06-13,10.965456739690083
1978-06-14,8.991953812638656
1978-06-15,5.879995194409465
1978-06-16,4.964716689683367
1978-06-17,4.703267174495198
1978-06-18,4.449233886298965
1978-06-19,4.220897948645631
1978-06-20,4.024287443111174
1978-06-21,3.8494122348230295
1978-06-22,3.6850696987523324
1978-06-23,3.5453250748514287
1978-06-24,3.4174426460657052
1978-06-25,3.2940534451057553
1978-06-26,4.42995791822273
1978-06-27,6.452288417976871
1978-06-28,3.947893218579017
1978-06-29,3.374571174522353
1978-06-30,3.245421645115075
1978-07-01,3.1325537674358515
1978-07-02,3.0542844235783044
1978-07-03,2.986183244634347
1978-07-04,2.9338286898672368
1978-07-05,2.9047017874204566
1978-07-06,2.8307576475599743
1978-07-07,2.796544481131683
1978-07-08,6.198440948884311
1978-07-09,8.992849596531398
1978-07-10,5.492738714047834
1978-07-11,3.6693496779509243
1978-07-12,3.4162815586161757
1978-07-13,3.2664085911137484
1978-07-14,3.1311466035460445
1978-07-15,3.0087696305820977
1978-07-16,2.8977793938552394
1978-07-17,2.796865916660078
1978-07-18,6.582896099282553
1978-07-19,4.348952906692914
1978-07-20,3.0890287987191414
1978-07-21,3.0193363578366372
1978-07-22,2.916288328617359
1978-07-23,2.7928879891526512
1978-07-24,2.693082866668306
1978-07-25,2.607655327428206
1978-07-26,2.530777475845046
1978-07-27,2.4580827958977642
1978-07-28,2.3920255115012607
1978-07-29,2.327140367380485
1978-07-30,2.2671724553254715
1978-07-31,2.2117834559504246
1978-08-01,2.1604815477218717
1978-08-02,2.129956662677621
1978-08-03,2.110942469604984
1978-08-04,2.0688431409364134
1978-08-05,2.0262593028369342
1978-08-06,1.9863884815119028
1978-08-07,14.476155703040595
1978-08-08,33.23908570205928
1978-08-09,12.570902177101104
1978-08-10,10.676160481514914
1978-08-11,7.948149122029814
1978-08-12,6.608768405211087
1978-08-13,6.085029107249881
1978-08-14,5.62286139137476
1978-08-15,5.214858064438908
1978-08-16,5.0739623136903775
1978-08-17,8.138351772760068
1978-08-18,6.355893942221147
1978-08-19,5.09253088596926
1978-08-20,4.748899179170547
1978-08-21,4.44289999633151
1978-08-22,4.170454441092825
1978-08-23,3.9708708606409466
1978-08-24,3.8049885998053035
1978-08-25,3.604429427880507
1978-08-26,3.4283324657935257
1978-08-27,3.3222227977049936
1978-08-28,3.2390100377682347
1978-08-29,3.131642269148354
1978-08-30,6.633138413717263
1978-08-31,8.121649915006978
1978-09-01,6.976633628733972
1978-09-02,6.212533961803455
1978-09-03,5.351733162898132
1978-09-04,4.398762643906831
1978-09-05,4.103481585846475
1978-09-06,3.87237178276996
1978-09-07,3.6809902957245284
1978-09-08,3.5050870457478287
1978-09-09,3.3812703608296033
1978-09-10,3.303276245816089
1978-09-11,10.696316827458448
1978-09-12,7.073553075023736
1978-09-13,4.368557474413165
1978-09-14,4.07059848156386
1978-09-15,3.8892599982381206
1978-09-16,3.6798025570687702
1978-09-17,3.488279965521933
1978-09-18,3.3160042277985364
1978-09-19,4.469160741029217
1978-09-20,7.455241740386519
1978-09-21,5.4400771946764435
1978-09-22,19.631181722581214
1978-09-23,11.567939615823304
1978-09-24,7.659376922370445
1978-09-25,6.498190797750058
1978-09-26,12.862495320323404
1978-09-27,8.559679474010858
1978-09-28,7.696513649769645
1978-09-29,10.427296241904985
1978-09-30,8.02813513292024
1978-10-01,6.660841717502187
1978-10-02,6.186767832726953
1978-10-03,11.397227065330945
1978-10-04,21.07497789718274
1978-10-05,18.31513019203705
1978-10-06,12.4455886266374
1978-10-07,10.414652618662533
1978-10-08,9.464237716202305
1978-10-09,8.633993888939164
1978-10-10,7.907106170897293
1978-10-11,7.269236813569958
1978-10-12,6.708214145448143
1978-10-13,6.21367620035555
1978-10-14,5.776778187138446
1978-10-15,5.389951382503642
1978-10-16,5.125344864119152
1978-10-17,5.2989970744086605
1978-10-18,5.281010126725399
1978-10-19,4.806178217439964
1978-10-20,4.642663224623179
1978-10-21,6.6162380433309
1978-10-22,12.030239432483606
1978-10-23,7.567744562995521
1978-10-24,6.030502052918798
1978-10-25,12.256207680609753
1978-10-26,8.845501248502023
1978-10-27,7.055489084492629
1978-10-28,6.580864273836702
1978-10-29,6.0354601362938185
1978-10-30,5.597039039026658
1978-10-31,5.232732159526109
1978-11-01,4.90897049523311
1978-11-02,4.620697067312082
1978-11-03,4.36344913347135
1978-11-04,4.133645406331699
1978-11-05,3.927944225723371
1978-11-06,3.7425779052274
1978-11-07,3.575605895049122
1978-11-08,3.4248742445133225
1978-11-09,3.288473702482051
1978-11-10,3.1647376131488847
1978-11-11,3.052208976681676
1978-11-12,2.949612296518668
1978-11-13,2.8558294673072098
1978-11-14,2.7698790822220087
1978-11-15,2.690898640833591
1978-11-16,2.6181292230322524
1978-11-17,2.5509932721493747
1978-11-18,2.489477233439258
1978-11-19,2.4316617843962836
1978-11-20,2.3778200511574785
1978-11-21,2.3283651092305155
1978-11-22,2.281239829077634
1978-11-23,2.2368814543871727
1978-11-24,2.1951378782755824
1978-11-25,2.651919405368103
1978-11-26,4.035840670916417
1978-11-27,2.9402727403749496
1978-11-28,2.801405671145527
1978-11-29,2.697436210106545
1978-11-30,2.6029500599068425
1978-12-01,2.516860095267315
1978-12-02,2.931821711484186
1978-12-03,2.676415850956099
1978-12-04,2.34305168547555
1978-12-05,2.276049666290387
1978-12-06,2.215753609731381
1978-12-07,2.1601162556161175
1978-12-08,2.1086337265367825
1978-12-09,15.509417966345742
1978-12-10,21.850739856558118
1978-12-11,14.96436112660247
1978-12-12,11.209960542554006
1978-12-13,9.999488069583855
1978-12-14,9.934296206950004
1978-12-15,9.263931950709265
1978-12-16,8.46471914225103
1978-12-17,7.55096680008813
1978-12-18,6.862569700883384
1978-12-19,6.336351642809231
1978-12-20,5.87085221982743
1978-12-21,5.458270540555142
1978-12-22,5.09189002834659
1978-12-23,4.765911941641129
1978-12-24,4.475320276821616
1978-12-25,4.718132364621016
1978-12-26,4.631105573323512
1978-12-27,4.542786990802283
1978-12-28,7.10940693581701
1978-12-29,27.10383261949376
1978-12-30,17.306062860274395
1978-12-31,13.236511984576119
1979-01-01,11.939103052493275
1979-01-02,10.859898666451281
1979-01-03,9.912118804636012
1979-01-04,9.078172670975095
1979-01-05,8.343013188847168
1979-01-06,7.69373802877979
1979-01-07,7.119259072207069
1979-01-08,6.866157919771318
1979-01-09,9.017718473902242
1979-01-10,6.772273760618383
1979-01-11,6.210333573299728
1979-01-12,5.797273785801619
1979-01-13,5.42991500689422
1979-01-14,5.102537296128452
1979-01-15,4.810192380546413
1979-01-16,4.548590190177504
1979-01-17,4.31400502714904
1979-01-18,4.103196113984224
1979-01-19,3.9133401466565108
1979-01-20,3.741973900691054
1979-01-21,3.58694528026933
1979-01-22,3.446371477647446
1979-01-23,3.3186031362138686
1979-01-24,3.226457825966372
1979-01-25,3.1645330699607386
1979-01-26,3.0602113523289898
1979-01-27,2.9642148640114185
1979-01-28,2.8761273418433078
1979-01-29,2.7950851892166937
1979-01-30,2.720327571072595
1979-01-31,2.651183452008906
1979-02-01,4.534237223820843
1979-02-02,10.644225211585939
1979-02-03,5.472566355792805
1979-02-04,4.879481010138284
1979-02-05,4.568469029976357
1979-02-06,4.292700804654782
1979-02-07,4.04757407030947
1979-02-08,4.6612441089560335
1979-02-09,3.9825304329716045
1979-02-10,3.7251302524335492
1979-02-11,3.537968336096774
1979-02-12,3.681422818764456
1979-02-13,11.402270911724438
1979-02-14,13.763444787179983
1979-02-15,9.193764028835602
1979-02-16,7.949561333022604
1979-02-17,7.294515054252017
1979-02-18,6.718357044920814
1979-02-19,6.210490823736482
1979-02-20,5.76187602392449
1979-02-21,5.364768996098275
1979-02-22,5.012521191162789
1979-02-23,4.699411585923245
1979-02-24,4.4205069127707075
1979-02-25,4.1715446918283465
1979-02-26,3.948835036699918
1979-02-27,3.749177974180204
1979-02-28,3.569793629503838
1979-03-01,3.4426873020094497
1979-03-02,6.098193380163866
1979-03-03,17.80816231134648
1979-03-04,42.72897743517307
1979-03-05,26.228265311393198
1979-03-06,22.708589106008418
1979-03-07,21.47772972124537
1979-03-08,18.88029211897141
1979-03-09,17.641430941109636
1979-03-10,16.250499804391477
1979-03-11,18.653621590755282
1979-03-12,24.539672182165887
1979-03-13,22.71851146311768
1979-03-14,20.745147819245876
1979-03-15,18.09577984115078
1979-03-16,20.628217897739507
1979-03-17,18.202535394434
1979-03-18,15.725039142790571
1979-03-19,14.581385791173519
1979-03-20,15.301872527104157
1979-03-21,13.528299479714471
1979-03-22,12.197429889651977
1979-03-23,11.196692293166949
1979-03-24,10.304334430928714
1979-03-25,9.541539097876592
1979-03-26,9.125817521060956
1979-03-27,8.803228341416668
1979-03-28,8.212876735391783
1979-03-29,9.014809948339305
1979-03-30,22.671756664565695
1979-03-31,19.037195241401488
1979-04-01,16.32291811233056
1979-04-02,14.641321370043302
1979-04-03,13.05202128839433
1979-04-04,21.066298263181782
1979-04-05,18.384062208858186
1979-04-06,15.967286091469065
1979-04-07,23.180791569015188
1979-04-08,19.35964939632089
1979-04-09,16.305407387927676
1979-04-10,14.818949455567058
1979-04-11,13.527089137471412
1979-04-12,12.398963521177935
1979-04-13,11.411141028310697
1979-04-14,10.543557847583044
1979-04-15,9.779371983565644
1979-04-16,9.232636408398585
1979-04-17,9.624481128382497
1979-04-18,8.809946534248823
1979-04-19,7.989555096119868
1979-04-20,7.512356703668516
1979-04-21,7.0869335236333795
1979-04-22,6.738807504930399
1979-04-23,6.451012696037651
1979-04-24,6.182911998912471
1979-04-25,5.931370530722016
1979-04-26,5.783316802753603
1979-04-27,9.313056970965464
1979-04-28,7.988330786868862
1979-04-29,6.674088775272154
1979-04-30,6.637855258960436
1979-05-01,6.62679101071718
1979-05-02,6.246185786136117
1979-05-03,5.939095930899402
1979-05-04,5.664396685114994
1979-05-05,5.465162063519538
1979-05-06,5.3407153184856915
1979-05-07,5.1820807885262585
1979-05-08,4.979964374539782
1979-05-09,4.794974316744847
1979-05-10,4.626657646462285
1979-05-11,4.544323732069711
1979-05-12,4.5057858159795074
1979-05-13,4.377202461196375
1979-05-14,4.244279589331493
1979-05-15,4.119863946825052
1979-05-16,4.005283735731696
1979-05-17,3.943780703185338
1979-05-18,3.9225844153978584
