date,SMI,RCI,QDI,MDI
2012-03-09,87.109375,53.515625,62.890625,67.83854
2012-03-10,86.328125,50.390625,45.703125,60.807293
2012-03-11,91.015625,50.390625,73.046875,71.484375
2012-03-12,94.921875,49.609375,52.734375,65.75521
2012-03-13,95.703125,41.796875,41.015625,59.505207
2012-03-14,93.359375,34.765625,33.984375,54.036457
2012-03-15,89.453125,33.203125,31.640625,51.432293
2012-03-16,77.734375,28.515625,26.953125,44.401043
2012-03-17,69.921875,24.609375,26.953125,40.494793
2012-03-18,62.890625,27.734375,46.484375,45.703125
2012-03-19,60.546875,28.515625,29.296875,39.453125
2012-03-20,59.765625,26.953125,27.734375,38.151043
2012-03-21,58.984375,25.390625,24.609375,36.328125
2012-03-22,55.078125,23.046875,23.046875,33.723957
2012-03-23,55.078125,22.265625,21.484375,32.942707
2012-03-24,50.390625,22.265625,21.484375,31.380209
2012-03-25,49.609375,22.265625,20.703125,30.859375
2012-03-26,49.609375,21.484375,18.359375,29.817709
2012-03-27,47.265625,18.359375,15.234375,26.953125
2012-03-28,42.578125,14.453125,13.671875,23.567709
2012-03-29,48.046875,17.578125,83.984375,49.869793
2012-03-30,55.859375,21.484375,90.234375,55.859375
2012-03-31,63.671875,30.078125,63.671875,52.473957
2012-04-01,62.890625,30.859375,34.765625,42.838543
2012-04-02,62.109375,30.078125,33.984375,42.057293
2012-04-03,58.984375,28.515625,32.421875,39.973957
2012-04-04,59.765625,26.953125,32.421875,39.713543
2012-04-05,59.765625,26.171875,29.296875,38.411457
2012-04-06,62.109375,23.828125,26.953125,37.630207
2012-04-07,68.359375,23.828125,53.515625,48.567707
2012-04-08,68.359375,25.390625,29.296875,41.015625
2012-04-09,65.234375,23.046875,27.734375,38.671875
2012-04-10,65.234375,20.703125,23.828125,36.588543
2012-04-11,68.359375,36.328125,95.703125,66.796875
2012-04-12,71.484375,58.984375,66.796875,65.75521
2012-04-13,69.140625,50.390625,47.265625,55.598957
2012-04-14,67.578125,43.359375,40.234375,50.390625
2012-04-15,66.015625,43.359375,62.890625,57.421875
2012-04-16,67.578125,42.578125,35.546875,48.567707
2012-04-17,67.578125,41.015625,32.421875,47.005207
2012-04-18,66.796875,40.234375,33.203125,46.744793
2012-04-19,65.234375,39.453125,33.984375,46.223957
2012-04-20,61.328125,39.453125,33.984375,44.921875
2012-04-21,64.453125,40.234375,46.484375,50.390625
2012-04-22,65.234375,39.453125,33.984375,46.223957
2012-04-23,66.015625,36.328125,30.859375,44.401043
2012-04-24,73.046875,44.140625,93.359375,70.18229
2012-04-25,79.296875,50.390625,38.671875,56.119793
2012-04-26,77.734375,46.484375,35.546875,53.255207
2012-04-27,73.046875,41.015625,32.421875,48.828125
2012-04-28,68.359375,37.109375,30.859375,45.442707
2012-04-29,62.890625,34.765625,29.296875,42.317707
2012-04-30,53.515625,31.640625,26.953125,37.369793
2012-05-01,49.609375,28.515625,25.390625,34.505207
2012-05-02,48.828125,27.734375,54.296875,43.619793
2012-05-03,51.953125,26.953125,62.890625,47.265625
2012-05-04,48.828125,26.171875,22.265625,32.421875
2012-05-05,61.328125,28.515625,91.015625,60.286457
2012-05-06,73.828125,47.265625,91.796875,70.96354
2012-05-07,76.171875,55.859375,43.359375,58.463543
2012-05-08,70.703125,51.171875,41.015625,54.296875
2012-05-09,66.015625,48.046875,37.890625,50.651043
2012-05-10,61.328125,41.015625,33.203125,45.182293
2012-05-11,65.234375,47.265625,87.890625,66.796875
2012-05-12,70.703125,48.828125,33.984375,51.171875
2012-05-13,62.890625,43.359375,31.640625,45.963543
2012-05-14,55.078125,37.890625,30.859375,41.276043
2012-05-15,56.640625,38.671875,81.640625,58.984375
2012-05-16,59.765625,39.453125,46.484375,48.567707
2012-05-17,55.859375,35.546875,34.765625,42.057293
2012-05-18,52.734375,33.984375,35.546875,40.755207
2012-05-19,53.515625,30.859375,33.203125,39.192707
2012-05-20,51.171875,26.953125,31.640625,36.588543
2012-05-21,49.609375,24.609375,29.296875,34.505207
2012-05-22,51.171875,20.703125,26.171875,32.682293
2012-05-23,49.609375,19.140625,23.828125,30.859375
2012-05-24,45.703125,16.015625,20.703125,27.473959
2012-05-25,42.578125,12.109375,19.140625,24.609375
2012-05-26,41.015625,9.765625,21.484375,24.088541
2012-05-27,38.671875,9.765625,21.484375,23.307291
2012-05-28,33.984375,8.984375,23.046875,22.005209
2012-05-29,32.421875,8.203125,23.828125,21.484375
2012-05-30,30.859375,6.640625,20.703125,19.401041
2012-05-31,43.359375,10.546875,88.671875,47.526043
2012-06-01,48.828125,25.390625,81.640625,51.953125
2012-06-02,50.390625,26.953125,19.140625,32.161457
2012-06-03,55.859375,43.359375,90.234375,63.151043
2012-06-04,71.484375,60.546875,86.328125,72.78646
2012-06-05,76.171875,68.359375,58.984375,67.83854
2012-06-06,75.390625,62.890625,41.015625,59.765625
2012-06-07,71.484375,58.203125,39.453125,56.380207
2012-06-08,70.703125,56.640625,37.890625,55.078125
2012-06-09,69.921875,54.296875,32.421875,52.213543
2012-06-10,68.359375,48.046875,29.296875,48.567707
2012-06-11,68.359375,44.921875,70.703125,61.328125
2012-06-12,66.015625,41.015625,28.515625,45.182293
2012-06-13,74.609375,77.734375,98.828125,83.72396
2012-06-14,83.984375,83.984375,62.890625,76.953125
2012-06-15,82.421875,80.078125,59.765625,74.08854
2012-06-16,79.296875,76.953125,54.296875,70.18229
2012-06-17,73.828125,72.265625,53.515625,66.53646
2012-06-18,67.578125,71.484375,48.828125,62.630207
2012-06-19,70.703125,74.609375,93.359375,79.55729
2012-06-20,81.640625,84.765625,81.640625,82.68229
2012-06-21,81.640625,82.421875,55.859375,73.30729
2012-06-22,79.296875,76.953125,52.734375,69.66146
2012-06-23,73.046875,72.265625,52.734375,66.015625
2012-06-24,69.921875,69.921875,62.890625,67.578125
2012-06-25,76.171875,73.046875,91.015625,80.078125
2012-06-26,81.640625,80.078125,59.765625,73.828125
2012-06-27,80.859375,81.640625,80.078125,80.859375
2012-06-28,79.296875,80.078125,58.984375,72.78646
2012-06-29,72.265625,73.828125,58.203125,68.09896
2012-06-30,74.609375,74.609375,84.765625,77.99479
2012-07-01,78.515625,79.296875,73.046875,76.953125
2012-07-02,82.421875,81.640625,89.453125,84.50521
2012-07-03,81.640625,79.296875,58.984375,73.30729
2012-07-04,74.609375,72.265625,57.421875,68.09896
2012-07-05,74.609375,71.484375,84.765625,76.953125
2012-07-06,79.296875,76.171875,93.359375,82.94271
2012-07-07,80.859375,83.203125,71.484375,78.515625
2012-07-08,80.078125,80.078125,56.640625,72.265625
2012-07-09,78.515625,76.953125,55.859375,70.44271
2012-07-10,78.515625,76.171875,51.953125,68.88021
2012-07-11,73.828125,74.609375,48.828125,65.75521
2012-07-12,74.609375,75.390625,72.265625,74.08854
2012-07-13,76.953125,76.171875,73.046875,75.390625
2012-07-14,75.390625,75.390625,55.078125,68.61979
2012-07-15,82.421875,79.296875,98.046875,86.58854
2012-07-16,85.546875,86.328125,98.046875,89.97396
2012-07-17,94.140625,94.921875,92.578125,93.88021
2012-07-18,91.796875,94.140625,78.515625,88.15104
2012-07-19,87.109375,87.109375,74.609375,82.94271
2012-07-20,84.765625,83.984375,69.921875,79.55729
2012-07-21,83.203125,83.203125,68.359375,78.25521
2012-07-22,80.859375,81.640625,69.921875,77.47396
2012-07-23,80.078125,80.859375,69.140625,76.69271
2012-07-24,79.296875,80.078125,70.703125,76.69271
2012-07-25,77.734375,79.296875,69.921875,75.65104
2012-07-26,76.953125,78.515625,68.359375,74.609375
2012-07-27,76.171875,78.515625,62.890625,72.52604
2012-07-28,73.828125,77.734375,63.671875,71.74479
2012-07-29,72.265625,76.171875,70.703125,73.046875
2012-07-30,69.921875,73.828125,57.421875,67.05729
2012-07-31,66.796875,70.703125,56.640625,64.71354
2012-08-01,65.234375,63.671875,53.515625,60.807293
2012-08-02,64.453125,57.421875,51.953125,57.942707
2012-08-03,62.109375,51.171875,51.171875,54.817707
2012-08-04,60.546875,48.046875,44.140625,50.911457
2012-08-05,57.421875,42.578125,42.578125,47.526043
2012-08-06,52.734375,39.453125,38.671875,43.619793
2012-08-07,49.609375,37.109375,33.203125,39.973957
2012-08-08,48.828125,35.546875,30.859375,38.411457
2012-08-09,46.484375,34.765625,30.078125,37.109375
2012-08-10,45.703125,34.765625,27.734375,36.067707
2012-08-11,45.703125,34.765625,27.734375,36.067707
2012-08-12,44.921875,33.984375,29.296875,36.067707
2012-08-13,37.109375,32.421875,26.953125,32.161457
2012-08-14,33.984375,30.859375,25.390625,30.078125
2012-08-15,32.421875,28.515625,24.609375,28.515625
2012-08-16,32.421875,25.390625,22.265625,26.692709
2012-08-17,31.640625,23.046875,21.484375,25.390625
2012-08-18,30.859375,20.703125,20.703125,24.088541
2012-08-19,26.953125,16.796875,16.796875,20.182291
2012-08-20,27.734375,15.234375,61.328125,34.765625
2012-08-21,36.328125,19.921875,76.171875,44.140625
2012-08-22,39.453125,19.140625,26.953125,28.515625
2012-08-23,41.796875,21.484375,74.609375,45.963543
2012-08-24,43.359375,23.046875,31.640625,32.682293
2012-08-25,42.578125,22.265625,29.296875,31.380209
2012-08-26,41.015625,19.921875,30.078125,30.338541
2012-08-27,37.890625,18.359375,29.296875,28.515625
2012-08-28,35.546875,15.234375,25.390625,25.390625
2012-08-29,32.421875,13.671875,21.484375,22.526041
2012-08-30,37.109375,22.265625,93.359375,50.911457
2012-08-31,42.578125,26.171875,76.953125,48.567707
2012-09-01,44.921875,23.828125,23.046875,30.598959
2012-09-02,41.796875,21.484375,21.484375,28.255209
2012-09-03,38.671875,19.921875,19.921875,26.171875
2012-09-04,38.671875,18.359375,19.140625,25.390625
2012-09-05,37.109375,16.796875,18.359375,24.088541
2012-09-06,37.109375,15.234375,15.234375,22.526041
2012-09-07,32.421875,13.671875,14.453125,20.182291
2012-09-08,28.515625,11.328125,12.109375,17.317709
2012-09-09,27.734375,9.765625,9.765625,15.755208
2012-09-10,26.953125,8.203125,8.203125,14.453125
2012-09-11,37.109375,13.671875,98.046875,49.609375
2012-09-12,51.953125,49.609375,69.921875,57.161457
2012-09-13,52.734375,48.046875,33.984375,44.921875
2012-09-14,50.390625,42.578125,32.421875,41.796875
2012-09-15,44.921875,39.453125,27.734375,37.369793
2012-09-16,42.578125,33.984375,23.828125,33.463543
2012-09-17,34.765625,29.296875,24.609375,29.557291
2012-09-18,48.046875,57.421875,93.359375,66.27604
2012-09-19,50.390625,62.890625,45.703125,52.994793
2012-09-20,47.265625,61.328125,45.703125,51.432293
2012-09-21,46.484375,60.546875,66.796875,57.942707
2012-09-22,44.140625,59.765625,44.140625,49.348957
2012-09-23,43.359375,57.421875,39.453125,46.744793
2012-09-24,41.015625,53.515625,37.109375,43.880207
2012-09-25,39.453125,49.609375,33.203125,40.755207
2012-09-26,42.578125,53.515625,83.203125,59.765625
2012-09-27,49.609375,56.640625,42.578125,49.609375
2012-09-28,47.265625,52.734375,33.203125,44.401043
2012-09-29,44.921875,49.609375,27.734375,40.755207
2012-09-30,42.578125,45.703125,24.609375,37.630207
2012-10-01,37.890625,43.359375,19.921875,33.723957
2012-10-02,35.546875,37.109375,16.796875,29.817709
2012-10-03,31.640625,30.859375,13.671875,25.390625
2012-10-04,28.515625,26.171875,26.953125,27.213541
2012-10-05,26.953125,22.265625,9.765625,19.661459
2012-10-06,29.296875,26.953125,87.890625,48.046875
2012-10-07,31.640625,33.984375,19.140625,28.255209
2012-10-08,30.078125,27.734375,16.796875,24.869791
2012-10-09,29.296875,21.484375,14.453125,21.744791
2012-10-10,28.515625,16.796875,14.453125,19.921875
2012-10-11,26.953125,15.234375,14.453125,18.880209
2012-10-12,27.734375,15.234375,30.078125,24.348959
2012-10-13,28.515625,15.234375,14.453125,19.401041
2012-10-14,26.171875,14.453125,12.109375,17.578125
2012-10-15,24.609375,13.671875,10.546875,16.276041
2012-10-16,23.828125,12.109375,8.984375,14.973958
2012-10-17,23.046875,11.328125,8.203125,14.192708
2012-10-18,20.703125,9.765625,8.984375,13.151042
2012-10-19,18.359375,9.765625,8.203125,12.109375
2012-10-20,16.015625,8.984375,7.421875,10.807292
2012-10-21,16.015625,8.203125,7.421875,10.546875
2012-10-22,16.015625,7.421875,6.640625,10.026042
2012-10-23,15.234375,5.078125,5.859375,8.723958
2012-10-24,13.671875,3.515625,4.296875,7.1614585
2012-10-25,14.453125,1.953125,4.296875,6.9010415
2012-10-26,20.703125,3.515625,91.015625,38.411457
2012-10-27,23.828125,5.859375,8.203125,12.630208
2012-10-28,22.265625,3.515625,8.984375,11.588542
2012-10-29,20.703125,1.953125,7.421875,10.026042
2012-10-30,22.265625,3.515625,89.453125,38.411457
2012-10-31,23.046875,17.578125,82.421875,41.015625
2012-11-01,22.265625,23.046875,73.828125,39.713543
2012-11-02,22.265625,24.609375,12.890625,19.921875
2012-11-03,22.265625,40.234375,94.140625,52.213543
2012-11-04,26.953125,45.703125,52.734375,41.796875
2012-11-05,28.515625,41.796875,17.578125,29.296875
2012-11-06,28.515625,42.578125,83.984375,51.692707
2012-11-07,28.515625,46.484375,64.453125,46.484375
2012-11-08,30.078125,43.359375,34.765625,36.067707
2012-11-09,28.515625,40.234375,30.859375,33.203125
2012-11-10,26.953125,38.671875,26.953125,30.859375
2012-11-11,28.515625,46.484375,91.796875,55.598957
2012-11-12,34.765625,56.640625,41.796875,44.401043
2012-11-13,33.984375,53.515625,37.109375,41.536457
2012-11-14,32.421875,50.390625,31.640625,38.151043
2012-11-15,30.078125,48.046875,27.734375,35.286457
2012-11-16,28.515625,44.921875,25.390625,32.942707
2012-11-17,26.953125,40.234375,22.265625,29.817709
2012-11-18,24.609375,37.109375,22.265625,27.994791
2012-11-19,23.828125,31.640625,22.265625,25.911459
2012-11-20,23.046875,30.078125,20.703125,24.609375
2012-11-21,22.265625,30.078125,19.921875,24.088541
2012-11-22,22.265625,29.296875,20.703125,24.088541
2012-11-23,22.265625,29.296875,17.578125,23.046875
2012-11-24,22.265625,28.515625,17.578125,22.786459
2012-11-25,21.484375,26.953125,16.796875,21.744791
2012-11-26,20.703125,23.828125,14.453125,19.661459
2012-11-27,19.921875,22.265625,12.109375,18.098959
2012-11-28,28.515625,48.828125,98.046875,58.463543
2012-11-29,30.078125,69.921875,94.921875,64.97396
2012-11-30,32.421875,72.265625,48.828125,51.171875
2012-12-01,30.078125,69.140625,42.578125,47.265625
2012-12-02,27.34375,63.671875,41.015625,44.010418
2012-12-03,26.5625,58.203125,34.765625,39.84375
2012-12-04,28.515625,55.859375,77.734375,54.036457
2012-12-05,30.46875,55.078125,28.515625,38.020832
2012-12-06,30.46875,53.515625,25.390625,36.458332
2012-12-07,29.296875,50.390625,23.046875,34.244793
2012-12-08,28.515625,43.359375,19.140625,30.338541
2012-12-09,27.34375,36.328125,19.140625,27.604166
2012-12-10,28.125,30.859375,18.359375,25.78125
2012-12-11,28.90625,23.046875,18.359375,23.4375
2012-12-12,28.90625,19.140625,17.578125,21.875
2012-12-13,26.953125,16.796875,15.234375,19.661459
2012-12-14,25.390625,15.234375,13.671875,18.098959
2012-12-15,27.734375,30.078125,95.703125,51.171875
2012-12-16,33.203125,76.953125,99.609375,69.921875
2012-12-17,34.765625,94.921875,92.578125,74.08854
2012-12-18,40.234375,98.046875,98.828125,79.03646
2012-12-19,43.359375,99.609375,88.671875,77.21354
2012-12-20,45.703125,98.046875,69.140625,70.96354
2012-12-21,44.140625,94.140625,59.765625,66.015625
2012-12-22,47.265625,93.359375,82.421875,74.34896
2012-12-23,47.265625,98.046875,99.609375,81.640625
2012-12-24,53.515625,99.609375,95.703125,82.94271
2012-12-25,54.296875,98.828125,94.921875,82.68229
2012-12-26,54.296875,97.265625,88.671875,80.078125
2012-12-27,55.859375,97.265625,98.828125,83.984375
2012-12-28,63.36207,96.98276,90.94827,83.764366
2012-12-29,62.5,96.5,85.5,81.5
2012-12-30,61.309525,95.833336,81.54762,79.56349
2012-12-31,61.607143,93.75,77.67857,77.67857
2013-01-01,58.125,98.125,78.125,78.125
2013-01-02,58.854168,96.354164,69.270836,74.826385
2013-01-03,59.375,91.51786,87.05357,79.315475
2013-01-04,59.765625,97.265625,99.609375,85.546875
2013-01-05,59.765625,98.046875,91.796875,83.203125
2013-01-06,59.765625,99.609375,95.703125,85.02604
2013-01-07,62.109375,98.046875,84.765625,81.640625
2013-01-08,64.453125,94.921875,85.546875,81.640625
2013-01-09,66.015625,93.359375,91.015625,83.46354
2013-01-10,66.015625,91.796875,87.890625,81.90104
2013-01-11,67.96875,87.890625,80.859375,78.90625
2013-01-12,67.96875,83.984375,76.953125,76.302086
2013-01-13,66.796875,79.296875,73.046875,73.046875
2013-01-14,66.015625,79.296875,69.921875,71.74479
2013-01-15,66.015625,79.296875,70.703125,72.00521
2013-01-16,65.625,76.953125,64.453125,69.010414
2013-01-17,66.40625,73.828125,62.890625,67.708336
2013-01-18,65.234375,71.484375,55.078125,63.932293
2013-01-19,64.453125,62.890625,52.734375,60.026043
2013-01-20,63.28125,55.078125,48.046875,55.46875
2013-01-21,62.5,49.609375,45.703125,52.604168
2013-01-22,61.328125,45.703125,44.921875,50.651043
2013-01-23,60.546875,42.578125,41.796875,48.307293
2013-01-24,59.765625,36.328125,43.359375,46.484375
2013-01-25,59.765625,31.640625,40.234375,43.880207
2013-01-26,58.984375,30.078125,37.890625,42.317707
2013-01-27,57.421875,27.734375,35.546875,40.234375
2013-01-28,58.203125,26.953125,52.734375,45.963543
2013-01-29,66.015625,76.171875,98.828125,80.33854
2013-01-30,66.015625,91.796875,92.578125,83.46354
2013-01-31,66.015625,91.796875,78.515625,78.77604
2013-02-01,74.609375,95.703125,94.140625,88.15104
2013-02-02,78.515625,97.265625,80.859375,85.546875
2013-02-03,78.515625,91.796875,75.390625,81.90104
2013-02-04,78.515625,96.484375,95.703125,90.234375
2013-02-05,80.078125,99.609375,91.015625,90.234375
2013-02-06,80.859375,98.828125,84.765625,88.15104
2013-02-07,79.296875,93.359375,73.046875,81.90104
2013-02-08,78.515625,87.109375,69.921875,78.515625
2013-02-09,78.515625,81.640625,66.796875,75.65104
2013-02-10,78.515625,76.953125,62.890625,72.78646
2013-02-11,78.515625,67.578125,62.890625,69.66146
2013-02-12,78.515625,63.671875,61.328125,67.83854
2013-02-13,78.515625,60.546875,57.421875,65.49479
2013-02-14,78.515625,57.421875,54.296875,63.411457
2013-02-15,75.390625,53.515625,50.390625,59.765625
2013-02-16,75.390625,52.734375,68.359375,65.49479
2013-02-17,78.515625,52.734375,44.921875,58.723957
2013-02-18,75.0,48.046875,41.015625,54.6875
2013-02-19,73.828125,43.359375,35.546875,50.911457
2013-02-20,71.875,35.546875,33.984375,47.135418
2013-02-21,71.09375,30.859375,30.078125,44.010418
2013-02-22,70.703125,27.734375,26.953125,41.796875
2013-02-23,69.53125,24.609375,24.609375,39.583332
2013-02-24,68.359375,23.046875,22.265625,37.890625
2013-02-25,72.265625,23.046875,62.109375,52.473957
2013-02-26,73.046875,23.046875,20.703125,38.932293
2013-02-27,71.484375,21.484375,21.484375,38.151043
2013-02-28,69.921875,19.921875,20.703125,36.848957
2013-03-01,68.359375,19.140625,18.359375,35.286457
2013-03-02,67.578125,17.578125,17.578125,34.244793
2013-03-03,65.234375,16.796875,15.234375,32.421875
2013-03-04,61.328125,21.484375,58.203125,47.005207
2013-03-05,68.359375,39.453125,93.359375,67.05729
2013-03-06,71.484375,68.359375,98.046875,79.296875
2013-03-07,74.609375,88.671875,97.265625,86.84896
2013-03-08,75.390625,91.015625,73.828125,80.078125
2013-03-09,73.828125,88.671875,69.921875,77.47396
2013-03-10,71.484375,85.546875,79.296875,78.77604
2013-03-11,69.140625,85.546875,70.703125,75.13021
2013-03-12,66.796875,80.859375,66.015625,71.22396
2013-03-13,66.015625,69.140625,63.671875,66.27604
2013-03-14,62.109375,64.453125,55.078125,60.546875
2013-03-15,61.328125,58.984375,46.484375,55.598957
2013-03-16,60.546875,51.171875,43.359375,51.692707
2013-03-17,58.203125,44.921875,40.234375,47.786457
2013-03-18,59.765625,48.046875,79.296875,62.369793
2013-03-19,65.234375,51.171875,44.140625,53.515625
2013-03-20,71.484375,50.390625,82.421875,68.09896
2013-03-21,75.390625,52.734375,48.046875,58.723957
2013-03-22,72.265625,46.484375,41.796875,53.515625
2013-03-23,73.046875,43.359375,38.671875,51.692707
2013-03-24,74.609375,41.015625,39.453125,51.692707
2013-03-25,72.265625,38.671875,38.671875,49.869793
2013-03-26,73.046875,35.546875,36.328125,48.307293
2013-03-27,72.265625,33.203125,32.421875,45.963543
2013-03-28,73.046875,29.296875,31.640625,44.661457
2013-03-29,73.046875,25.390625,28.515625,42.317707
2013-03-30,73.828125,23.046875,25.390625,40.755207
2013-03-31,75.390625,19.921875,24.609375,39.973957
2013-04-01,76.953125,18.359375,21.484375,38.932293
2013-04-02,80.078125,16.796875,18.359375,38.411457
2013-04-03,80.078125,15.234375,15.234375,36.848957
2013-04-04,80.078125,14.453125,14.453125,36.328125
2013-04-05,80.859375,13.671875,23.828125,39.453125
2013-04-06,83.984375,22.265625,83.203125,63.151043
2013-04-07,84.765625,34.765625,75.390625,64.97396
2013-04-08,84.765625,50.390625,91.796875,75.65104
2013-04-09,84.765625,83.203125,98.046875,88.671875
2013-04-10,85.546875,84.765625,74.609375,81.640625
2013-04-11,84.765625,84.765625,83.203125,84.24479
2013-04-12,86.328125,87.890625,87.109375,87.109375
2013-04-13,87.890625,90.234375,76.171875,84.765625
2013-04-14,84.765625,83.984375,69.921875,79.55729
2013-04-15,82.421875,82.421875,67.578125,77.47396
2013-04-16,83.984375,87.109375,90.234375,87.109375
2013-04-17,86.328125,93.359375,78.515625,86.06771
2013-04-18,83.203125,91.015625,77.734375,83.984375
2013-04-19,81.640625,88.671875,77.734375,82.68229
2013-04-20,82.421875,88.671875,78.515625,83.203125
2013-04-21,82.421875,84.765625,78.515625,81.90104
2013-04-22,84.765625,88.671875,95.703125,89.71354
2013-04-23,86.328125,91.796875,82.421875,86.84896
2013-04-24,84.765625,88.671875,76.953125,83.46354
2013-04-25,83.984375,85.546875,72.265625,80.59896
2013-04-26,80.859375,80.859375,69.921875,77.21354
2013-04-27,83.984375,87.109375,92.578125,87.890625
2013-04-28,87.109375,87.109375,75.390625,83.203125
2013-04-29,83.984375,80.859375,73.046875,79.296875
2013-04-30,85.546875,80.859375,87.109375,84.50521
2013-05-01,86.328125,80.078125,73.828125,80.078125
2013-05-02,85.546875,79.296875,70.703125,78.515625
2013-05-03,85.546875,78.515625,66.015625,76.69271
2013-05-04,83.984375,76.953125,64.453125,75.13021
2013-05-05,83.203125,74.609375,60.546875,72.78646
2013-05-06,87.890625,81.640625,98.046875,89.19271
2013-05-07,92.578125,91.796875,75.390625,86.58854
2013-05-08,91.796875,89.453125,73.046875,84.765625
2013-05-09,90.234375,87.109375,73.828125,83.72396
2013-05-10,91.796875,87.890625,92.578125,90.75521
2013-05-11,92.578125,89.453125,73.046875,85.02604
2013-05-12,92.578125,87.109375,71.484375,83.72396
2013-05-13,92.578125,83.984375,73.828125,83.46354
2013-05-14,91.015625,80.078125,67.578125,79.55729
2013-05-15,85.546875,73.828125,65.234375,74.86979
2013-05-16,83.203125,69.140625,62.109375,71.484375
2013-05-17,83.203125,80.859375,96.484375,86.84896
2013-05-18,94.921875,93.359375,87.109375,91.796875
2013-05-19,98.828125,98.046875,96.484375,97.78646
2013-05-20,99.609375,98.828125,77.734375,92.05729
2013-05-21,93.359375,95.703125,78.515625,89.19271
2013-05-22,94.921875,97.265625,97.265625,96.484375
2013-05-23,97.265625,98.828125,81.640625,92.578125
2013-05-24,96.484375,94.921875,79.296875,90.234375
2013-05-25,97.265625,94.921875,88.671875,93.61979
2013-05-26,97.265625,95.703125,95.703125,96.22396
2013-05-27,98.828125,96.484375,83.203125,92.83854
2013-05-28,96.484375,92.578125,73.046875,87.36979
2013-05-29,96.484375,92.578125,86.328125,91.796875
2013-05-30,97.265625,97.265625,98.046875,97.52604
2013-05-31,97.265625,97.265625,96.484375,97.00521
2013-06-01,97.265625,97.265625,98.828125,97.78646
2013-06-02,98.046875,98.828125,99.609375,98.828125
2013-06-03,99.609375,99.609375,98.046875,99.08854
2013-06-04,98.828125,98.046875,97.265625,98.046875
2013-06-05,97.265625,97.265625,97.265625,97.265625
2013-06-06,97.265625,97.265625,97.265625,97.265625
2013-06-07,97.265625,97.265625,96.484375,97.00521
2013-06-08,95.703125,97.265625,96.484375,96.484375
2013-06-09,98.046875,97.265625,98.828125,98.046875
2013-06-10,98.046875,97.265625,96.484375,97.265625
2013-06-11,97.265625,97.265625,94.140625,96.22396
2013-06-12,97.265625,97.265625,89.453125,94.66146
2013-06-13,97.265625,97.265625,87.109375,93.88021
2013-06-14,97.265625,97.265625,86.328125,93.61979
2013-06-15,97.265625,97.265625,87.890625,94.140625
2013-06-16,97.265625,97.265625,88.671875,94.40104
2013-06-17,97.265625,97.265625,87.109375,93.88021
2013-06-18,95.703125,95.703125,84.765625,92.05729
2013-06-19,94.921875,94.921875,80.859375,90.234375
2013-06-20,97.265625,97.265625,99.609375,98.046875
2013-06-21,99.609375,99.609375,86.328125,95.18229
2013-06-22,98.046875,98.046875,83.203125,93.09896
2013-06-23,94.921875,95.703125,81.640625,90.75521
2013-06-24,95.703125,94.921875,91.796875,94.140625
2013-06-25,97.265625,97.265625,99.609375,98.046875
2013-06-26,99.609375,99.609375,89.453125,96.22396
2013-06-27,98.828125,98.828125,87.890625,95.18229
2013-06-28,98.046875,98.046875,87.109375,94.40104
2013-06-29,97.265625,97.265625,83.203125,92.578125
2013-06-30,97.265625,97.265625,83.984375,92.83854
2013-07-01,97.265625,94.140625,79.296875,90.234375
2013-07-02,97.265625,91.796875,77.734375,88.93229
2013-07-03,97.265625,90.234375,78.515625,88.671875
2013-07-04,97.265625,87.890625,73.828125,86.328125
2013-07-05,96.484375,86.328125,71.484375,84.765625
2013-07-06,91.015625,83.984375,68.359375,81.11979
2013-07-07,86.328125,81.640625,69.140625,79.03646
2013-07-08,84.765625,76.953125,67.578125,76.43229
2013-07-09,84.765625,73.046875,67.578125,75.13021
2013-07-10,84.765625,71.484375,69.140625,75.13021
2013-07-11,84.765625,69.140625,64.453125,72.78646
2013-07-12,84.765625,68.359375,65.234375,72.78646
2013-07-13,84.765625,68.359375,65.234375,72.78646
2013-07-14,83.984375,68.359375,64.453125,72.265625
2013-07-15,83.203125,66.796875,67.578125,72.52604
2013-07-16,80.859375,64.453125,66.796875,70.703125
2013-07-17,80.078125,59.765625,67.578125,69.140625
2013-07-18,79.296875,58.984375,68.359375,68.88021
2013-07-19,78.515625,55.078125,63.671875,65.75521
2013-07-20,77.734375,50.390625,63.671875,63.932293
2013-07-21,75.390625,47.265625,60.546875,61.067707
2013-07-22,72.265625,43.359375,58.203125,57.942707
2013-07-23,66.015625,40.234375,62.109375,56.119793
2013-07-24,69.921875,38.671875,83.984375,64.19271
2013-07-25,73.046875,35.546875,60.546875,56.380207
2013-07-26,69.140625,33.984375,61.328125,54.817707
2013-07-27,64.453125,32.421875,56.640625,51.171875
2013-07-28,69.921875,37.109375,91.796875,66.27604
2013-07-29,78.515625,48.828125,95.703125,74.34896
2013-07-30,83.203125,56.640625,65.234375,68.359375
2013-07-31,80.078125,52.734375,64.453125,65.75521
2013-08-01,79.296875,48.046875,62.890625,63.411457
2013-08-02,75.390625,45.703125,59.765625,60.286457
2013-08-03,72.265625,43.359375,58.984375,58.203125
2013-08-04,76.171875,55.859375,94.140625,75.390625
2013-08-05,80.859375,68.359375,61.328125,70.18229
2013-08-06,84.765625,76.171875,94.140625,85.02604
2013-08-07,87.109375,83.203125,72.265625,80.859375
2013-08-08,84.765625,76.953125,65.234375,75.65104
