date,precip,pet,sm_l01,sm_l02,sm_lall,recharge,runoff,qsim,qobs
2011-03-13,0.3191935060490513,1.677453904267885,0.8536560099236564,0.9894624245606157,0.9754827743949653,0.2780056753379208,0.9592066953098468,5.342019195801693,3.91
2011-03-14,0.33662640889571477,1.3055842555065946,0.8434682563759041,0.9887504706093386,0.9738099256112965,0.2693034900222187,0.9366519105881089,5.206180933901288,3.8
2011-03-15,0.35238616215347596,1.56757876370119,0.8334532441197552,0.9880456549405716,0.9721645233528176,0.261844330583798,0.9271575640321863,5.139993228355656,4.0
2011-03-16,0.7753014749391501,1.066296761449661,0.827466617410115,0.987618480594058,0.9711813915344303,0.25927306743464296,0.9298183924437421,5.122219067492264,3.97
2011-03-17,7.1004709193363045,1.0825919384801668,0.8395320777327465,0.9882245128868672,0.9731209696540722,0.3259463807519946,1.6780539146555213,9.358637537511253,4.66
2011-03-18,1.182982498559979,0.6405405884002202,0.8522321217379006,0.9888990070834278,0.9751663668738003,0.3790173123586985,1.2134890486322802,7.568602929381844,6.52
2011-03-19,0.3733696658234624,1.1613305462109929,0.8507613795255121,0.9887643326721537,0.9749167228680221,0.3641947481111284,1.1113781819830484,6.263766315395324,5.95
2011-03-20,0.0,1.2457853596037598,0.8424165583215104,0.9881561817918773,0.9735353725969655,0.3383617466959341,1.0402876600888988,5.839781219502988,4.76
2011-03-21,0.0,1.6198416581309365,0.8319286206314355,0.9873950821382534,0.9718002158670516,0.3125450086976972,0.9913552103717332,5.584320459117174,4.3
2011-03-22,0.0,1.9154455827284531,0.819018567270955,0.9864569551260094,0.9696640509855003,0.2892615904650237,0.9478089729682855,5.356096052309359,4.12
2011-03-23,0.0,1.7172099423315532,0.8057641384746169,0.9854890467239122,0.967469434528529,0.26822244690915903,0.9089087269384692,5.150966511899069,4.04
2011-03-24,0.0,1.9926743427096647,0.7922764963311049,0.984492577369786,0.9652334458922858,0.24914021548492477,0.8767880945716254,4.9712720372768775,4.12
2011-03-25,0.0,1.8755808104948197,0.7782171491656676,0.9834336177037593,0.9628980781853071,0.23160150101052687,0.8522053580166353,4.831414745729196,3.94
2011-03-26,1.0359932864381347,1.2632172657587266,0.7733947828065802,0.9829844568829988,0.9620765154266534,0.22451882251504907,0.8578488553621206,4.834714460683057,4.14
2011-03-27,0.10360496090457183,1.6507448048971414,0.7697767726329549,0.982644129546935,0.9614602180800581,0.21690300061991438,0.830175346562352,4.768623739567646,4.21
2011-03-28,0.0,1.761891166931939,0.7577645144986552,0.981702804286731,0.9594572461232741,0.2024495286769619,0.8079536894219753,4.594334652842442,4.02
2011-03-29,0.0,2.241886976236557,0.743635739656209,0.980550614161749,0.9570915421757162,0.1884280341818252,0.7879921739397256,4.48223057543307,3.9
2011-03-30,0.0,2.447127336103973,0.7274770004879942,0.9791507363547036,0.9543682311534099,0.17545068268160055,0.769350746027736,4.3774607099967975,3.74
2011-03-31,0.9333982482091919,1.7989790658059754,0.7194968092224382,0.978286942487975,0.9529857531161716,0.1708804242341552,0.7694554986361765,4.358831572882578,3.68
2011-04-01,0.0,1.8197523964037696,0.7138339952844626,0.9776236027532784,0.9519954997077575,0.16503224002486588,0.7486241682103961,4.273027653131633,3.98
2011-04-02,0.0,2.7636408652120084,0.6990865182320956,0.9761260866774905,0.949465033435893,0.1538021157877915,0.7322845163924323,4.17271678523479,3.42
2011-04-03,0.8689390520060736,3.09233403782851,0.6885708554807559,0.9747687529437027,0.9475969977523226,0.14867123285034983,0.7334508083266946,4.2087925162033635,3.45
2011-04-04,7.930801654679236,1.7200716393730213,0.7104296523148319,0.9753008217515505,0.9509774414424964,0.1941015252441691,1.5208932544853164,8.898797432337108,6.01
2011-04-05,0.0,2.04839821306255,0.7250251987691875,0.9756864148203602,0.9532402397074701,0.22690921162830244,0.8136468471565435,5.718408389882846,5.66
2011-04-06,0.0,2.143211068053674,0.7112011965794298,0.9743983683892405,0.9508926199244764,0.21095618330420993,0.7903449887061763,4.535763919238604,4.16
2011-04-07,0.0,3.062614389933123,0.6941449539815229,0.9726739896859561,0.9479673283286479,0.19622210100098778,0.7687851430156746,4.411529540201402,3.81
2011-04-08,0.0,2.3418800382716523,0.6768894722416016,0.9707609937694512,0.9449728507370314,0.18260422902023035,0.7487792298268872,4.296146193721845,3.63
2011-04-09,0.0,2.048358085818011,0.6634427989740055,0.9691077626113175,0.9426046831420927,0.1700096157907707,0.7301635579540154,4.188675838683612,3.52
2011-04-10,0.0,2.678125686704559,0.6496102761982798,0.9672304956970526,0.9401320444000952,0.15835400790923349,0.7127950805686233,4.088335799463489,3.38
2011-04-11,0.0,3.0189248478280373,0.6336139303911102,0.9648355666976064,0.9372272396676145,0.14756090850942644,0.6965483256637232,3.9944329213450547,3.29
2011-04-12,2.362968773771559,2.142238549002784,0.63243321213302,0.963657652162034,0.9367989083794173,0.1511615810040243,0.7934123859737691,4.43756682559987,3.56
2011-04-13,17.036998905220763,1.229878142169765,0.694633809495784,0.9663971865541685,0.9466617396460708,0.2448083068053551,2.709638029959566,17.168982969010454,8.41
2011-04-14,1.8966682003644209,1.5911450149152586,0.7448364014796729,0.9691665797877559,0.9547320618288,0.3354586898293125,1.0371257871982218,7.838376404797728,9.12
2011-04-15,0.0028991423535007677,1.7666722253074976,0.7402028399918618,0.9687732460337551,0.9539492396150328,0.3238291100857824,0.9207039067428624,5.265786460416604,5.41
2011-04-16,0.0,2.1877327305360414,0.726772732382929,0.9676260863583506,0.9516910835259789,0.3000537119861033,0.8838341101522214,5.04980560171327,4.52
2011-04-17,0.0,2.396305035739293,0.7112171147778553,0.9661860006988747,0.9490516176118501,0.2782156819390868,0.8504550590476688,4.862727389156631,3.98
2011-04-18,0.0,2.95643880057351,0.6936466920805674,0.9644040836391904,0.9460379800432971,0.2581348077756393,0.8201117312806345,4.69169032570379,3.97
2011-04-19,0.0,3.2264434043027337,0.674083805219878,0.962203574254627,0.9426379568488666,0.23965066378034222,0.7924220999657708,4.534874590145531,3.88
