date,qobs,qsim
2016-07-30,2.97,2.4829295
2016-07-31,4.55,11.1615006
2016-08-01,6.95,4.7221071
2016-08-02,3.34,2.7598253
2016-08-03,2.97,2.7698524
2016-08-04,3.06,11.2881136
2016-08-05,9.47,5.2430521
2016-08-06,5.09,3.0877182
2016-08-07,3.56,2.9536418
2016-08-08,3.12,2.8306655
2016-08-09,2.94,2.7178082
2016-08-10,3.59,4.3671968
2016-08-11,3.33,3.2420421
2016-08-12,2.58,2.5748277
2016-08-13,2.79,2.4890608
2016-08-14,2.51,2.399989
2016-08-15,2.41,2.319951
2016-08-16,2.32,2.2457486
2016-08-17,2.24,2.1768386
2016-08-18,2.19,2.1127335
2016-08-19,2.07,2.2275364
2016-08-20,2.47,4.6671454
2016-08-21,3.95,2.7994555
2016-08-22,2.31,2.0158082
2016-08-23,2.68,1.9611803
2016-08-24,2.64,1.9101275
2016-08-25,2.49,1.8623065
2016-08-26,2.19,1.8174347
2016-08-27,1.7,1.7752568
2016-08-28,1.59,1.8153395
2016-08-29,1.62,1.7264208
2016-08-30,1.72,1.6734817
2016-08-31,1.68,1.6392688
2016-09-01,1.54,1.6068575
2016-09-02,1.44,1.5760987
2016-09-03,1.41,1.5468602
2016-09-04,3.9,23.6364843
2016-09-05,8.43,7.8551895
2016-09-06,3.28,2.4431212
2016-09-07,2.29,1.968894
2016-09-08,1.89,1.9074785
2016-09-09,1.82,1.8504836
2016-09-10,1.7,1.7974737
2016-09-11,1.6,1.748078
2016-09-12,1.58,1.7019643
2016-09-13,1.41,1.6588346
2016-09-14,1.31,1.6184211
2016-09-15,1.28,1.5804829
2016-09-16,1.23,15.7859714
2016-09-17,13.2,33.0423613
2016-09-18,19.5,12.9819929
2016-09-19,8.49,5.7305429
2016-09-20,5.69,4.5124077
2016-09-21,4.33,4.174062
2016-09-22,3.79,3.9275204
2016-09-23,3.59,3.7041221
2016-09-24,3.26,3.5013246
2016-09-25,3.17,3.3169044
2016-09-26,3.01,3.1489074
2016-09-27,2.92,2.9956122
2016-09-28,2.9,2.8554989
2016-09-29,2.69,2.7272226
2016-09-30,2.47,2.6095912
2016-10-01,2.41,2.5045125
2016-10-02,2.42,2.4819149
2016-10-03,2.77,10.3261107
2016-10-04,7.14,5.0615875
2016-10-05,5.66,18.792009
2016-10-06,20.0,14.3767968
2016-10-07,13.2,6.9795061
2016-10-08,8.16,11.6306261
2016-10-09,13.5,7.449388
2016-10-10,9.48,5.6731507
2016-10-11,8.19,5.6457543
2016-10-12,8.29,5.4970287
2016-10-13,7.08,4.8087767
2016-10-14,5.93,4.514069
2016-10-15,5.41,4.2483603
2016-10-16,4.87,4.0082983
2016-10-17,4.53,3.7909384
2016-10-18,4.19,6.4871202
2016-10-19,5.94,5.9080902
2016-10-20,5.31,9.9812192
2016-10-21,7.2,5.9471173
2016-10-22,6.88,8.7984776
2016-10-23,6.69,6.2869721
2016-10-24,5.67,12.9963532
2016-10-25,10.7,9.4755127
2016-10-26,8.93,6.843609
2016-10-27,7.2,5.9225491
2016-10-28,6.63,6.2229191
2016-10-29,6.6,5.7612842
2016-10-30,5.99,5.1050986
2016-10-31,5.57,4.7901237
2016-11-01,5.25,5.8852751
2016-11-02,5.85,7.6010112
2016-11-03,6.58,5.6087891
2016-11-04,5.42,4.7746868
2016-11-05,5.69,8.4097413
2016-11-06,6.72,5.9284011
2016-11-07,5.6,8.6961315
2016-11-08,6.13,6.9997354
2016-11-09,5.37,5.7615314
2016-11-10,5.98,7.6020275
2016-11-11,5.91,5.9345174
2016-11-12,5.21,5.1418715
2016-11-13,4.74,4.802732
2016-11-14,4.46,4.5167775
2016-11-15,4.81,9.1370084
2016-11-16,8.51,11.3569235
2016-11-17,9.61,7.0093462
2016-11-18,7.72,6.1721311
2016-11-19,7.08,8.2593048
2016-11-20,7.09,6.5746744
2016-11-21,6.04,5.7039812
2016-11-22,5.69,5.3461304
2016-11-23,5.36,5.0260274
2016-11-24,5.05,4.7401273
2016-11-25,4.8,4.4841194
2016-11-26,4.59,4.3263256
2016-11-27,4.69,4.2529392
2016-11-28,4.31,3.9655446
2016-11-29,4.0,3.7810327
2016-11-30,3.85,3.61349
2016-12-01,6.43,19.6225442
2016-12-02,14.2,9.1625839
2016-12-03,8.81,6.6455142
2016-12-04,5.95,6.0692977
2016-12-05,5.74,5.6600196
2016-12-06,5.68,5.297043
2016-12-07,5.31,4.9829497
2016-12-08,5.13,5.5303381
2016-12-09,5.1,5.5879263
2016-12-10,4.98,4.9600525
2016-12-11,5.16,10.7033431
2016-12-12,10.8,11.6871897
2016-12-13,11.3,8.5047366
2016-12-14,8.72,8.8272482
2016-12-15,8.49,7.1314513
2016-12-16,7.37,6.3273177
2016-12-17,6.45,5.9212674
2016-12-18,6.4,7.7055007
2016-12-19,7.74,6.1205356
2016-12-20,6.48,5.4822904
2016-12-21,5.89,5.1710248
2016-12-22,5.48,5.0347629
2016-12-23,5.59,4.8216402
2016-12-24,5.73,6.7249755
2016-12-25,5.84,7.0239439
2016-12-26,6.89,7.0347423
2016-12-27,6.5,12.7894214
2016-12-28,15.8,16.4023447
2016-12-29,20.0,11.846398
2016-12-30,13.5,9.2496281
2016-12-31,11.4,8.1170016
2017-01-01,10.3,7.2728422
2017-01-02,9.46,6.7095206
2017-01-03,8.75,6.4517726
2017-01-04,8.63,8.7012243
2017-01-05,8.09,6.3960198
2017-01-06,7.17,5.9768099
2017-01-07,6.72,5.6158897
2017-01-08,6.65,5.2944252
2017-01-09,5.97,5.0070162
2017-01-10,5.64,4.7491415
2017-01-11,5.32,4.5169915
2017-01-12,5.46,6.9601036
2017-01-13,5.37,8.9250049
2017-01-14,5.24,5.7898937
2017-01-15,5.08,5.2625645
2017-01-16,4.82,4.9557466
2017-01-17,4.56,4.6836244
2017-01-18,4.32,4.4412188
2017-01-19,4.13,4.2244008
2017-01-20,3.98,4.0297198
2017-01-21,3.82,3.8542746
2017-01-22,3.68,3.6956118
2017-01-23,3.59,3.5516458
2017-01-24,3.52,3.4205951
2017-01-25,3.44,3.300931
2017-01-26,3.37,3.191336
2017-01-27,3.31,3.0906708
2017-01-28,3.31,2.9979459
2017-01-29,3.32,3.0049006
2017-01-30,3.33,9.130876
2017-01-31,3.41,5.538175
2017-02-01,3.68,4.0154754
2017-02-02,5.01,5.1202793
2017-02-03,8.08,12.3562557
2017-02-04,13.0,13.1757501
2017-02-05,15.1,11.2253861
2017-02-06,17.1,8.001131
2017-02-07,13.9,7.0539093
2017-02-08,12.0,6.4845841
2017-02-09,10.4,6.0467973
2017-02-10,9.49,5.6630395
2017-02-11,8.88,5.3257558
2017-02-12,8.17,5.0248663
2017-02-13,7.54,4.7526613
2017-02-14,7.1,5.6404248
2017-02-15,6.42,8.063849
2017-02-16,6.21,17.2132645
2017-02-17,14.0,19.629987
2017-02-18,27.9,16.002351
2017-02-19,22.7,13.6007269
2017-02-20,25.3,21.8076607
2017-02-21,43.9,20.8694426
2017-02-22,29.7,30.6120871
2017-02-23,47.8,25.2468588
2017-02-24,32.6,19.6207322
2017-02-25,23.2,16.3207039
2017-02-26,18.9,13.889131
2017-02-27,16.1,11.9645416
2017-02-28,13.7,10.4602846
2017-03-01,11.7,9.5520181
2017-03-02,10.8,8.7229461
2017-03-03,9.51,7.835183
2017-03-04,8.45,7.2318124
2017-03-05,7.69,6.8054486
2017-03-06,8.03,13.0481693
2017-03-07,10.1,10.7667133
2017-03-08,8.34,13.0537915
2017-03-09,11.8,19.402506
2017-03-10,19.1,15.0226825
2017-03-11,12.1,11.6776331
2017-03-12,10.0,10.1150601
2017-03-13,8.81,9.0610173
2017-03-14,7.97,8.2779042
2017-03-15,7.38,7.7143672
2017-03-16,6.97,7.2303935
2017-03-17,6.67,15.0343991
2017-03-18,14.5,15.1686938
2017-03-19,17.5,15.5901784
2017-03-20,14.3,12.1320639
2017-03-21,11.3,14.6732854
2017-03-22,14.5,12.2629579
2017-03-23,11.2,10.0818755
2017-03-24,9.73,9.0357781
2017-03-25,8.84,8.3369776
2017-03-26,8.21,7.8086435
2017-03-27,7.61,7.3418436
2017-03-28,7.02,6.9251578
2017-03-29,6.74,6.5519221
2017-03-30,6.94,6.2165178
2017-03-31,6.62,5.9141799
2017-04-01,6.23,5.6414951
2017-04-02,5.99,5.3946766
2017-04-03,5.65,5.1703419
2017-04-04,6.52,7.7846916
2017-04-05,6.05,6.4137236
2017-04-06,4.93,5.1876819
2017-04-07,4.67,5.3855451
2017-04-08,4.71,5.200839
2017-04-09,4.22,4.7997444
2017-04-10,4.02,4.6262633
2017-04-11,3.83,4.9850879
2017-04-12,4.04,9.1858978
2017-04-13,6.7,6.3199919
2017-04-14,4.5,4.9820529
2017-04-15,3.84,4.7304802
2017-04-16,4.0,7.84715
2017-04-17,6.08,11.2933149
2017-04-18,10.1,11.5985668
2017-04-19,9.53,7.2542296
2017-04-20,6.69,6.3800364
2017-04-21,5.82,6.4892497
2017-04-22,6.58,7.0519316
2017-04-23,6.15,6.301507
2017-04-24,5.99,5.7546088
2017-04-25,5.71,5.5059432
2017-04-26,5.48,5.2958971
2017-04-27,5.31,5.0708712
2017-04-28,5.05,4.8656893
2017-04-29,5.05,4.6930176
2017-04-30,4.82,4.5385468
2017-05-01,4.51,4.3817594
2017-05-02,4.69,4.2377297
2017-05-03,4.32,4.1001693
2017-05-04,4.01,3.9718474
2017-05-05,4.13,3.852968
2017-05-06,4.1,3.742609
2017-05-07,3.88,3.6399497
2017-05-08,3.93,3.891113
2017-05-09,4.48,3.770942
2017-05-10,3.83,3.4771122
2017-05-11,3.58,3.3911343
2017-05-12,3.48,3.3136688
2017-05-13,3.54,3.3846034
2017-05-14,3.55,3.3500817
2017-05-15,3.69,3.2722318
2017-05-16,3.35,3.1061632
2017-05-17,3.26,3.0406143
2017-05-18,3.18,2.9787803
2017-05-19,3.04,3.2983362
2017-05-20,3.88,3.0550081
2017-05-21,3.07,2.8671094
2017-05-22,2.93,2.8133543
2017-05-23,2.72,2.8750432
2017-05-24,3.11,2.7298102
2017-05-25,2.64,2.6797439
2017-05-26,2.56,2.6345685
2017-05-27,2.52,2.5913715
2017-05-28,2.38,2.5500001
2017-05-29,2.28,2.5103152
2017-05-30,2.27,2.4723083
2017-05-31,2.27,2.4357041
2017-06-01,2.26,2.4003494
2017-06-02,2.4,2.3662395
2017-06-03,2.51,15.3193763
2017-06-04,12.1,12.3861766
2017-06-05,5.4,4.2866568
2017-06-06,3.47,2.8388863
2017-06-07,2.84,2.768295
2017-06-08,2.54,2.7013145
2017-06-09,2.22,2.6388053
2017-06-10,2.17,2.5801798
2017-06-11,2.07,2.5244614
2017-06-12,1.98,2.4719116
2017-06-13,1.95,2.4222591
2017-06-14,1.95,2.3752556
2017-06-15,1.88,2.8540703
2017-06-16,2.65,2.6071316
2017-06-17,2.1,2.2716683
2017-06-18,1.78,2.2314907
2017-06-19,1.8,2.1932282
2017-06-20,1.8,2.1566913
2017-06-21,1.8,2.1217432
2017-06-22,2.02,11.9045386
2017-06-23,7.03,4.2800971
2017-06-24,2.35,2.2160146
2017-06-25,1.86,2.1720422
2017-06-26,1.82,2.130549
2017-06-27,1.84,2.0912386
2017-06-28,2.0,3.1790779
2017-06-29,4.01,11.3186644
2017-06-30,4.47,4.3580372
2017-07-01,2.47,4.9748668
2017-07-02,3.58,3.1272369
2017-07-03,2.59,2.206123
2017-07-04,2.27,2.1556805
2017-07-05,1.78,2.1084096
2017-07-06,1.75,2.1233497
2017-07-07,1.94,3.4424557
2017-07-08,3.06,2.6691045
2017-07-09,2.18,2.067564
2017-07-10,2.79,2.9576957
2017-07-11,4.49,7.8477083
2017-07-12,4.42,8.9028503
2017-07-13,4.95,3.5880179
2017-07-14,3.07,5.0792165
2017-07-15,4.56,3.7133855
2017-07-16,3.58,2.3604356
2017-07-17,3.09,2.3356785
2017-07-18,2.88,2.1891758
2017-07-19,2.48,3.0347963
2017-07-20,3.69,2.8436975
2017-07-21,3.61,2.10783
2017-07-22,2.32,2.0540336
2017-07-23,2.32,2.322342
2017-07-24,2.72,5.1842423
2017-07-25,3.92,3.3862984
2017-07-26,5.93,19.1097802
2017-07-27,10.5,6.4905763
2017-07-28,4.95,2.8199593
2017-07-29,3.79,2.68634
2017-07-30,3.13,3.8979442
2017-07-31,3.77,3.0462055
2017-08-01,2.33,5.1842381
2017-08-02,4.68,3.5891776
2017-08-03,2.73,2.6225664
2017-08-04,2.2,2.5252572
2017-08-05,1.98,3.0132043
2017-08-06,2.81,2.6079289
2017-08-07,1.93,2.3340837
2017-08-08,1.79,3.2025132
2017-08-09,3.13,7.5331403
2017-08-10,4.14,27.7189888
2017-08-11,18.5,9.6434638
2017-08-12,5.87,4.4952582
2017-08-13,4.75,4.3604098
2017-08-14,3.9,3.9018654
2017-08-15,3.42,3.6376289
2017-08-16,3.06,3.4610783
2017-08-17,2.96,3.2947163
2017-08-18,2.85,16.0240868
2017-08-19,11.0,7.1005225
2017-08-20,4.04,4.1361405
2017-08-21,3.43,3.9098744
2017-08-22,3.1,3.7034463
2017-08-23,2.94,3.5157393
2017-08-24,2.67,3.3447573
2017-08-25,2.55,5.3099802
2017-08-26,6.01,7.3820974
2017-08-27,4.18,4.454932
2017-08-28,2.99,3.4002228
2017-08-29,2.6,3.241592
2017-08-30,2.53,3.7391905
2017-08-31,4.09,8.8709989
2017-09-01,5.77,7.9069255
2017-09-02,4.87,4.9385578
2017-09-03,3.88,3.7156587
2017-09-04,3.14,3.4698616
2017-09-05,3.0,3.3098816
2017-09-06,2.8,3.1741304
2017-09-07,2.8,3.1369559
2017-09-08,2.79,2.987276
2017-09-09,2.6,2.8581873
2017-09-10,2.68,2.7685334
2017-09-11,2.61,2.6593395
2017-09-12,2.46,2.5645687
2017-09-13,2.4,4.3266699
2017-09-14,3.37,4.6504942
2017-09-15,3.18,2.9855117
2017-09-16,2.47,2.5624267
2017-09-17,2.41,2.4755919
2017-09-18,2.49,2.3954413
2017-09-19,2.28,2.3192459
2017-09-20,2.22,2.5346066
2017-09-21,2.48,2.3811214
2017-09-22,2.1,2.1562516
2017-09-23,2.22,2.096135
2017-09-24,2.02,2.0492455
2017-09-25,2.24,2.0263637
2017-09-26,2.04,1.9544866
2017-09-27,1.96,1.9040964
2017-09-28,1.85,1.8591273
2017-09-29,2.0,1.8167763
2017-09-30,1.84,1.8669891
2017-10-01,2.36,2.4719803
2017-10-02,2.47,12.285245
2017-10-03,6.41,7.8084955
2017-10-04,4.09,6.244786
2017-10-05,6.47,11.5582006
2017-10-06,5.5,8.3097083
2017-10-07,5.08,13.2523205
2017-10-08,9.56,10.4956803
2017-10-09,8.22,10.1282005
2017-10-10,8.0,7.7059507
2017-10-11,7.02,5.8601136
2017-10-12,5.7,5.2287796
2017-10-13,5.11,4.8926335
2017-10-14,4.75,4.6063242
2017-10-15,4.46,4.346679
2017-10-16,4.12,4.1106717
2017-10-17,3.93,3.8957989
2017-10-18,3.79,3.699853
2017-10-19,3.66,3.5208827
2017-10-20,3.54,3.3572663
2017-10-21,3.6,10.1181534
2017-10-22,6.24,7.949482
2017-10-23,4.99,6.1554086
2017-10-24,4.32,4.83712
2017-10-25,3.99,4.2035924
2017-10-26,3.61,9.4640071
2017-10-27,6.8,12.9722575
2017-10-28,7.42,18.2062622
2017-10-29,15.4,14.5264604
2017-10-30,10.9,10.3694883
2017-10-31,7.95,8.5279481
2017-11-01,7.24,7.5038087
2017-11-02,6.7,6.6048508
2017-11-03,5.95,5.9601676
2017-11-04,5.41,5.5528293
2017-11-05,5.65,19.2069854
2017-11-06,15.8,12.3200191
2017-11-07,7.92,8.6214954
2017-11-08,6.7,8.2534612
2017-11-09,6.75,7.7771621
2017-11-10,6.23,8.7727791
2017-11-11,6.39,9.6377427
2017-11-12,6.77,12.8243947
2017-11-13,8.37,10.1136599
2017-11-14,7.61,8.4847248
2017-11-15,6.88,7.543049
2017-11-16,6.52,7.2367902
2017-11-17,6.78,7.2952479
2017-11-18,6.33,6.4829479
2017-11-19,6.15,17.6016228
2017-11-20,15.5,18.0785422
2017-11-21,17.6,21.9553196
2017-11-22,22.3,17.1283396
2017-11-23,14.4,13.5864667
2017-11-24,11.5,15.9714122
2017-11-25,19.9,25.0368584
2017-11-26,20.9,19.0520468
2017-11-27,13.0,15.6797563
2017-11-28,12.4,14.792467
2017-11-29,10.3,12.1118221
2017-11-30,9.05,10.2253041
2017-12-01,8.17,8.9284713
2017-12-02,7.29,8.0338856
2017-12-03,6.66,7.4819596
2017-12-04,7.68,12.1229554
2017-12-05,14.1,16.6834783
2017-12-06,14.0,12.0068662
2017-12-07,9.84,12.2252903
2017-12-08,9.56,11.1428217
2017-12-09,8.63,9.4744457
2017-12-10,7.94,8.4084822
2017-12-11,8.9,11.4946233
2017-12-12,8.43,8.7252789
2017-12-13,7.1,8.2132402
2017-12-14,7.09,10.5773209
2017-12-15,8.46,12.3320637
2017-12-16,8.04,8.9650609
2017-12-17,7.58,7.9441406
2017-12-18,7.13,7.4341471
2017-12-19,6.35,6.9835188
2017-12-20,7.57,7.3753147
2017-12-21,9.25,18.7974665
2017-12-22,15.1,12.212846
2017-12-23,10.5,10.329715
2017-12-24,9.73,9.4322167
2017-12-25,9.01,8.5531313
2017-12-26,8.52,8.0051062
2017-12-27,8.21,12.0916923
2017-12-28,11.1,11.7958007
2017-12-29,9.46,8.7081327
2017-12-30,8.05,11.8205745
2017-12-31,9.07,10.2929273
2018-01-01,8.37,10.6535763
2018-01-02,9.96,14.6059507
2018-01-03,13.4,15.4263271
2018-01-04,12.9,13.3950373
2018-01-05,10.6,13.1778511
2018-01-06,10.5,18.1318376
2018-01-07,15.1,14.6154963
2018-01-08,11.4,11.5005992
2018-01-09,9.76,9.9868649
2018-01-10,9.01,9.1124494
2018-01-11,8.26,8.4953565
2018-01-12,7.77,7.9546913
2018-01-13,7.22,7.4750478
2018-01-14,6.7,7.0478731
2018-01-15,6.38,6.6660346
2018-01-16,7.06,9.8726116
2018-01-17,6.95,9.2317979
2018-01-18,6.76,9.1561037
2018-01-19,7.63,9.9521457
2018-01-20,6.75,7.7275629
2018-01-21,6.16,7.1055647
2018-01-22,5.72,6.718501
2018-01-23,8.16,12.4131808
2018-01-24,9.13,10.9865666
2018-01-25,9.29,9.6926322
2018-01-26,8.58,11.619128
2018-01-27,9.26,9.916952
2018-01-28,8.12,8.4631793
2018-01-29,7.59,10.288233
2018-01-30,8.95,8.6053431
2018-01-31,7.45,9.4587723
2018-02-01,8.05,8.2357838
2018-02-02,7.05,7.4536262
2018-02-03,6.57,8.3914131
2018-02-04,6.36,7.1696885
2018-02-05,5.91,6.7188283
2018-02-06,5.6,6.3818249
2018-02-07,5.29,6.0778098
2018-02-08,5.05,5.8027413
2018-02-09,4.92,5.553158
2018-02-10,4.78,5.3268992
2018-02-11,4.67,5.1876305
2018-02-12,4.65,5.1024485
2018-02-13,4.48,4.881044
2018-02-14,4.28,4.7071669
2018-02-15,4.05,4.5499609
2018-02-16,4.42,5.2815338
2018-02-17,4.13,4.6202635
2018-02-18,3.87,4.4171115
2018-02-19,3.79,4.2775684
2018-02-20,3.71,4.150065
2018-02-21,3.57,4.0319443
2018-02-22,3.45,3.9223011
2018-02-23,3.19,3.8202922
2018-02-24,3.18,3.7251698
2018-02-25,3.15,3.6362699
2018-02-26,3.29,3.5530012
2018-02-27,3.4,3.4748368
2018-02-28,3.73,3.4013061
2018-03-01,3.74,3.3319882
2018-03-02,3.77,3.266506
2018-03-03,3.43,3.2045214
2018-03-04,3.28,3.1528661
2018-03-05,3.52,3.3888737
2018-03-06,3.2,7.9806927
2018-03-07,3.72,6.3502217
2018-03-08,4.0,5.9479132
2018-03-09,3.77,5.0194808
2018-03-10,3.39,4.8355766
2018-03-11,3.83,4.6074411
2018-03-12,12.0,22.2394845
2018-03-13,17.5,15.3089671
2018-03-14,10.3,10.840317
2018-03-15,8.41,9.1298224
2018-03-16,8.3,11.9761668
2018-03-17,8.08,9.403909
2018-03-18,6.87,8.3129412
2018-03-19,6.24,7.6661116
2018-03-20,5.96,7.1719707
2018-03-21,5.64,6.7502165
2018-03-22,5.53,6.8081703
2018-03-23,5.81,7.2916193
2018-03-24,5.89,6.443654
2018-03-25,5.89,6.0531589
2018-03-26,5.59,5.7457392
2018-03-27,5.37,5.4676812
2018-03-28,5.49,8.6643942
2018-03-29,6.9,6.8223209
2018-03-30,5.77,5.7320206
2018-03-31,5.39,5.4522838
2018-04-01,5.15,5.1992552
2018-04-02,4.94,4.9739706
2018-04-03,4.99,4.7692632
2018-04-04,4.68,4.581197
2018-04-05,4.93,4.5289948
2018-04-06,4.62,4.3733973
2018-04-07,4.28,4.2165592
2018-04-08,4.06,4.0703458
2018-04-09,4.02,3.9358416
2018-04-10,3.84,3.8118105
2018-04-11,3.96,3.6973673
2018-04-12,3.79,3.6593852
2018-04-13,4.33,10.0756332
2018-04-14,6.93,5.6521895
2018-04-15,3.98,5.1473156
2018-04-16,6.99,12.2093773
2018-04-17,8.15,6.7929179
2018-04-18,5.08,5.0190079
2018-04-19,4.36,4.7836852
2018-04-20,4.1,4.5708986
2018-04-21,3.86,4.377866
2018-04-22,3.69,4.2024183
2018-04-23,3.76,6.2923693
2018-04-24,6.05,4.7687091
2018-04-25,4.11,7.490275
2018-04-26,5.66,5.4977956
2018-04-27,4.21,4.1969002
2018-04-28,3.73,4.0341999
2018-04-29,3.42,3.8847817
2018-04-30,3.3,3.7478132
2018-05-01,3.11,3.6219493
2018-05-02,3.06,3.5303836
2018-05-03,3.19,3.4134429
2018-05-04,3.1,3.3123548
2018-05-05,2.86,3.2192432
2018-05-06,2.69,3.1327337
2018-05-07,2.56,3.0521746
2018-05-08,2.44,2.9769878
2018-05-09,2.35,2.9066592
2018-05-10,3.02,3.0727814
2018-05-11,2.67,2.9285699
2018-05-12,2.41,2.7562495
2018-05-13,2.26,2.6988834
2018-05-14,2.11,2.644727
2018-05-15,2.23,2.9145645
2018-05-16,3.2,5.8276373
2018-05-17,3.51,3.366988
2018-05-18,2.63,2.5702728
2018-05-19,2.41,2.5200133
2018-05-20,2.22,2.4724299
2018-05-21,2.13,2.4272675
2018-05-22,2.08,2.3843214
2018-05-23,3.26,14.4378394
2018-05-24,5.65,6.9738894
2018-05-25,4.06,3.9132549
2018-05-26,3.85,3.5844294
2018-05-27,3.85,3.1224306
2018-05-28,3.06,2.9399871
2018-05-29,3.1,2.8646787
2018-05-30,2.94,2.7956917
2018-05-31,2.79,2.8628336
2018-06-01,3.52,2.6523415
2018-06-02,2.39,2.5859717
2018-06-03,2.26,2.5240438
2018-06-04,2.2,2.4657764
2018-06-05,2.2,2.4108643
2018-06-06,2.15,2.3590302
2018-06-07,1.95,2.3100224
2018-06-08,1.93,2.2636118
2018-06-09,1.91,4.2639911
2018-06-10,2.42,4.9766423
2018-06-11,4.44,7.118158
2018-06-12,4.94,3.647493
2018-06-13,2.93,2.3111893
2018-06-14,2.31,2.2595649
2018-06-15,2.3,2.2109124
2018-06-16,1.96,2.1649267
2018-06-17,3.78,5.7063022
2018-06-18,4.03,3.159893
2018-06-19,2.27,2.1247473
2018-06-20,2.01,2.0815625
2018-06-21,1.9,2.0407572
2018-06-22,2.09,4.3399342
2018-06-23,3.27,3.4483062
2018-06-24,2.52,2.8678207
2018-06-25,2.7,2.2147571
2018-06-26,2.51,1.9644916
2018-06-27,2.19,1.927261
2018-06-28,1.99,1.8953541
2018-06-29,2.06,1.8611023
2018-06-30,1.81,1.8289087
2018-07-01,1.67,1.7980022
2018-07-02,1.58,1.76843
2018-07-03,1.64,1.7400919
2018-07-04,1.58,1.7128965
2018-07-05,1.56,1.6888252
2018-07-06,1.76,1.6647315
2018-07-07,1.69,1.6404256
2018-07-08,1.5,1.6168426
2018-07-09,1.56,2.4531759
2018-07-10,3.09,2.9866687
2018-07-11,2.48,3.1203828
2018-07-12,3.14,3.5398791
2018-07-13,2.71,1.9250814
2018-07-14,1.82,1.5418893
2018-07-15,1.56,1.520188
2018-07-16,1.53,1.500391
2018-07-17,1.7,1.4786245
2018-07-18,1.48,1.4585411
2018-07-19,1.38,1.4390786
2018-07-20,1.42,1.4202006
2018-07-21,1.39,1.4018687
2018-07-22,1.36,1.384048
2018-07-23,1.38,1.3667065
2018-07-24,1.41,1.3498148
2018-07-25,1.36,1.3333459
2018-07-26,1.32,1.317275
2018-07-27,1.76,1.3017163
2018-07-28,2.29,2.2066608
2018-07-29,2.91,1.6580932
2018-07-30,1.76,1.2651573
2018-07-31,1.42,1.250251
2018-08-01,1.36,1.2356947
2018-08-02,1.26,1.2214436
2018-08-03,1.27,1.2992043
2018-08-04,1.48,1.6383163
2018-08-05,1.77,1.2564112
2018-08-06,1.45,1.1740574
2018-08-07,1.29,1.1607385
2018-08-08,2.08,7.5271839
2018-08-09,3.22,2.6942726
2018-08-10,1.57,1.150863
2018-08-11,1.32,1.1368045
2018-08-12,1.21,1.123148
2018-08-13,1.18,1.1098332
2018-08-14,1.19,1.0968279
2018-08-15,1.17,1.0840761
2018-08-16,1.13,1.0715779
2018-08-17,1.13,4.1256422
2018-08-18,3.68,2.2644815
2018-08-19,1.98,1.0655249
2018-08-20,1.45,1.0522323
2018-08-21,1.49,1.0394876
2018-08-22,1.36,1.0270593
2018-08-23,1.25,1.025226
2018-08-24,1.18,1.2923928
2018-08-25,1.62,1.044403
2018-08-26,1.37,0.9827254
2018-08-27,1.23,0.9711931
2018-08-28,1.29,0.9599717
2018-08-29,1.24,0.9603803
2018-08-30,2.38,4.7720989
2018-08-31,1.76,1.7028361
2018-09-01,1.31,1.2222136
2018-09-02,1.93,1.717596
2018-09-03,1.88,1.351255
2018-09-04,1.48,0.9072149
2018-09-05,1.33,0.8962158
2018-09-06,1.27,0.8867774
2018-09-07,1.36,1.7498109
2018-09-08,1.98,1.0631883
2018-09-09,1.17,0.860555
2018-09-10,1.18,0.8506126
2018-09-11,1.09,0.8408791
2018-09-12,1.09,0.8313373
2018-09-13,1.12,0.8220128
2018-09-14,1.28,0.8128712
2018-09-15,1.27,0.8038524
2018-09-16,1.12,0.7949876
2018-09-17,1.15,0.7862748
2018-09-18,1.05,0.7777078
2018-09-19,1.13,0.7692806
2018-09-20,1.04,0.7609878
2018-09-21,1.06,0.8622686
2018-09-22,1.08,0.8022209
2018-09-23,2.96,16.7174204
2018-09-24,6.13,4.8570026
2018-09-25,2.18,1.0598481
2018-09-26,1.53,0.7907179
2018-09-27,1.35,0.7788304
2018-09-28,1.29,0.7677941
2018-09-29,1.35,0.7571583
2018-09-30,1.27,0.7464736
2018-10-01,1.26,0.7480507
2018-10-02,1.37,0.7678151
2018-10-03,1.33,0.7197335
2018-10-04,1.26,0.709576
2018-10-05,1.2,0.7002911
2018-10-06,1.07,0.6912708
2018-10-07,1.14,0.6824985
2018-10-08,1.17,0.6739589
2018-10-09,1.13,0.6656381
2018-10-10,1.21,0.6575232
2018-10-11,1.13,0.6496023
2018-10-12,1.12,0.6418646
2018-10-13,1.16,0.6343001
2018-10-14,1.11,0.6268994
2018-10-15,1.1,0.619654
2018-10-16,1.12,0.6125565
2018-10-17,1.22,0.6055994
2018-10-18,1.13,0.8419915
2018-10-19,1.57,0.8466287
2018-10-20,1.31,0.5878259
2018-10-21,1.31,0.5812319
2018-10-22,1.31,0.6883558
2018-10-23,1.53,14.0213384
2018-10-24,7.02,8.5163779
2018-10-25,3.66,3.2733237
2018-10-26,2.5,1.0428211
2018-10-27,1.93,0.7057504
2018-10-28,1.87,5.8467985
2018-10-29,3.72,2.0322358
2018-10-30,2.08,0.7638971
2018-10-31,1.73,0.7398546
2018-11-01,1.49,0.7215585
2018-11-02,1.49,0.7043417
2018-11-03,1.42,0.6881156
2018-11-04,1.38,0.6727997
