date,qsim,qobs,smi,smi_class,smi_l01,smi_l02,r_pctl,r_pctl_class,q_pctl,q_pctl_class,mdi,mdi_class,spi_1,spi_3,spi_6,spei_1,spei_3,spei_6,sdi_3,sdi_6
2012-02-27,14.642155305358225,14.9,100.0,normal_or_wet,100.0,100.0,87.5,normal_or_wet,81.25,normal_or_wet,86.875,normal_or_wet,-0.022732605554152678,1.2548228301463433,0.5156658823034055,0.9855631273130984,1.5707739752205598,1.2304830752265081,1.2884845068602884,0.4362630197018389
2012-02-28,19.03920655297858,14.9,100.0,normal_or_wet,93.75,100.0,87.5,normal_or_wet,87.5,normal_or_wet,83.125,normal_or_wet,0.23644485237533916,1.364782833436378,0.6105030740260655,0.9942405385954859,1.620858459479245,1.280814684595836,1.325121190735731,0.4590454950096081
2012-02-29,19.79654625863807,26.8,100.0,normal_or_wet,93.75,100.0,87.5,normal_or_wet,93.75,normal_or_wet,81.25,normal_or_wet,0.35921995415835295,1.4199832633575922,0.658773594106979,0.9985416814949474,1.646611332507979,1.3138602300772764,1.3958185416516249,0.5041840852247571
2012-03-01,16.724606089207953,24.7,100.0,normal_or_wet,93.75,100.0,87.5,normal_or_wet,93.75,normal_or_wet,85.0,normal_or_wet,0.378580570321821,1.4010818122119386,0.6665815880006184,0.9986979385165001,1.6359169466915155,1.3296930932215463,1.4603906969820926,0.5456337311061017
2012-03-02,14.344634751187192,20.5,100.0,normal_or_wet,93.75,100.0,81.25,normal_or_wet,93.75,normal_or_wet,88.75,normal_or_wet,0.3896587467337272,1.3977776821719485,0.412560557444554,0.9982066348517574,1.6310325805252048,1.23352164839461,1.511367207905658,0.5794459645978602
2012-03-03,12.5980618828856,17.9,100.0,normal_or_wet,87.5,100.0,81.25,normal_or_wet,87.5,normal_or_wet,85.9375,normal_or_wet,0.39592846147722965,1.115099731170946,0.385960279303174,0.9974537437245109,1.493200526202622,1.2285017272581809,1.553012813404697,0.5801874609463634
2012-03-04,11.139340993946938,15.6,93.75,normal_or_wet,87.5,87.5,81.25,normal_or_wet,93.75,normal_or_wet,75.0,normal_or_wet,0.40358325407943846,1.0992716678234509,0.38906598432650646,0.9968828336134201,1.4823597253031104,1.2375134095995557,1.5710735536589189,0.597668237362333
2012-03-05,9.933609193775846,13.7,87.5,normal_or_wet,81.25,81.25,81.25,normal_or_wet,93.75,normal_or_wet,72.50000000000001,normal_or_wet,0.40668508912431084,1.0992378841011803,0.3550408913016645,0.9960888149698314,1.478104787014015,1.2269169877153874,1.5968337220088398,0.6155382993612669
2012-03-06,8.929387629779654,11.6,81.25,normal_or_wet,68.75,75.0,68.75,normal_or_wet,87.5,normal_or_wet,70.0,normal_or_wet,0.40874972190122055,1.0747258780340523,0.2952060463442643,0.9952174197750878,1.4624460195113278,1.2029114201121198,1.6194740477474918,0.6285515602775029
2012-03-07,8.3209975029692,10.6,81.25,normal_or_wet,62.5,75.0,56.25,normal_or_wet,81.25,normal_or_wet,66.25,normal_or_wet,0.4314943247355435,1.062504138742574,0.30516221456393,0.994963241964845,1.4511728094636307,1.21099846542378,1.6404256513387612,0.6391178832436771
2012-03-08,9.501541333740382,11.6,81.25,normal_or_wet,50.0,75.0,75.0,normal_or_wet,81.25,normal_or_wet,68.125,normal_or_wet,0.49354162734199764,1.0242077473394986,0.33271863621254777,0.9966509503841596,1.4306247095752624,1.2305941359535681,1.6604040930145887,0.6537253613091958
2012-03-09,8.417979618162581,10.2,81.25,normal_or_wet,56.25,75.0,75.0,normal_or_wet,68.75,normal_or_wet,66.25,normal_or_wet,0.5101635747469201,1.0330622204688165,0.3052519398819366,0.9962550319304802,1.429558544683506,1.2291990943270024,1.6774916713533694,0.666516173320881
2012-03-10,7.7077713221881945,9.21,81.25,normal_or_wet,62.5,75.0,62.5,normal_or_wet,75.0,normal_or_wet,66.25000000000001,normal_or_wet,0.5350572975551571,1.0464131539042851,0.31659614714518164,0.9964086393560031,1.4308354323816814,1.2384226866584935,1.6949227186034823,0.6751360683722336
2012-03-11,8.963169039889607,8.87,87.5,normal_or_wet,68.75,81.25,68.75,normal_or_wet,56.25,normal_or_wet,66.875,normal_or_wet,0.6077773469835671,1.085847073882242,0.34766953485434476,0.9988113608046015,1.4476301908953773,1.2583187785854155,1.7120389193515408,0.6855911668861329
2012-03-12,8.364576707256214,9.44,87.5,normal_or_wet,68.75,81.25,62.5,normal_or_wet,68.75,normal_or_wet,65.0,normal_or_wet,0.6265016440818982,1.0944234968144195,0.35646722535767433,0.9989543739532296,1.4497544501459965,1.268832806427635,1.7312445559768708,0.6972697343750625
2012-03-13,7.571103559036341,9.16,81.25,normal_or_wet,62.5,81.25,62.5,normal_or_wet,68.75,normal_or_wet,63.43749999999999,normal_or_wet,0.6328242236782681,1.0450536948472817,0.35944954956364106,0.9986075384182408,1.42483200928055,1.276734600212513,1.748790092864095,0.7091336759511179
2012-03-14,7.094788299888734,8.5,81.25,normal_or_wet,62.5,75.0,56.25,normal_or_wet,62.5,normal_or_wet,64.375,normal_or_wet,0.6334256250318043,1.0441355048738292,0.3597335327830054,0.9983867523507417,1.4223053102239074,1.284719381665991,1.760954616807113,0.7199780600479815
2012-03-15,6.668296959294039,7.92,81.25,normal_or_wet,56.25,75.0,50.0,normal_or_wet,50.0,normal_or_wet,62.5,normal_or_wet,0.6334256250318043,0.9641779618144911,0.1013352044503519,0.997363537913363,1.3776313987287838,1.1840767982135696,1.7714590410120246,0.7296360499872393
2012-03-16,6.2925355565218055,7.48,75.0,normal_or_wet,43.75,68.75,43.75,normal_or_wet,50.0,normal_or_wet,60.00000000000001,normal_or_wet,0.6169329916107094,0.9381683917620521,0.00496202812563509,0.9947491349891723,1.351955472729042,1.142541469229545,1.780417855115941,0.7188472781165138
2012-03-17,5.969653395079578,7.07,50.0,normal_or_wet,31.25,50.0,43.75,normal_or_wet,43.75,normal_or_wet,50.0,normal_or_wet,0.6070333999764983,0.9344779147941666,0.00496202812563509,0.9925655914884423,1.337392436559571,1.1390459747637087,1.7892908019920248,0.7128596951023478
2012-03-18,6.132446245963735,6.46,50.0,normal_or_wet,31.25,50.0,43.75,normal_or_wet,43.75,normal_or_wet,51.87500000000001,normal_or_wet,0.5078654972181803,0.9574915192206216,0.025133244195531826,0.9867122788000502,1.3368722755316635,1.1469049579777657,1.7979633920031652,0.7138607151728279
2012-03-19,5.918045552456145,7.01,50.0,normal_or_wet,31.25,50.0,43.75,normal_or_wet,43.75,normal_or_wet,66.875,normal_or_wet,0.20557658885566665,0.9574915192206216,0.025133244195531826,0.9731340163482357,1.3296311663314113,1.1498429229378364,1.8089257747565202,0.7176238091414829
2012-03-20,5.545555073732633,6.06,50.0,normal_or_wet,31.25,43.75,37.5,normal_or_wet,43.75,normal_or_wet,68.75,normal_or_wet,0.0913914881953332,0.8768990893918762,0.025133244195531826,0.9671717661332851,1.281379845957582,1.1501976254886903,1.8132191361481744,0.7204414952657962
2012-03-21,5.326040241816442,5.68,37.5,normal_or_wet,25.0,31.25,37.5,normal_or_wet,37.5,normal_or_wet,63.74999999999999,normal_or_wet,0.0913914881953332,0.8114380243057363,0.025133244195531826,0.965565254296862,1.239659277793653,1.1496015707465557,1.8081529697060226,0.7230923447116961
2012-03-22,5.1248215795687555,5.4,31.25,normal_or_wet,25.0,31.25,31.25,normal_or_wet,25.0,normal_or_wet,63.125,normal_or_wet,0.08619690380237825,0.7327664893540041,0.025133244195531826,0.9638257413356828,1.1921274476677537,1.150935807109266,1.801970529302042,0.7257246567488836
2012-03-23,4.939970435776991,5.33,31.25,normal_or_wet,25.0,31.25,25.0,normal_or_wet,25.0,normal_or_wet,63.125,normal_or_wet,-0.0365788241776403,0.6003426204357019,0.025133244195531826,0.9572992971938481,1.1187929095277436,1.1520785105104663,1.788603864169361,0.7287647917777477
2012-03-24,4.7697967957304845,5.06,25.0,normal_or_wet,25.0,31.25,25.0,normal_or_wet,25.0,normal_or_wet,64.375,normal_or_wet,-0.14457983858048068,0.5899664177413797,0.025133244195531826,0.9510305724647136,1.1010551077235389,1.153137584760668,1.768739912130644,0.7318234642153243
2012-03-25,4.612808052115006,4.84,25.0,normal_or_wet,25.0,25.0,25.0,normal_or_wet,25.0,normal_or_wet,68.12499999999999,normal_or_wet,-0.4836754380665429,0.5840170759241027,0.025133244195531826,0.9363273569763964,1.0851850120027682,1.1525039832124286,1.758035131060788,0.7344743136612247
2012-03-26,4.467683016298182,4.65,25.0,normal_or_wet,25.0,25.0,25.0,normal_or_wet,25.0,normal_or_wet,68.12499999999999,normal_or_wet,-0.5459744064070151,0.5803098007908238,0.025133244195531826,0.9324301519144942,1.0715691893813215,1.1523811330875102,1.749963611644479,0.7372919997855375
2012-03-27,4.333249802934566,4.49,25.0,normal_or_wet,18.75,25.0,25.0,normal_or_wet,25.0,normal_or_wet,64.375,normal_or_wet,-0.7249042515549787,0.5799515943537827,0.025133244195531826,0.9241289927243251,1.0582842370351546,1.1521496998491179,1.7433518351013328,0.7394794140136228
2012-03-28,4.208466935552772,4.33,18.75,mild_drought,18.75,25.0,18.75,mild_drought,31.25,normal_or_wet,61.875,normal_or_wet,-0.7872260793971666,0.5658640276656034,0.025133244195531826,0.9197725439540972,1.0376750310221667,1.1529105109168603,1.7377418428829063,0.7415185289720072
2012-03-29,6.4566711006744635,4.13,18.75,mild_drought,18.75,18.75,18.75,mild_drought,21.875,normal_or_wet,60.00000000000001,normal_or_wet,-1.0084515703518648,0.548666711408176,0.07640471169582805,0.9119254742314482,1.021797369284964,1.1782164827258907,1.7292982321459875,0.74368740579138
2012-03-30,8.77358268794408,6.73,18.75,mild_drought,18.75,25.0,25.0,normal_or_wet,62.5,normal_or_wet,58.12500000000001,normal_or_wet,-0.9757413530316809,0.609561481404147,0.13642486238953358,0.9121699513518189,1.0447476830332394,1.2084820469132387,1.7264359912182186,0.7508243081457263
2012-03-31,6.318400925036584,6.39,43.75,normal_or_wet,25.0,25.0,31.25,normal_or_wet,62.5,normal_or_wet,68.125,normal_or_wet,-0.9696198309389992,0.5463768584093822,0.14631216360266772,0.9114044093578599,1.0080116512155362,1.2154048103818278,1.7166471272452493,0.7575533875083951
2012-04-01,4.932725346629031,4.89,43.75,normal_or_wet,31.25,37.5,31.25,normal_or_wet,25.0,normal_or_wet,62.5,normal_or_wet,-0.9916718059301594,0.4788189926407289,0.14635241857778675,0.9098183040559333,0.9689562855448144,1.2170763856927325,1.6974414906199187,0.7615760051990266
2012-04-02,4.715352442990091,4.34,43.75,normal_or_wet,31.25,37.5,25.0,normal_or_wet,25.0,normal_or_wet,62.5,normal_or_wet,-1.0044387988055,0.47467957579306336,0.14635241857778675,0.9089182696235331,0.9604413102094855,1.2163420843279535,1.6772340696698704,0.7647829769063037
2012-04-03,4.563327852576913,4.17,43.75,normal_or_wet,31.25,31.25,25.0,normal_or_wet,18.75,mild_drought,60.62499999999999,normal_or_wet,-1.0110028616370035,0.4562599658257978,0.09069425639463441,0.9063326099974692,0.9377552737187793,1.1911943175899564,1.6632377115330794,0.7676562752567551
2012-04-04,4.416731947278539,4.07,37.5,normal_or_wet,25.0,31.25,25.0,normal_or_wet,18.75,mild_drought,54.37500000000001,normal_or_wet,-1.0174162041718955,0.23750581886448757,0.03238841309087766,0.9049005247768329,0.8267531627436133,1.1641312476462422,1.6325258663781188,0.7672299148563655
2012-04-05,4.274601974461297,3.7,43.75,normal_or_wet,25.0,31.25,25.0,normal_or_wet,18.75,mild_drought,53.125,normal_or_wet,-1.0217040076676205,0.2352173365002348,-0.013995043850418186,0.9046862031995928,0.8199766113458997,1.1447404556612086,1.5918820452037994,0.7648942013585796
2012-04-06,4.167088625051733,3.68,43.75,normal_or_wet,37.5,37.5,18.75,mild_drought,18.75,mild_drought,49.375,normal_or_wet,-1.0510946145518854,0.11949571662101462,-0.043894678118577626,0.9039924988331594,0.7619867051651918,1.1327448048696296,1.5646335115714387,0.7647273646801664
2012-04-07,4.424796773856345,3.97,43.75,normal_or_wet,37.5,37.5,25.0,normal_or_wet,25.0,normal_or_wet,55.00000000000001,normal_or_wet,-1.1416480308327572,-0.04216199308747952,-0.09963858687583645,0.9005418513880002,0.6826532047990043,1.1110170986238201,1.5201829099631867,0.7640044057403754
2012-04-08,4.037472883371496,3.7,56.25,normal_or_wet,43.75,37.5,25.0,normal_or_wet,25.0,normal_or_wet,58.12499999999999,normal_or_wet,-1.174485562676786,-0.19483498836711172,-0.332914156615736,0.8994993925851654,0.6101922602920388,1.0192113453056595,1.4600758504800384,0.7619096785558529
2012-04-09,3.9314551422587605,3.4,56.25,normal_or_wet,50.0,50.0,25.0,normal_or_wet,18.75,mild_drought,54.37499999999999,normal_or_wet,-1.2281751321472363,-0.20387155144371275,-0.38530672891168166,0.8964909338068623,0.5938628691802479,0.9933482330524198,1.387374930914706,0.7339181913998468
2012-04-10,3.8303614023927857,3.45,56.25,normal_or_wet,50.0,50.0,31.25,normal_or_wet,25.0,normal_or_wet,54.37499999999999,normal_or_wet,-1.4258289829541066,-0.21990300007822922,-0.38530802159576555,0.8878759594070414,0.5706373348647148,0.9860769112752374,1.3391461712817994,0.7210346923445988
2012-04-11,10.317203004371844,3.5,62.5,normal_or_wet,50.0,43.75,43.75,normal_or_wet,25.0,normal_or_wet,56.875,normal_or_wet,-0.8902670097348215,-0.1456538929859898,-0.26033602113329507,0.9021062455000929,0.592489230587065,1.0311878842943905,1.300219694664141,0.7160295919922006
2012-04-12,6.669578333727208,6.77,75.0,normal_or_wet,62.5,62.5,62.5,normal_or_wet,68.75,normal_or_wet,63.75000000000001,normal_or_wet,-0.8630731194252594,-0.18777439196248125,-0.25014483537439475,0.9010988160620895,0.5626435244879817,1.031919865459565,1.2677905049525182,0.7189585025687892
2012-04-13,4.597025678332289,4.93,68.75,normal_or_wet,68.75,62.5,50.0,normal_or_wet,56.25,normal_or_wet,61.24999999999999,normal_or_wet,-0.8643107006491416,-0.18914847667639575,-0.25014347787098273,0.8988649089863286,0.5500682042537369,1.0286795026737596,1.2375366183460004,0.7194775500127416
2012-04-14,4.4267697512178925,4.03,68.75,normal_or_wet,68.75,62.5,50.0,normal_or_wet,43.75,normal_or_wet,61.25000000000001,normal_or_wet,-0.8643107006491416,-0.18914847667639575,-0.25014347787098273,0.8976144890209924,0.5351835954742058,1.0235077059863074,1.2132934376877973,0.7189028903426515
2012-04-15,4.837849236072098,3.65,56.25,normal_or_wet,56.25,62.5,43.75,normal_or_wet,31.25,normal_or_wet,58.12500000000001,normal_or_wet,-0.7659641756196923,-0.15254002239488146,-0.2868977763187179,0.9020604599824248,0.5393903797219497,1.006788969608267,1.1936870873325796,0.7179945573157344
2012-04-16,4.638946126004058,4.11,56.25,normal_or_wet,56.25,56.25,43.75,normal_or_wet,43.75,normal_or_wet,56.25,normal_or_wet,-0.7659641756196923,-0.15254002239488146,-0.28846667962058126,0.9028927136946602,0.5282310155696458,1.0010408584888226,1.1778588950020172,0.7154549323221102
2012-04-17,4.211588245549307,3.65,50.0,normal_or_wet,50.0,62.5,43.75,normal_or_wet,37.5,normal_or_wet,59.375,normal_or_wet,-0.8463330891281426,-0.15254002239488146,-0.29831574483099466,0.8998686931586575,0.515760471674991,0.9910509923610131,1.1635190679538947,0.7146022115213311
2012-04-18,4.073798214667357,3.52,56.25,normal_or_wet,50.0,62.5,43.75,normal_or_wet,37.5,normal_or_wet,60.0,normal_or_wet,-0.8463330891281426,-0.4986113316582091,-0.29859607963088564,0.898681772723249,0.3573640091452831,0.984923746078842,1.117208009742593,0.7134714295898634
2012-04-19,3.9468588323838745,3.4,62.5,normal_or_wet,56.25,62.5,43.75,normal_or_wet,37.5,normal_or_wet,66.25,normal_or_wet,-0.8453693033917056,-0.5176485396241459,-0.29834613048142294,0.8973004638004064,0.33183946982037155,0.9766290122544895,1.0342030228372927,0.712767008058785
2012-04-20,3.8389580509265815,3.35,62.5,normal_or_wet,62.5,62.5,43.75,normal_or_wet,37.5,normal_or_wet,60.62499999999999,normal_or_wet,-0.8361631751758546,-0.7240928840407321,-0.2959519393526974,0.8967950499487166,0.23494733423783293,0.9704949880425529,0.9808222295344016,0.7120255117102817
2012-04-21,4.471424388484201,3.27,62.5,normal_or_wet,62.5,62.5,50.0,normal_or_wet,37.5,normal_or_wet,55.00000000000001,normal_or_wet,-0.7384004203221136,-0.9716935820399268,-0.2697784553467691,0.8995539484135966,0.12700623089102503,0.9734486899325469,0.8702538624946862,0.7096527233950707
2012-04-22,3.939559507550405,3.68,62.5,normal_or_wet,62.5,62.5,50.0,normal_or_wet,50.0,normal_or_wet,53.125,normal_or_wet,-0.7384004203221136,-1.0840514348563235,-0.2697784553467691,0.8994338411168675,0.07339511176897738,0.9661735128527923,0.7780324598019699,0.7095785737602199
2012-04-23,3.6857251309609613,3.12,62.5,normal_or_wet,62.5,62.5,50.0,normal_or_wet,37.5,normal_or_wet,52.1875,normal_or_wet,-0.7383891233022334,-1.1066748759002127,-0.27145820449417357,0.8991050546816419,0.04858299942458441,0.9574135770174083,0.7008091995707629,0.7089297644552796
2012-04-24,5.700384122191751,3.08,68.75,normal_or_wet,68.75,62.5,50.0,normal_or_wet,31.25,normal_or_wet,59.375,normal_or_wet,-0.5759007449160545,-1.0215322422939461,-0.2248727902524933,0.90553946650702,0.06432414648491608,0.9691485596042185,0.6380688784340672,0.708336567376477
2012-04-25,4.375231027542235,5.33,68.75,normal_or_wet,68.75,62.5,50.0,normal_or_wet,68.75,normal_or_wet,61.25000000000001,normal_or_wet,-0.5759007449160545,-1.0215322422939461,-0.2248727902524933,0.904733336552982,0.04749507684820832,0.9616759805575544,0.5972247003948037,0.7120440491189939
2012-04-26,3.658762339708098,3.2,68.75,normal_or_wet,68.75,62.5,37.5,normal_or_wet,25.0,normal_or_wet,59.375,normal_or_wet,-0.5759007449160545,-1.0215322422939461,-0.2248727902524933,0.9029584498965554,0.024085070322445085,0.9504920260603202,0.5614466887976919,0.7119328246667185
2012-04-27,3.55482443906766,2.98,62.5,normal_or_wet,62.5,62.5,37.5,normal_or_wet,31.25,normal_or_wet,55.00000000000001,normal_or_wet,-0.5759007449160545,-1.0215322422939461,-0.2260075493104991,0.8999773370867843,-0.005847908947753462,0.9340108438465533,0.5313359142375623,0.7116918383534551
2012-04-28,3.458217005467869,2.88,56.25,normal_or_wet,43.75,56.25,37.5,normal_or_wet,25.0,normal_or_wet,54.37499999999999,normal_or_wet,-0.7660162632661233,-1.0215322422939461,-0.2260075493104991,0.8860939095314626,-0.04205596748552829,0.9144854137598601,0.5060909492546399,0.7117845253970183
2012-04-29,3.3682138735207414,2.8,50.0,normal_or_wet,31.25,56.25,31.25,normal_or_wet,25.0,normal_or_wet,55.625,normal_or_wet,-1.0219960197108304,-1.0215322422939461,-0.2260075493104991,0.8700917339651926,-0.07326348171149202,0.896916639364652,0.4851965904819262,0.7117659879883054
2012-04-30,3.284326393440073,2.73,37.5,normal_or_wet,31.25,50.0,31.25,normal_or_wet,25.0,normal_or_wet,52.5,normal_or_wet,-1.0683634081948876,-1.0214317531972215,-0.22595208180238263,0.8645414876334062,-0.0974400524128311,0.8841741920915974,0.46753656395759174,0.7118030628057305
2012-05-01,3.205867049542352,2.65,37.5,normal_or_wet,31.25,43.75,31.25,normal_or_wet,25.0,normal_or_wet,52.5,normal_or_wet,-1.0685561870369722,-1.0214317531972215,-0.22595208180238263,0.8596122660605265,-0.12777989227575698,0.8686600159279386,0.45076383212086557,0.7117289131708802
2012-05-02,3.3565114635933946,2.71,37.5,normal_or_wet,31.25,43.75,31.25,normal_or_wet,18.75,mild_drought,48.75000000000001,normal_or_wet,-1.028285619512656,-1.0049871815354674,-0.21686009079869636,0.8549377132645823,-0.15533417386423679,0.8548148943201207,0.4352791087016355,0.7117474505795928
2012-05-03,4.191347880459404,4.09,43.75,normal_or_wet,37.5,43.75,31.25,normal_or_wet,56.25,normal_or_wet,53.125,normal_or_wet,-0.9244481061585245,-0.9572411532821317,-0.1902934957837051,0.8578991757446099,-0.1614126184433487,0.8549659219115217,0.4248319293152788,0.7142870755732174
2012-05-04,3.469466269463325,3.49,37.5,normal_or_wet,37.5,43.75,31.25,normal_or_wet,43.75,normal_or_wet,50.62500000000001,normal_or_wet,-0.9244481061585245,-0.9572411532821317,-0.1902934957837051,0.8539164029131319,-0.18899924114189373,0.840913871984117,0.4135547000598692,0.7158071430876494
2012-05-05,8.758816724743475,3.91,37.5,normal_or_wet,37.5,43.75,37.5,normal_or_wet,50.0,normal_or_wet,48.75000000000001,normal_or_wet,-0.5931437469841504,-0.8020970337326098,-0.10225528884759523,0.8652118387390719,-0.15466640272451745,0.8665546232718203,0.4038803257240098,0.7181428565854353
2012-05-06,7.721121016090069,4.94,43.75,normal_or_wet,37.5,43.75,43.75,normal_or_wet,68.75,normal_or_wet,47.5,normal_or_wet,-0.423796681756363,-0.7070873416487201,-0.04706423520358038,0.872413773408293,-0.1316848926179943,0.8845772140823075,0.39741166122725197,0.7223693857719051
2012-05-07,4.282319205620049,4.54,43.75,normal_or_wet,50.0,43.75,50.0,normal_or_wet,68.75,normal_or_wet,49.375,normal_or_wet,-0.45595767791599673,-0.7068406469701325,-0.046919682812754125,0.8685220086627266,-0.15011632353154447,0.8760315297091816,0.39005570204288587,0.7260212552882848
2012-05-08,3.3967518485713697,3.17,43.75,normal_or_wet,50.0,43.75,43.75,normal_or_wet,50.0,normal_or_wet,45.625,normal_or_wet,-0.4601780920398142,-0.7068406469701325,-0.046919682812754125,0.8633862153939074,-0.1778500692308307,0.8607134043980047,0.3787498503781983,0.7271334998110403
2012-05-09,3.2974394274175776,2.86,43.75,normal_or_wet,43.75,43.75,43.75,normal_or_wet,28.125,normal_or_wet,47.5,normal_or_wet,-0.46483583164607356,-0.7068309274849375,-0.04691398748392451,0.8600632094891008,-0.2029300601110579,0.8454767106027992,0.3664422143887919,0.7276896220724174
2012-05-10,3.205470808338779,2.73,37.5,normal_or_wet,43.75,43.75,37.5,normal_or_wet,31.25,normal_or_wet,41.25,normal_or_wet,-0.46483583164607356,-0.7068309274849375,-0.04691398748392451,0.8562824352183852,-0.23618604721047465,0.8264145345268171,0.3536479974416645,0.728153057290232
2012-05-11,5.426480826696641,2.64,50.0,normal_or_wet,56.25,37.5,50.0,normal_or_wet,25.0,normal_or_wet,53.75000000000001,normal_or_wet,-0.6641710339739822,-0.604448591195377,0.013630220310227328,0.8378716922222919,-0.23523454903260343,0.8303277451955715,0.3404530667646495,0.7286164925080472
2012-05-12,4.0624779248329315,4.63,50.0,normal_or_wet,56.25,37.5,50.0,normal_or_wet,81.25,normal_or_wet,59.375,normal_or_wet,-0.7001829071766514,-0.604448591195377,0.013630220310227328,0.8337566812201184,-0.25612077171309294,0.8197626804068764,0.3328108834875064,0.7328059468770913
2012-05-13,3.1998994399518046,2.88,50.0,normal_or_wet,43.75,37.5,50.0,normal_or_wet,37.5,normal_or_wet,53.75,normal_or_wet,-0.7001877579945761,-0.604448591195377,0.013630220310227328,0.8328048503089744,-0.2712025889016494,0.8102313384837813,0.3200452889496567,0.7337884295388588
2012-05-14,3.1115789133636613,2.63,43.75,normal_or_wet,43.75,37.5,43.75,normal_or_wet,25.0,normal_or_wet,47.5,normal_or_wet,-0.7001877579945761,-0.604448591195377,0.013630220310227328,0.8302793059626097,-0.2929534322566064,0.7953479910933486,0.30650688936130943,0.7342704021653856
2012-05-15,3.676646136983589,2.57,43.75,normal_or_wet,43.75,37.5,43.75,normal_or_wet,18.75,mild_drought,45.62500000000001,normal_or_wet,-0.7307457467906934,-0.5906825484633583,0.030079833361216106,0.8251121456885625,-0.3089141383720327,0.788180450037378,0.2925963984523525,0.7346596877483504
2012-05-16,3.71596755953518,3.59,50.0,normal_or_wet,43.75,37.5,43.75,normal_or_wet,62.5,normal_or_wet,46.25,normal_or_wet,-0.6893961808799535,-0.580591712478418,0.041012960195273625,0.8261661918030191,-0.31842317120500335,0.7838055237262206,0.28154814847116394,0.7368841767938605
2012-05-17,3.1057568049893045,2.78,43.75,normal_or_wet,50.0,37.5,37.5,normal_or_wet,37.5,normal_or_wet,43.75,normal_or_wet,-0.6893961808799535,-0.6963746517171134,0.041012960195273625,0.8244221616287727,-0.3811606155862374,0.7722443285368337,0.2457128920554968,0.7375700609162265
2012-05-18,2.913980204752399,2.39,43.75,normal_or_wet,43.75,37.5,37.5,normal_or_wet,18.75,mild_drought,43.75,normal_or_wet,-0.6893961808799535,-0.9376253025979977,0.041012960195273625,0.8210507049775455,-0.4913846359702364,0.7569943312041558,0.20275065572968423,0.73773689759464
2012-05-19,2.84409050014726,2.35,37.5,normal_or_wet,37.5,37.5,37.5,normal_or_wet,31.25,normal_or_wet,41.25,normal_or_wet,-0.6902762984138207,-1.0250032663381434,0.041012960195273625,0.8164278624043197,-0.5499756997880957,0.7372687093332797,0.11445052310801138,0.7379222716817657
2012-05-20,2.77862721911189,2.23,43.75,normal_or_wet,31.25,37.5,37.5,normal_or_wet,18.75,mild_drought,41.875,normal_or_wet,-0.6987311410350014,-1.0250032663381434,0.041012960195273625,0.8097472068220886,-0.5811746941449261,0.7157351882630179,0.08047572329539367,0.7378295846382029
2012-05-21,2.717169593652771,2.19,31.25,normal_or_wet,31.25,37.5,37.5,normal_or_wet,31.25,normal_or_wet,35.0,normal_or_wet,-0.7942000015942666,-1.0289262139053394,0.041012960195273625,0.798798398396197,-0.609217292852936,0.6966795762331951,0.062214626176227646,0.73773689759464
2012-05-22,2.7604208847873775,2.08,37.5,normal_or_wet,18.75,37.5,31.25,normal_or_wet,21.875,normal_or_wet,37.50000000000001,normal_or_wet,-0.7577931231683461,-1.1022045063764525,0.05026304828592121,0.7940345584394187,-0.6617077306905245,0.6794657588742029,0.04298036714162008,0.7375329860988014
2012-05-23,2.636283549351006,2.16,25.0,normal_or_wet,12.5,37.5,18.75,mild_drought,25.0,normal_or_wet,32.5,normal_or_wet,-0.7578045477191061,-1.1798873942961408,0.05021878862323952,0.7868342863386633,-0.7173518755268055,0.6570848018490463,0.017678157340142605,0.737458836463951
2012-05-24,2.573088801182283,2.21,18.75,mild_drought,12.5,31.25,18.75,mild_drought,18.75,mild_drought,30.0,normal_or_wet,-0.9393409977479875,-1.4091186480120184,0.05021878862323952,0.7683364312867083,-0.8110798522978808,0.6374971158647622,-0.01835745594046884,0.7374959112813758
2012-05-25,2.5230223740678475,1.99,12.5,mild_drought,12.5,31.25,18.75,mild_drought,6.25,moderate_drought,27.500000000000004,normal_or_wet,-0.9393409977479875,-1.4486706613623015,0.05021878862323952,0.7629158473081528,-0.8458508885904468,0.6185356017510184,-0.07419977644124146,0.7371622379245495
2012-05-26,2.4757543320092448,1.88,12.5,mild_drought,12.5,31.25,18.75,mild_drought,6.25,moderate_drought,23.75,normal_or_wet,-0.9382872099942139,-1.5570430661693342,0.050461476536637566,0.7592831339237855,-0.9014859713702181,0.5979671259089495,-0.12005287610410065,0.7367729523415851
2012-05-27,2.43089246204477,1.87,12.5,mild_drought,12.5,31.25,18.75,mild_drought,6.25,moderate_drought,25.624999999999996,normal_or_wet,-0.9382872099942139,-1.5933023310123842,0.050461476536637566,0.7600736259628154,-0.9328628384587958,0.5799073233133604,-0.15734787539293027,0.7363095171237705
2012-05-28,2.3880141943219533,1.84,18.75,mild_drought,12.5,25.0,18.75,mild_drought,6.25,moderate_drought,25.3125,normal_or_wet,-0.9382872099942139,-1.8391081826764857,0.050461476536637566,0.762448416534651,-1.0183091342910657,0.5600482434284565,-0.19472874190959288,0.7358275444972432
2012-05-29,2.3471517033712255,1.89,18.75,mild_drought,12.5,25.0,18.75,mild_drought,6.25,moderate_drought,35.625,normal_or_wet,-0.9382872099942139,-1.9742894608722126,0.05000800550255106,0.7623758137320902,-1.0749592356410058,0.5396051361827534,-0.266027163420318,0.7354382589142788
