      No     Day     Mon    Year  Qobs_0090411280  Qsim_0090411280
    4170       1       6    2002        0.5900000        0.4747991
    4171       2       6    2002        0.5500000        0.4623658
    4172       3       6    2002        0.5200000        0.4510949
    4173       4       6    2002        0.5200000        0.4408642
    4174       5       6    2002        0.5500000        0.4315650
    4175       6       6    2002        0.5500000        0.4249256
    4176       7       6    2002        0.5900000        0.4242540
    4177       8       6    2002        0.6600000        0.6564892
    4178       9       6    2002        0.6200000        0.6261177
    4179      10       6    2002        0.5500000        0.4225972
    4180      11       6    2002        0.4800000        0.4142922
    4181      12       6    2002        0.4200000        0.4071183
    4182      13       6    2002        0.4200000        0.4019138
    4183      14       6    2002        0.4200000        0.3976931
    4184      15       6    2002        0.5200000        0.4991470
    4185      16       6    2002        0.4800000        0.6298758
    4186      17       6    2002        0.5200000        0.4050356
    4187      18       6    2002        0.4200000        0.3980509
    4188      19       6    2002        0.3900000        0.3919374
    4189      20       6    2002        0.4800000        0.4895568
    4190      21       6    2002        0.7000000        0.5689250
    4191      22       6    2002        0.5900000        0.4023309
    4192      23       6    2002        0.5200000        0.3900577
    4193      24       6    2002        0.4500000        0.3842700
    4194      25       6    2002        0.3900000        0.3790375
    4195      26       6    2002        0.3600000        0.3742300
    4196      27       6    2002        0.3900000        0.3698049
    4197      28       6    2002        0.3900000        0.3657239
    4198      29       6    2002        0.3600000        0.3619531
    4199      30       6    2002        0.3900000        0.3584619
    4200       1       7    2002        0.4200000        0.3552587
    4201       2       7    2002        0.4200000        0.3523403
    4202       3       7    2002        0.4200000        0.3495962
    4203       4       7    2002        0.4200000        0.3469661
    4204       5       7    2002        0.4200000        0.3444984
    4205       6       7    2002        0.4200000        0.3421843
    4206       7       7    2002        0.4200000        0.3400094
    4207       8       7    2002        0.4200000        0.3379606
    4208       9       7    2002        0.3900000        0.3360262
    4209      10       7    2002        0.5900000        0.9263480
    4210      11       7    2002        0.7400000        0.8928842
    4211      12       7    2002        0.6200000        0.3473831
    4212      13       7    2002        0.5500000        0.3433794
    4213      14       7    2002        0.5200000        0.3406100
    4214      15       7    2002        0.5200000        0.3380286
    4215      16       7    2002        1.2100000        5.2354460
    4216      17       7    2002        4.8400000        8.9389371
    4217      18       7    2002        4.0800000        2.4915265
    4218      19       7    2002        1.9500000        0.6928824
    4219      20       7    2002        1.2100000        0.6545615
    4220      21       7    2002        0.9100000        0.6211171
    4221      22       7    2002        0.7800000        0.5911798
    4222      23       7    2002        0.6600000        0.5656416
    4223      24       7    2002        0.7000000        0.5446585
    4224      25       7    2002        0.6200000        0.5238511
    4225      26       7    2002        0.6200000        0.5038461
    4226      27       7    2002        0.6200000        0.4854863
    4227      28       7    2002        0.5900000        0.4688012
    4228      29       7    2002        0.5500000        0.4537268
    4229      30       7    2002        0.5200000        0.4400933
    4230      31       7    2002        0.5900000        0.4277491
    4231       1       8    2002        0.6600000        0.4165913
    4232       2       8    2002        0.5900000        0.4065103
    4233       3       8    2002        0.5900000        0.3972861
    4234       4       8    2002        0.7000000        0.9062395
    4235       5       8    2002        1.0300000        0.8981991
    4236       6       8    2002        0.9100000        0.3960798
    4237       7       8    2002        0.7800000        3.1753717
    4238       8       8    2002        2.0700000        2.2932409
    4239       9       8    2002        2.2500000        0.5812984
    4240      10       8    2002        2.0700000        1.1796545
    4241      11       8    2002        2.9700000        7.5003644
    4242      12       8    2002        5.3200000       11.8538212
    4243      13       8    2002        8.6700000        5.7752325
    4244      14       8    2002        7.9400000        2.8432837
    4245      15       8    2002        9.2300000        2.5671159
    4246      16       8    2002       11.1000000        2.3275937
    4247      17       8    2002        7.8200000        2.3777884
    4248      18       8    2002        4.8900000        2.6426040
    4249      19       8    2002        4.5300000        2.1530766
    4250      20       8    2002        3.9200000        1.9587545
    4251      21       8    2002        2.7700000        1.7871400
    4252      22       8    2002        2.0700000        1.6349527
    4253      23       8    2002        1.6700000        1.4993947
    4254      24       8    2002        1.4100000        1.3787478
    4255      25       8    2002        1.2600000        1.2713340
    4256      26       8    2002        1.1200000        1.1756202
    4257      27       8    2002        1.0300000        1.0902591
    4258      28       8    2002        0.9900000        1.0140661
    4259      29       8    2002        0.9500000        0.9459988
    4260      30       8    2002        0.8700000        0.8851388
    4261      31       8    2002        0.8300000        0.8307903
    4262       1       9    2002        0.7400000        0.7822730
    4263       2       9    2002        0.6600000        0.7385432
    4264       3       9    2002        0.6200000        0.6992730
    4265       4       9    2002        0.6200000        0.6640090
    4266       5       9    2002        0.6200000        0.6323141
    4267       6       9    2002        0.6600000        0.6038012
    4268       7       9    2002        0.6600000        0.5781271
    4269       8       9    2002        0.6200000        0.5549874
    4270       9       9    2002        0.6200000        0.5341116
    4271      10       9    2002        0.9100000        1.4697257
    4272      11       9    2002        1.1200000        0.9618201
    4273      12       9    2002        0.6600000        0.5191384
    4274      13       9    2002        0.5900000        0.5026330
    4275      14       9    2002        0.7400000        0.7164467
    4276      15       9    2002        0.9100000        0.6855915
    4277      16       9    2002        0.7000000        0.4858049
    4278      17       9    2002        0.6600000        0.4709742
    4279      18       9    2002        0.6200000        0.4578739
    4280      19       9    2002        0.6200000        0.4459859
    4281      20       9    2002        0.6200000        0.4351890
    4282      21       9    2002        0.5900000        0.4256602
    4283      22       9    2002        0.6200000        0.4177546
    4284      23       9    2002        0.6600000        0.4119433
    4285      24       9    2002        0.7000000        0.4065574
    4286      25       9    2002        0.6600000        0.4022224
    4287      26       9    2002        0.8300000        1.0091334
    4288      27       9    2002        1.0300000        0.7323310
    4289      28       9    2002        0.8300000        0.4123002
    4290      29       9    2002        0.7000000        0.4038061
    4291      30       9    2002        0.6200000        0.3964005
    4292       1      10    2002        0.6200000        0.3896325
    4293       2      10    2002        0.6200000        0.3834376
    4294       3      10    2002        0.5900000        0.3779442
    4295       4      10    2002        0.5500000        0.3729573
    4296       5      10    2002        0.5500000        0.7244738
    4297       6      10    2002        0.9100000        1.1505950
    4298       7      10    2002        0.7800000        0.6042779
    4299       8      10    2002        0.6200000        0.3980941
    4300       9      10    2002        0.5500000        0.3904482
    4301      10      10    2002        0.4800000        0.3837019
    4302      11      10    2002        0.5200000        0.3774622
    4303      12      10    2002        0.5200000        0.3717487
    4304      13      10    2002        0.4800000        0.3665085
    4305      14      10    2002        0.5200000        0.3616942
    4306      15      10    2002        0.5500000        0.3608303
    4307      16      10    2002        0.6200000        0.5902559
    4308      17      10    2002        0.7000000        0.7193040
    4309      18      10    2002        0.5900000        0.9747304
    4310      19      10    2002        0.5500000        0.7391202
    4311      20      10    2002        0.5500000        0.4080782
    4312      21      10    2002        0.5200000        1.2966614
    4313      22      10    2002        0.9100000        2.0502822
    4314      23      10    2002        0.9900000        0.8127879
    4315      24      10    2002        0.7000000        0.4567027
    4316      25      10    2002        0.7000000        0.6443391
    4317      26      10    2002        0.8300000        0.8045705
    4318      27      10    2002        0.8700000        1.4717097
    4319      28      10    2002        0.9100000        1.3441988
    4320      29      10    2002        0.8300000        0.8160588
    4321      30      10    2002        0.7400000        0.5274302
    4322      31      10    2002        0.6600000        0.4901479
    4323       1      11    2002        0.6200000        1.0051686
    4324       2      11    2002        1.0300000        2.1236367
    4325       3      11    2002        1.2100000        3.6884072
    4326       4      11    2002        2.0100000        1.6065078
    4327       5      11    2002        1.5100000        0.8696528
    4328       6      11    2002        1.2100000        0.8124670
    4329       7      11    2002        1.1600000        0.8026643
    4330       8      11    2002        1.2600000        3.7048181
    4331       9      11    2002        2.5600000        3.1036999
    4332      10      11    2002        2.7700000        2.0607603
    4333      11      11    2002        2.7000000        2.0331431
    4334      12      11    2002        2.3100000        1.5307670
    4335      13      11    2002        2.0100000        1.2828464
    4336      14      11    2002        1.7300000        1.1837658
    4337      15      11    2002        1.5600000        1.0961668
    4338      16      11    2002        1.3600000        1.0631298
    4339      17      11    2002        1.3600000        1.0138890
    4340      18      11    2002        1.1200000        1.2787655
    4341      19      11    2002        1.9500000        4.5583788
    4342      20      11    2002        3.4700000        2.7155327
    4343      21      11    2002        3.4000000        1.7552219
    4344      22      11    2002        2.6300000        3.6359082
    4345      23      11    2002        3.1100000        2.6943392
    4346      24      11    2002        3.1100000        2.0151631
    4347      25      11    2002        2.7700000        1.9199728
    4348      26      11    2002        2.2500000        1.9030248
    4349      27      11    2002        1.9000000        1.6497005
    4350      28      11    2002        1.7800000        1.5117978
    4351      29      11    2002        1.7300000        4.5830255
    4352      30      11    2002        4.1600000        7.2640782
    4353       1      12    2002        6.9300000        4.9114569
    4354       2      12    2002        7.3500000        3.6326486
    4355       3      12    2002        5.7300000        3.2736866
    4356       4      12    2002        4.2300000        3.0191429
    4357       5      12    2002        3.1100000        2.8099254
    4358       6      12    2002        2.7000000        2.5035435
    4359       7      12    2002        2.3700000        2.2743453
    4360       8      12    2002        1.9500000        2.0726110
    4361       9      12    2002        1.6700000        1.8935279
    4362      10      12    2002        1.4600000        1.7344143
    4363      11      12    2002        1.3100000        1.5929218
    4364      12      12    2002        1.1600000        1.4669914
    4365      13      12    2002        1.1200000        1.3548161
    4366      14      12    2002        1.0700000        1.2548089
    4367      15      12    2002        1.0300000        1.1655747
    4368      16      12    2002        1.0300000        1.2277662
    4369      17      12    2002        1.1200000        1.8401532
    4370      18      12    2002        1.0300000        1.3750638
    4371      19      12    2002        0.9900000        1.2168567
    4372      20      12    2002        0.9900000        1.1318670
    4373      21      12    2002        0.9900000        1.0587239
    4374      22      12    2002        1.1600000        1.2783761
    4375      23      12    2002        2.9700000        1.2011610
    4376      24      12    2002        2.1300000        1.0163396
    4377      25      12    2002        1.6200000        1.1838401
    4378      26      12    2002        1.5100000        2.1855719
    4379      27      12    2002        1.9000000        4.7592145
    4380      28      12    2002        2.3700000        3.2082812
    4381      29      12    2002        2.0700000        5.7351654
    4382      30      12    2002        4.7500000       12.3667660
    4383      31      12    2002        7.3500000        9.1163709
    4384       1       1    2003        7.2900000        6.9752931
    4385       2       1    2003        8.7400000       10.6879779
    4386       3       1    2003       14.3000000       11.0256768
    4387       4       1    2003       17.5000000        9.1839952
    4388       5       1    2003       15.1000000        7.8219381
    4389       6       1    2003       11.1000000        6.9821289
    4390       7       1    2003        6.7000000        6.2449056
    4391       8       1    2003        4.5600000        5.5965476
    4392       9       1    2003        3.5600000        5.0257658
    4393      10       1    2003        3.1200000        4.5227791
    4394      11       1    2003        2.9000000        4.0791022
    4395      12       1    2003        2.5400000        3.6873650
    4396      13       1    2003        2.4200000        3.3411595
    4397      14       1    2003        3.7200000        7.3126874
    4398      15       1    2003        5.6500000        6.1975467
    4399      16       1    2003        6.3300000        5.0103014
    4400      17       1    2003        5.9000000        4.5113216
    4401      18       1    2003        5.1200000        4.0722728
    4402      19       1    2003        4.3000000        3.7239883
    4403      20       1    2003        4.1800000        3.5055598
    4404      21       1    2003        4.1200000        3.1751686
    4405      22       1    2003        3.7800000        2.8913422
    4406      23       1    2003        3.4100000        4.1817566
    4407      24       1    2003        3.6200000        3.8893375
    4408      25       1    2003        3.6200000        3.8002667
    4409      26       1    2003        3.5600000        3.7551459
    4410      27       1    2003        3.7200000        4.6294835
    4411      28       1    2003        4.5600000        4.3917991
    4412      29       1    2003        5.1200000        5.2797069
    4413      30       1    2003        5.4200000        4.5043180
    4414      31       1    2003        4.8300000        3.8705842
    4415       1       2    2003        3.6700000        3.5110338
    4416       2       2    2003        3.2600000        3.1934046
    4417       3       2    2003        3.3100000        4.6953077
    4418       4       2    2003        3.6200000        4.2594628
    4419       5       2    2003        3.5600000        3.6871260
    4420       6       2    2003        3.1200000        3.3386901
    4421       7       2    2003        2.7800000        3.0424040
    4422       8       2    2003        2.7200000        2.8968754
    4423       9       2    2003        2.5400000        2.6380942
    4424      10       2    2003        2.3000000        2.4139043
    4425      11       2    2003        2.1200000        2.2224862
    4426      12       2    2003        1.8900000        2.0524285
    4427      13       2    2003        1.7800000        1.9011963
    4428      14       2    2003        1.7200000        1.7665837
    4429      15       2    2003        1.6700000        1.6466555
    4430      16       2    2003        1.5500000        1.5397129
    4431      17       2    2003        1.5000000        1.4442626
    4432      18       2    2003        1.4500000        1.3589914
    4433      19       2    2003        1.4500000        1.2827433
    4434      20       2    2003        1.4500000        1.2144995
    4435      21       2    2003        1.3900000        1.1533620
    4436      22       2    2003        1.3400000        1.0985378
    4437      23       2    2003        1.2900000        1.0494360
    4438      24       2    2003        1.2900000        1.0499830
    4439      25       2    2003        1.2900000        1.1371211
    4440      26       2    2003        1.3400000        1.1920035
    4441      27       2    2003        1.3900000        1.1478127
    4442      28       2    2003        1.3400000        1.0933600
    4443       1       3    2003        1.4500000        1.0443045
    4444       2       3    2003        1.6100000        1.0003642
    4445       3       3    2003        1.6100000        0.9608230
    4446       4       3    2003        1.6100000        0.9250829
    4447       5       3    2003        1.6700000        0.8928721
    4448       6       3    2003        1.7200000        0.9390942
    4449       7       3    2003        1.8900000        1.0775150
    4450       8       3    2003        1.8900000        1.1015881
    4451       9       3    2003        2.0100000        1.1186923
    4452      10       3    2003        1.9500000        1.0735423
    4453      11       3    2003        1.9500000        1.2318837
    4454      12       3    2003        2.5400000        1.9675504
    4455      13       3    2003        2.7200000        1.6041876
    4456      14       3    2003        2.4800000        1.5051501
    4457      15       3    2003        2.1200000        1.4114950
    4458      16       3    2003        1.8900000        1.3278644
    4459      17       3    2003        1.8300000        1.2531170
    4460      18       3    2003        1.8300000        1.1862459
    4461      19       3    2003        1.7200000        1.1263637
    4462      20       3    2003        1.6100000        1.0726876
    4463      21       3    2003        1.5000000        1.0245268
    4464      22       3    2003        1.4500000        0.9812710
    4465      23       3    2003        1.4500000        0.9423804
    4466      24       3    2003        1.4500000        0.9073775
    4467      25       3    2003        1.3900000        0.8758396
    4468      26       3    2003        1.3900000        0.8473918
    4469      27       3    2003        1.4500000        0.9023912
    4470      28       3    2003        1.7800000        1.0309947
    4471      29       3    2003        1.5000000        0.9949610
    4472      30       3    2003        1.3900000        0.9537718
    4473      31       3    2003        1.3400000        0.9168495
    4474       1       4    2003        1.2900000        0.8855264
    4475       2       4    2003        1.3900000        0.8655998
    4476       3       4    2003        1.4500000        0.8826469
    4477       4       4    2003        1.3400000        0.9104649
    4478       5       4    2003        1.2300000        0.8823240
    4479       6       4    2003        1.1800000        0.8533836
    4480       7       4    2003        1.1300000        0.8287582
    4481       8       4    2003        1.0800000        0.8047100
    4482       9       4    2003        1.1300000        0.7821576
    4483      10       4    2003        1.1300000        0.7616398
    4484      11       4    2003        1.0800000        0.7430455
    4485      12       4    2003        1.0300000        0.7261729
    4486      13       4    2003        0.9800000        0.7108414
    4487      14       4    2003        0.9800000        0.6968904
    4488      15       4    2003        0.9800000        0.6841767
    4489      16       4    2003        0.9800000        0.6725727
    4490      17       4    2003        0.9800000        0.6619646
    4491      18       4    2003        0.9800000        0.6623853
    4492      19       4    2003        1.1800000        1.0510674
    4493      20       4    2003        1.4500000        0.9099503
    4494      21       4    2003        1.1300000        0.7430173
    4495      22       4    2003        1.0800000        0.7244028
    4496      23       4    2003        1.0300000        0.7079980
    4497      24       4    2003        0.9800000        0.6931008
    4498      25       4    2003        0.9800000        0.6795521
    4499      26       4    2003        0.9800000        0.6707405
    4500      27       4    2003        1.0800000        0.6651442
    4501      28       4    2003        0.9800000        0.6548366
    4502      29       4    2003        0.9800000        0.6467905
    4503      30       4    2003        0.9800000        0.6423831
    4504       1       5    2003        0.9300000        0.6362321
    4505       2       5    2003        0.8800000        0.6277201
    4506       3       5    2003        0.8800000        0.6195602
    4507       4       5    2003        0.8800000        0.6120554
    4508       5       5    2003        0.8300000        0.6051404
    4509       6       5    2003        0.8300000        0.5987563
    4510       7       5    2003        0.7800000        0.5928502
    4511       8       5    2003        0.7800000        0.5873801
    4512       9       5    2003        0.8300000        0.6725663
    4513      10       5    2003        1.0300000        0.8589001
    4514      11       5    2003        0.7300000        0.6125445
    4515      12       5    2003        0.7800000        0.6074848
    4516      13       5    2003        0.9300000        0.6069961
    4517      14       5    2003        0.8300000        0.6014730
    4518      15       5    2003        0.7300000        0.5944442
    4519      16       5    2003        0.7300000        0.5878559
    4520      17       5    2003        0.7300000        0.5817807
    4521      18       5    2003        0.7300000        0.5793729
    4522      19       5    2003        0.7800000        0.5812396
    4523      20       5    2003        0.7800000        0.5771144
    4524      21       5    2003        0.7300000        0.5716637
    4525      22       5    2003        0.7300000        0.5665197
    4526      23       5    2003        0.6900000        0.5617427
    4527      24       5    2003        0.6900000        0.5572965
    4528      25       5    2003        0.6900000        0.5542618
    4529      26       5    2003        0.7300000        0.5518310
    4530      27       5    2003        0.6900000        0.5481071
    4531      28       5    2003        0.6400000        0.5444678
    4532      29       5    2003        0.6400000        0.5410479
    4533      30       5    2003        0.6400000        0.5378268
    4534      31       5    2003        0.6000000        0.5347854
    4535       1       6    2003        0.5600000        0.5319068
    4536       2       6    2003        0.5600000        0.5291755
    4537       3       6    2003        0.5300000        0.5265779
    4538       4       6    2003        0.4900000        0.5241016
    4539       5       6    2003        0.5300000        1.0874052
    4540       6       6    2003        0.6900000        1.1469766
    4541       7       6    2003        0.5300000        0.5442805
    4542       8       6    2003        0.5300000        0.5436763
    4543       9       6    2003        0.8300000        0.5486952
    4544      10       6    2003        0.6400000        0.5434184
    4545      11       6    2003        0.6400000        0.5385948
    4546      12       6    2003        0.6000000        0.7167445
    4547      13       6    2003        1.1300000        0.7156549
    4548      14       6    2003        0.6000000        0.5391025
    4549      15       6    2003        0.5300000        0.5341509
    4550      16       6    2003        0.4900000        0.5296820
    4551      17       6    2003        0.4600000        0.5255259
    4552      18       6    2003        0.4900000        0.5220772
    4553      19       6    2003        0.4900000        0.5194571
    4554      20       6    2003        0.4900000        0.5163740
    4555      21       6    2003        0.4600000        0.5130518
    4556      22       6    2003        0.4600000        0.5098964
    4557      23       6    2003        0.4200000        0.5069235
    4558      24       6    2003        0.4200000        0.5041158
    4559      25       6    2003        0.3900000        0.5014574
    4560      26       6    2003        0.3900000        0.4989343
    4561      27       6    2003        0.3900000        0.4965337
    4562      28       6    2003        0.3900000        0.4942443
    4563      29       6    2003        0.3900000        0.4920558
    4564      30       6    2003        0.3900000        0.4905895
    4565       1       7    2003        0.4600000        0.5051390
    4566       2       7    2003        0.4900000        0.5135551
    4567       3       7    2003        0.5600000        0.5081454
    4568       4       7    2003        0.4900000        0.5047469
    4569       5       7    2003        0.4600000        0.4848635
    4570       6       7    2003        0.4200000        0.4827462
    4571       7       7    2003        0.3900000        0.4807650
    4572       8       7    2003        0.3900000        0.4788589
    4573       9       7    2003        0.3900000        0.4770212
    4574      10       7    2003        0.3600000        0.4752457
    4575      11       7    2003        0.3600000        0.4735270
    4576      12       7    2003        0.3600000        0.4718600
    4577      13       7    2003        0.3300000        0.4702404
    4578      14       7    2003        0.3000000        0.4686639
    4579      15       7    2003        0.3000000        0.4671270
    4580      16       7    2003        0.3000000        0.4656263
    4581      17       7    2003        0.3000000        0.4672099
    4582      18       7    2003        0.3900000        0.4961475
    4583      19       7    2003        0.3900000        0.4622102
    4584      20       7    2003        0.3600000        0.4607068
    4585      21       7    2003        0.4200000        0.4722221
    4586      22       7    2003        0.5300000        0.5581089
    4587      23       7    2003        0.5600000        0.5738459
    4588      24       7    2003        0.5600000        0.4600190
    4589      25       7    2003        0.5300000        0.4577328
    4590      26       7    2003        0.5300000        0.4560955
    4591      27       7    2003        0.4900000        2.0705140
    4592      28       7    2003        1.6700000        1.0171188
    4593      29       7    2003        0.9800000        0.4633998
    4594      30       7    2003        0.6000000        0.4603658
    4595      31       7    2003        0.5600000        0.4580811
    4596       1       8    2003        0.5300000        0.4558506
    4597       2       8    2003        0.4200000        0.4537275
    4598       3       8    2003        0.3600000        0.4517017
    4599       4       8    2003        0.3600000        0.4497641
    4600       5       8    2003        0.3600000        0.4479067
    4601       6       8    2003        0.3300000        0.4461219
    4602       7       8    2003        0.3300000        0.4444032
    4603       8       8    2003        0.3300000        0.4427445
    4604       9       8    2003        0.3000000        0.4411406
    4605      10       8    2003        0.3000000        0.4395865
    4606      11       8    2003        0.3000000        0.4380779
    4607      12       8    2003        0.2700000        0.4366108
    4608      13       8    2003        0.3000000        0.4351816
    4609      14       8    2003        0.3300000        0.4337912
    4610      15       8    2003        0.3300000        0.4324304
    4611      16       8    2003        0.3600000        0.4310964
    4612      17       8    2003        0.3300000        0.4297892
    4613      18       8    2003        0.3300000        0.4285577
    4614      19       8    2003        0.3300000        0.4273754
    4615      20       8    2003        0.3600000        0.4261363
    4616      21       8    2003        0.3000000        0.4249060
    4617      22       8    2003        0.3300000        0.4236945
    4618      23       8    2003        0.3000000        0.4225003
    4619      24       8    2003        0.3300000        0.4213223
    4620      25       8    2003        0.2700000        0.4201591
    4621      26       8    2003        0.2700000        0.4190098
    4622      27       8    2003        0.2700000        0.4178733
    4623      28       8    2003        0.2700000        0.4168465
    4624      29       8    2003        0.3600000        0.4159194
    4625      30       8    2003        0.3600000        0.4148742
    4626      31       8    2003        0.2700000        0.4212505
    4627       1       9    2003        0.4200000        0.6751470
    4628       2       9    2003        0.4200000        0.6642943
    4629       3       9    2003        0.4200000        0.4131090
    4630       4       9    2003        0.3300000        0.4108348
    4631       5       9    2003        0.2700000        0.4096452
    4632       6       9    2003        0.2700000        0.4084754
    4633       7       9    2003        0.2700000        0.4073231
    4634       8       9    2003        0.3000000        0.4061953
    4635       9       9    2003        0.3300000        0.4052605
    4636      10       9    2003        0.4200000        2.4299763
    4637      11       9    2003        1.6700000        5.2355868
    4638      12       9    2003        1.4500000        1.8849681
    4639      13       9    2003        0.6000000        0.5021637
    4640      14       9    2003        0.4600000        0.4189432
    4641      15       9    2003        0.4200000        0.4158791
    4642      16       9    2003        0.4200000        0.4133287
    4643      17       9    2003        0.3900000        0.4109304
    4644      18       9    2003        0.3900000        0.4086688
    4645      19       9    2003        0.3600000        0.4065307
    4646      20       9    2003        0.3900000        0.4045043
    4647      21       9    2003        0.3900000        0.4025791
    4648      22       9    2003        0.3900000        0.4007453
    4649      23       9    2003        0.3900000        0.3990312
    4650      24       9    2003        0.3600000        0.3973945
    4651      25       9    2003        0.3600000        0.3957825
    4652      26       9    2003        0.3600000        0.3942313
    4653      27       9    2003        0.3600000        0.3927372
    4654      28       9    2003        0.3900000        0.4595979
    4655      29       9    2003        0.5600000        0.4596545
    4656      30       9    2003        0.4600000        0.3912941
    4657       1      10    2003        0.3900000        0.3895325
    4658       2      10    2003        0.4200000        0.3880575
    4659       3      10    2003        0.3900000        0.3867652
    4660       4      10    2003        0.4200000        0.3858978
    4661       5      10    2003        0.4600000        0.3912758
    4662       6      10    2003        0.4600000        0.3897404
    4663       7      10    2003        0.4600000        0.4438547
    4664       8      10    2003        0.6000000        3.0650649
    4665       9      10    2003        1.0300000        1.1339702
    4666      10      10    2003        0.6000000        0.3909293
    4667      11      10    2003        0.4900000        0.3872256
    4668      12      10    2003        0.4900000        0.3851775
    4669      13      10    2003        0.4600000        0.3832402
    4670      14      10    2003        0.4600000        0.3814009
    4671      15      10    2003        0.4200000        0.3796505
    4672      16      10    2003        0.4200000        0.3779805
    4673      17      10    2003        0.3600000        0.3763836
    4674      18      10    2003        0.3600000        0.3748529
    4675      19      10    2003        0.3900000        0.3733824
    4676      20      10    2003        0.3900000        0.3719666
    4677      21      10    2003        0.4200000        0.3714469
    4678      22      10    2003        0.4600000        0.3719817
    4679      23      10    2003        0.4600000        0.3706618
    4680      24      10    2003        0.4200000        0.3691910
    4681      25      10    2003        0.4600000        0.3678910
    4682      26      10    2003        0.4600000        0.5635574
    4683      27      10    2003        0.5300000        0.5427192
    4684      28      10    2003        0.4600000        0.3671051
    4685      29      10    2003        0.4600000        0.6678900
    4686      30      10    2003        0.5600000        0.7496155
    4687      31      10    2003        0.5300000        0.3852837
    4688       1      11    2003        0.4600000        0.3643138
    4689       2      11    2003        0.4200000        0.3627180
    4690       3      11    2003        0.4200000        0.3623189
    4691       4      11    2003        0.4200000        0.3701753
    4692       5      11    2003        0.4200000        0.3587314
    4693       6      11    2003        0.3900000        0.3573607
    4694       7      11    2003        0.4600000        0.3560536
    4695       8      11    2003        0.4600000        0.3547898
    4696       9      11    2003        0.4900000        0.3535655
    4697      10      11    2003        0.4600000        0.3523772
    4698      11      11    2003        0.4200000        0.3512218
    4699      12      11    2003        0.4200000        0.3500965
    4700      13      11    2003        0.4200000        0.3489988
    4701      14      11    2003        0.4200000        0.3479263
    4702      15      11    2003        0.3900000        0.3468770
    4703      16      11    2003        0.4200000        2.1763418
    4704      17      11    2003        0.8800000        1.2287719
    4705      18      11    2003        0.4900000        0.3920467
    4706      19      11    2003        0.4200000        0.3580502
    4707      20      11    2003        0.4200000        0.3542055
    4708      21      11    2003        0.4200000        0.3522007
    4709      22      11    2003        0.3900000        0.3503134
    4710      23      11    2003        0.3900000        0.3485270
    4711      24      11    2003        0.4600000        0.3468320
    4712      25      11    2003        0.4600000        0.3455849
    4713      26      11    2003        0.4600000        0.3448829
    4714      27      11    2003        0.4600000        0.3433913
    4715      28      11    2003        0.4600000        1.5272280
    4716      29      11    2003        0.6900000        1.0716507
    4717      30      11    2003        0.5300000        0.4388625
    4718       1      12    2003        0.4900000        0.3514797
    4719       2      12    2003        0.4600000        0.3488796
    4720       3      12    2003        0.4200000        0.3465661
    4721       4      12    2003        0.4600000        0.3443964
    4722       5      12    2003        0.4600000        0.3474141
    4723       6      12    2003        0.4600000        0.4332701
    4724       7      12    2003        0.4900000        0.3863646
    4725       8      12    2003        0.4200000        0.3398540
    4726       9      12    2003        0.4600000        0.3378598
    4727      10      12    2003        0.4600000        0.3360772
    4728      11      12    2003        0.4600000        0.6816109
    4729      12      12    2003        0.5600000        1.0664655
    4730      13      12    2003        0.9800000        4.5499395
    4731      14      12    2003        1.6100000        2.6683308
    4732      15      12    2003        1.1800000        1.2337917
    4733      16      12    2003        0.8800000        0.9775106
    4734      17      12    2003        0.8300000        0.5490400
    4735      18      12    2003        0.6900000        0.4617342
    4736      19      12    2003        0.6400000        0.4476619
    4737      20      12    2003        0.6400000        0.4355601
    4738      21      12    2003        0.6900000        0.4663886
    4739      22      12    2003        0.6400000        0.4891198
    4740      23      12    2003        0.6000000        0.4096396
    4741      24      12    2003        0.5600000        0.4005151
    4742      25      12    2003        0.5600000        0.4403209
    4743      26      12    2003        0.5600000        0.4220108
    4744      27      12    2003        0.5600000        0.3852182
    4745      28      12    2003        0.5600000        0.3779265
    4746      29      12    2003        0.5600000        0.3716091
    4747      30      12    2003        0.5600000        0.3658310
    4748      31      12    2003        0.5300000        0.3605375
    4749       1       1    2004        0.5300000        0.3556802
    4750       2       1    2004        0.5300000        0.3512158
    4751       3       1    2004        0.5300000        0.3471057
    4752       4       1    2004        0.5300000        0.3433150
    4753       5       1    2004        0.5300000        0.3398124
    4754       6       1    2004        0.4900000        0.3365700
    4755       7       1    2004        1.1800000        1.4732921
    4756       8       1    2004        0.8300000        2.0546392
    4757       9       1    2004        0.6900000        2.5446596
    4758      10       1    2004        0.8800000        1.5360997
    4759      11       1    2004        0.9300000        1.5215572
    4760      12       1    2004        1.1300000        2.0374345
    4761      13       1    2004        1.5000000        1.9246575
    4762      14       1    2004        1.3400000        2.3159023
    4763      15       1    2004        1.7200000        2.3958283
    4764      16       1    2004        1.5500000        1.4624312
    4765      17       1    2004        1.3900000        1.0789649
    4766      18       1    2004        1.1300000        1.0027481
    4767      19       1    2004        0.9300000        0.9268493
    4768      20       1    2004        0.9300000        0.8644362
    4769      21       1    2004        0.8800000        0.8086702
    4770      22       1    2004        0.7800000        0.7588000
    4771      23       1    2004        0.6900000        0.7141638
    4772      24       1    2004        0.6400000        0.6741774
    4773      25       1    2004        0.6400000        0.6383252
    4774      26       1    2004        0.6900000        0.6061513
    4775      27       1    2004        0.6900000        0.5772523
    4776      28       1    2004        0.6900000        0.5512715
