date,matrix_drought_index,matrix_class,sm_norm,recharge_norm,discharge_norm
2001-07-31,0.33305555555555555,severe_drought,0.33055555555555555,0.39444444444444443,0.275
2001-08-31,0.3469444444444444,severe_drought,0.10277777777777777,0.5777777777777777,0.44166666666666665
2001-09-30,0.3272222222222222,severe_drought,0.3138888888888889,0.09722222222222224,0.575
2001-10-31,0.4077777777777778,moderate_drought,0.4361111111111111,0.675,0.10277777777777777
2001-11-30,0.6483333333333333,mild_drought,0.6333333333333333,0.5666666666666667,0.75
2001-12-31,0.7083333333333334,mild_drought,0.8,0.8444444444444444,0.45
2002-01-31,0.8377777777777777,normal_or_wet,0.8444444444444444,0.8111111111111111,0.8555555555555556
2002-02-28,0.8391666666666666,normal_or_wet,0.9333333333333332,0.7472222222222222,0.8055555555555556
2002-03-31,0.9097222222222223,normal_or_wet,0.9305555555555556,0.925,0.8666666666666667
2002-04-30,0.8297222222222222,normal_or_wet,0.7888888888888889,0.7944444444444444,0.9194444444444444
2002-05-31,0.6288888888888889,mild_drought,0.6222222222222222,0.5277777777777778,0.7388888888888888
2002-06-30,0.4305555555555556,moderate_drought,0.4388888888888889,0.26944444444444443,0.5805555555555556
2002-07-31,0.29833333333333334,severe_drought,0.275,0.2722222222222222,0.35555555555555557
2002-08-31,0.4244444444444444,moderate_drought,0.5694444444444444,0.3861111111111111,0.26944444444444443
2002-09-30,0.6816666666666668,mild_drought,0.5916666666666667,0.9833333333333333,0.5
2002-10-31,0.8125,normal_or_wet,0.7333333333333333,0.7416666666666667,0.9888888888888888
2002-11-30,0.8258333333333333,normal_or_wet,0.9166666666666665,0.7777777777777779,0.7527777777777778
2002-12-31,0.9213888888888889,normal_or_wet,0.9805555555555556,0.9805555555555556,0.7833333333333333
2003-01-31,0.9636111111111112,normal_or_wet,0.9944444444444445,0.9027777777777779,0.9833333333333333
2003-02-28,0.9666666666666667,normal_or_wet,0.9916666666666667,0.9722222222222221,0.9277777777777778
2003-03-31,0.8494444444444444,normal_or_wet,0.9694444444444444,0.5694444444444444,0.9694444444444444
2003-04-30,0.7036111111111111,mild_drought,0.8027777777777778,0.6055555555555555,0.6694444444444444
2003-05-31,0.48638888888888887,moderate_drought,0.5805555555555556,0.25277777777777777,0.5944444444444444
2003-06-30,0.2494444444444444,severe_drought,0.2361111111111111,0.18333333333333332,0.33333333333333326
2003-07-31,0.14805555555555555,extreme_drought,0.12222222222222222,0.03611111111111111,0.29444444444444445
2003-08-31,0.07388888888888889,extreme_drought,0.03888888888888889,0.11666666666666665,0.07777777777777778
2003-09-30,0.09277777777777778,extreme_drought,0.03611111111111111,0.044444444444444446,0.21666666666666667
2003-10-31,0.051666666666666666,extreme_drought,0.05833333333333333,0.05833333333333333,0.03611111111111111
2003-11-30,0.11166666666666666,extreme_drought,0.06666666666666667,0.2138888888888889,0.06944444444444445
2003-12-31,0.12583333333333332,extreme_drought,0.13333333333333333,0.08055555555555555,0.1611111111111111
2004-01-31,0.21916666666666668,severe_drought,0.325,0.26666666666666666,0.030555555555555555
2004-02-29,0.4672222222222222,moderate_drought,0.5888888888888889,0.6472222222222223,0.125
2004-03-31,0.6547222222222223,mild_drought,0.6138888888888889,0.8333333333333335,0.5305555555555556
2004-04-30,0.6138888888888889,mild_drought,0.4472222222222222,0.6166666666666667,0.8333333333333335
2004-05-31,0.42333333333333334,moderate_drought,0.525,0.28055555555555556,0.4305555555555556
2004-06-30,0.4541666666666666,moderate_drought,0.39166666666666666,0.8194444444444444,0.17222222222222222
2004-07-31,0.5569444444444445,moderate_drought,0.3861111111111111,0.48333333333333334,0.8583333333333333
2004-08-31,0.38888888888888895,severe_drought,0.18055555555555552,0.6527777777777779,0.4027777777777778
2004-09-30,0.3433333333333334,severe_drought,0.125,0.24166666666666667,0.7361111111111112
2004-10-31,0.2236111111111111,severe_drought,0.2777777777777778,0.1527777777777778,0.2222222222222222
2004-11-30,0.4177777777777778,moderate_drought,0.5527777777777778,0.3694444444444444,0.2861111111111111
2004-12-31,0.6611111111111112,mild_drought,0.7694444444444444,0.9305555555555556,0.2472222222222222
2005-01-31,0.8388888888888888,normal_or_wet,0.8472222222222221,0.7111111111111111,0.9555555555555556
2005-02-28,0.8305555555555556,normal_or_wet,0.9472222222222222,0.8583333333333333,0.6472222222222223
2005-03-31,0.9055555555555556,normal_or_wet,0.9638888888888889,0.9222222222222223,0.8111111111111111
2005-04-30,0.8805555555555556,normal_or_wet,0.7722222222222223,0.9277777777777778,0.9777777777777777
2005-05-31,0.678611111111111,mild_drought,0.6527777777777779,0.45833333333333326,0.9333333333333332
2005-06-30,0.42833333333333334,moderate_drought,0.4083333333333334,0.41388888888888886,0.46944444444444444
2005-07-31,0.35916666666666663,severe_drought,0.36666666666666664,0.2,0.5083333333333333
2005-08-31,0.44333333333333336,moderate_drought,0.475,0.4777777777777778,0.36666666666666664
2005-09-30,0.5816666666666666,moderate_drought,0.43333333333333335,0.825,0.5361111111111111
2005-10-31,0.6269444444444444,mild_drought,0.41944444444444445,0.6861111111111111,0.8444444444444444
2005-11-30,0.4838888888888889,moderate_drought,0.41388888888888886,0.3138888888888889,0.7472222222222222
2005-12-31,0.3763888888888889,severe_drought,0.6472222222222223,0.125,0.26666666666666666
2006-01-31,0.5530555555555555,moderate_drought,0.7638888888888888,0.6333333333333333,0.19166666666666668
2006-02-28,0.6405555555555555,mild_drought,0.8055555555555556,0.37777777777777777,0.6833333333333332
2006-03-31,0.6063888888888889,mild_drought,0.8638888888888888,0.5472222222222223,0.3222222222222222
