date,sm,sm_l1,sm_l2,sm_l3,recharge,runoff,pet,et,precip,smi_percent,ssi,recharge_percent,runoff_percent,pet_percent,et_percent,aridity_index,qsim_monthly_mean,qsim_monthly_min,qsim_monthly_max,qsim_monthly_std,discharge_percent,sdi,drought_class
1995-02-01,0.39963938501761426,0.39963938501761426,2.751194270421412,,17.70100558880379,39.91235926536358,17.88273543456489,16.43698033951867,43.662461108392485,83.87096774193549,0.9891686273406353,74.19354838709677,64.51612903225806,70.96774193548387,87.09677419354838,0.4095677380661348,8.6457668,5.8473324,18.5413378,2.575978440029887,67.74193548387096,0.46049453910311605,normal_or_wet
1995-03-01,0.371519733755501,0.371519733755501,2.7609691385995467,,8.471137464603986,24.634708113732874,32.768524127047726,28.179316378182627,30.235873904184444,32.25806451612903,-0.4604945391031163,16.129032258064516,19.35483870967742,29.03225806451613,16.129032258064516,1.0837630898610402,4.790352809677419,3.3618315,10.3530806,1.4502433732463635,19.35483870967742,-0.8648943586852831,normal_or_wet
1995-04-01,0.37412557308208705,0.37412557308208705,2.797799080978097,,25.96264771734191,68.14447822775381,60.09544391127043,50.904568967244664,113.63192758395107,100.0,4.753424308817087,100.0,96.7741935483871,22.58064516129032,74.19354838709677,0.5288605516866905,13.973120593333334,7.6371005,27.9238347,5.831039379362724,96.7741935483871,1.8485962885014091,normal_or_wet
1995-05-01,0.30983828032286875,0.30983828032286875,2.792856091441882,,17.139173978623873,46.91951192850696,98.2371371734742,72.19077314371201,79.81044616729662,96.7741935483871,1.8485962885014091,96.7741935483871,93.54838709677419,29.03225806451613,83.87096774193549,1.23088069157704,9.461624351612903,5.7753087,34.952539,5.582303192850145,93.54838709677419,1.517929159594278,normal_or_wet
1995-06-01,0.340954205529389,0.340954205529389,2.791695666547241,,22.449149319105583,60.21871905673969,99.12413092972311,79.57548182137238,102.06287506395181,100.0,4.753424308817087,96.7741935483871,96.7741935483871,3.225806451612903,74.19354838709677,0.9712065319305643,12.644871276666667,6.5638493,37.1427052,5.977324174918122,96.7741935483871,1.8485962885014091,normal_or_wet
1995-07-01,0.2455401548236064,0.2455401548236064,2.717492254730114,,9.471493953259351,35.35426768525398,137.16327431855973,88.08478393698655,88.30267927484014,41.935483870967744,-0.2035442315324862,58.06451612903226,70.96774193548387,80.64516129032258,77.41935483870968,1.5533308325972994,7.266558964516129,4.283174,33.4790608,5.431726072840668,70.96774193548387,0.5524425846467744,normal_or_wet
1995-08-01,0.24078343855536752,0.24078343855536752,2.633160122386991,,8.636347766116996,36.4883952480031,107.48646631989655,70.16852810907871,118.71867594215097,35.483870967741936,-0.37228936046519107,70.96774193548387,83.87096774193549,54.83870967741935,58.06451612903226,0.9053880147069057,7.199436232258064,3.6656403,46.9998784,7.809332255556496,80.64516129032258,0.8648943586852829,normal_or_wet
1995-09-01,0.3561417588427284,0.3561417588427284,2.7077737705904443,,24.91610309459062,73.01692261819765,54.90501813972626,43.77665252351654,100.06426342848061,100.0,4.753424308817087,100.0,100.0,16.129032258064516,45.16129032258064,0.5486975695270947,15.1970268,6.1141124,58.3343877,11.939732591926958,100.0,4.753424308817087,normal_or_wet
1995-10-01,0.32813815119478285,0.32813815119478285,2.7223103203019723,,11.482463887830914,32.59435603449937,36.510499193856404,27.130993562298872,21.096334904522607,58.06451612903226,0.20354423153248632,70.96774193548387,70.96774193548387,83.87096774193549,77.41935483870968,1.7306560290730562,6.369117706451613,3.8384114,13.3938937,2.5186557907739755,67.74193548387096,0.46049453910311605,normal_or_wet
1995-11-01,0.39118242669639997,0.39118242669639997,2.776805476789537,,24.6473826207469,69.53272591158053,11.180737627157303,10.015331291350476,111.49662347114386,93.54838709677419,1.517929159594278,96.7741935483871,93.54838709677419,12.903225806451612,9.67741935483871,0.10027871050329124,14.409738223333333,7.4521927,22.5769875,4.300071898399756,93.54838709677419,1.517929159594278,normal_or_wet
