date,spi_1,spi_3,spi_6,spi_12,spei_3,smi,qobs,qsim
2005-12-01,0.44961759498987586,-0.9188325559762658,0.4381016569498013,0.41263539877304733,0.46182187142018916,-0.967741935483871,8.716129032258063,7.115132570967742
2006-01-01,-1.167752076909193,-0.8945366836929115,-0.35415599899056943,0.0980265959891075,0.6122111460050207,-1.4838709677419355,5.553225806451613,4.518836612903225
2006-02-01,-0.1525324565246559,-0.6452379073029002,-1.1937901325346094,-0.26404459836882654,0.6756541355297264,-0.7096774193548387,10.26,6.653255560714285
2006-03-01,1.7039250487327722,0.5073307774455466,-0.3056692469488585,0.10918556599553599,0.8753119330092312,1.612903225806451,21.490322580645163,12.008721403225806
2006-04-01,-0.1727893122798627,0.8562473699149329,0.006760902399966762,0.3603912137356589,0.7582527334834294,1.3548387096774195,11.598,11.25796997
2006-05-01,0.20358713605749507,1.0253101657487096,0.29464265811283025,0.4017490164772747,0.3924487191469161,0.3225806451612905,5.602258064516128,5.749718225806451
2006-06-01,-0.5179187852876673,-0.5712786632328736,-0.09382400854789011,0.17862682868293223,-1.1312427481074518,0.06451612903225801,4.158666666666666,4.984558126666667
2006-07-01,-0.9109919911173088,-0.9665915343299671,-0.033695205432714766,-0.3671564661016843,-2.619479267819604,-1.6129032258064515,2.5135483870967743,3.0304841838709677
2006-08-01,1.382191105042128,0.10206283601656098,0.7531475541001724,-0.29218656985007607,-1.5851213434385305,1.225806451612903,4.2619354838709675,6.885345303225807
2006-09-01,-1.146521578515106,-0.13208823340027565,-0.5993972853511217,-0.7494455840533527,-1.1692496448292828,-0.5806451612903225,2.2150000000000003,3.6287546133333333
2006-10-01,0.837480002510424,0.7987066256164611,-0.08371382577428355,-0.14056328845743463,0.24699243797610934,0.4516129032258065,4.156129032258065,6.3937510903225805
2006-11-01,-0.09790928376958018,-0.2710917542660246,-0.21475601504458264,-0.01716220758980537,0.2675615081850403,0.5806451612903225,4.856,6.058147536666667
2006-12-01,-0.4307138255960706,0.010698118964475948,-0.185488053058762,-0.2899519095119644,0.6837869220766352,-0.5806451612903225,3.293225806451613,4.472310012903225
2007-01-01,0.6428460142367688,-0.1469178857697914,0.411300292733712,0.20068480932328878,0.754957619338145,-0.19354838709677447,6.7703225806451615,7.578952251612903
2007-02-01,0.4350135700987831,0.18583082291954556,-0.15100848510103324,0.3846327523974064,0.8315967381889987,1.225806451612903,11.223571428571429,10.572370717857142
2007-03-01,-0.015926711198909725,0.38732778246404564,0.1961880619484176,-0.3620417009795022,0.75047533050504,-0.8387096774193548,9.145483870967741,8.622657516129033
2007-04-01,-3.726273304531394,-0.9442192623352595,-0.8592614756733984,-0.7609873963539491,-0.07369116029948077,-1.870967741935484,3.5566666666666666,3.4176506399999997
2007-05-01,0.748619090748218,-0.6549397127251808,-0.40651267847418626,-0.5415170323614484,-0.7191839588095373,-0.4516129032258065,3.51741935483871,4.911507267741936
2007-06-01,0.6139707878034028,-0.18963857722286043,0.05926629794934901,-0.17535307752938015,-1.2575948468002558,1.096774193548387,3.359666666666667,5.459504676666667
2007-07-01,0.7359423419119705,1.0068605052997355,0.11039861606231388,0.3038395973960288,-0.8058436674735613,0.4516129032258065,3.190322580645161,5.341240232258064
2007-08-01,1.7155460555869797,1.692839774848842,0.8734149611631439,0.48005808447614084,-0.23163071668928642,1.7419354838709684,9.413548387096775,11.532241212903225
2007-09-01,1.340307765085916,2.116096039188563,1.497373278408477,1.2134873047837633,0.4364115380721702,1.612903225806451,9.925666666666666,10.509743219999999
2007-10-01,-0.8404038066004794,1.5038616369151947,1.7307817082068178,0.752496327125071,0.6096406003780286,1.225806451612903,6.360967741935484,6.687976925806452
2007-11-01,1.4775674307118332,1.316052814929662,2.087912709786334,1.3296071809241712,0.9194401949546501,1.3548387096774195,17.57133333333333,14.982611533333333
2007-12-01,0.36886863078830184,0.6683403503875571,1.994966139484783,1.5348519112301355,0.9124979918098697,2.0,12.425806451612903,11.923251116129032
2008-01-01,0.7656637629065295,1.400550603446178,2.0075363049822803,1.577566055875297,1.1717742249263026,0.3225806451612905,10.933870967741935,11.106361112903226
2008-02-01,-0.46312087981734307,0.21972310874225953,1.061826943312986,1.3457061202473302,0.837812242447508,-0.8387096774193548,8.716551724137931,8.751098244827586
2008-03-01,0.31008051357965327,0.18183368803351127,0.5276713844395695,1.436837558687762,0.7156578092618329,0.838709677419355,9.389999999999999,9.373863870967742
2008-04-01,1.269011081121766,0.5882436012639368,1.3683504947002876,2.2073928500375954,0.6147877969793151,1.870967741935484,15.779333333333334,15.309249576666668
2008-05-01,-1.1772075007412701,0.34869985669743403,0.3143923633161216,1.774045072132553,0.0022662653064543774,-0.06451612903225801,5.446129032258065,6.28431280967742
2008-06-01,-0.751035125019558,-0.1958378913857172,-0.10229321062863243,1.4341873003739511,-1.040720158462463,-1.6129032258064515,2.9346666666666663,3.93109714
2008-07-01,0.16660269456234492,-1.2428765658742273,-0.42099153583365795,1.2514319891118153,-2.60135237505334,-0.8387096774193548,2.44258064516129,4.2877636548387095
2008-08-01,0.33476993969635077,-0.3627762690700072,-0.0864589037958092,0.6741867974022596,-1.7865340080801435,-0.06451612903225801,2.4570967741935483,4.215349761290323
2008-09-01,0.07951343111002357,0.06098594117073066,-0.19323238591974062,0.17843918092820288,-0.7759487312439819,-0.19354838709677447,2.6333333333333333,4.3135108566666664
2008-10-01,0.8803411203399075,0.5467829863985887,-0.4573094849099141,0.6848841683647202,0.180130978543514,-0.4516129032258065,3.661290322580645,5.459806512903225
2008-11-01,-0.7469110635140278,0.013711986735468454,-0.34507664195081783,-0.09341067170550982,0.48275061898207255,0.4516129032258065,3.515333333333333,5.231968960000001
2008-12-01,0.7367365436102118,0.4473238853211272,0.27640195844847115,0.04886399189189082,0.838893114838178,0.9677419354838706,7.445806451612903,8.927212906451611
2009-01-01,-1.504464033480426,-0.8240721304682506,-0.2160799228145606,-0.5530189599156733,0.6238673274327464,-0.32258064516129026,5.031935483870968,4.530973751612903
2009-02-01,0.9161687201917582,0.26023258963039186,0.10281639052985887,-0.07083506322725101,0.8888682218552482,-0.19354838709677447,9.563214285714285,8.330123014285714
2009-03-01,1.3386691732169338,0.7374373966723331,0.7638864675893039,0.364331245493792,0.9190470421527184,2.0,26.067741935483873,18.954858403225806
2009-04-01,-0.5334401182251631,1.0019596406372604,0.17274010235017526,-0.28184456689041615,0.6824164303279896,-0.5806451612903225,6.031666666666666,5.986702716666667
2009-05-01,0.5376457906920058,0.7561152303436272,0.6483967243242955,0.16945124771518602,0.08167055366136748,0.9677419354838706,3.882258064516129,5.889253012903226
2009-06-01,0.3492044669199103,0.005159305852079701,0.46213377033792413,0.4622527870349926,-0.8880619701242635,1.612903225806451,4.5840000000000005,6.151414023333333
2009-07-01,1.2376285761324515,1.0754911347920348,1.4078665980755694,0.8710818009550457,-0.5575132095860215,1.870967741935484,8.211935483870967,10.264611822580646
2009-08-01,0.26891296806921994,0.9263527668561398,1.1224446692105645,0.8502574167219557,-0.7324511790089746,0.3225806451612905,3.701935483870968,5.665523229032258
2009-09-01,-0.4772501228850168,0.5322145063568466,0.30285526685070707,0.7096710145187737,-0.6445934612976616,-1.3548387096774195,2.7146666666666666,4.031747696666667
2009-10-01,1.2119347034832764,0.5105809488225705,1.0638701431119213,0.8516226240133432,0.053779444736009825,0.7096774193548385,6.710322580645162,8.92739889032258
2009-11-01,0.436856882795935,0.6108673717736965,1.0199182987021314,1.1515261742274832,0.6410375363688758,1.4838709677419355,7.781666666666666,9.384679173333332
2009-12-01,0.7713588370275672,1.2426333410587123,1.20767942454026,1.1643076578286422,1.0613937121301904,1.225806451612903,8.371612903225806,9.93520774516129
2010-01-01,-2.67584309695566,-0.25761074243642396,0.1102918030595558,1.084139686539364,0.7600911767905918,1.096774193548387,6.603548387096774,5.465542783870968
2010-02-01,0.5655275818103247,-0.15958194557753735,0.25384092091927063,0.9534609019075393,0.7861291670527871,0.19354838709677402,8.750357142857142,7.031697725
2010-03-01,0.4529593834203656,-0.418572400159509,0.6115646870945339,0.5938597111542384,0.5827141702285936,0.9677419354838706,12.28032258064516,11.63778474516129
2010-04-01,-1.0813466199729003,-0.10997076118882042,-0.36388491543651436,0.49242570399491337,0.33699347128339113,-0.06451612903225801,5.907666666666667,5.827319296666667
2010-05-01,0.5821021209556848,-0.0972960489850372,-0.2844376934436404,0.5087068652773971,-0.056894400502202416,1.3548387096774195,4.905161290322581,5.520770361290323
2010-06-01,-0.17439686203565757,-0.5163653706394757,-0.7757210354387193,0.3511785088635778,-0.9499803013763309,0.4516129032258065,8.889999999999999,7.415844526666667
2010-07-01,1.7136832812873244,1.2366918456757734,0.7910504978464593,0.5948968548626535,-0.5645706207568725,-0.19354838709677447,5.372580645161291,9.165667454838708
2010-08-01,2.5548159590319144,2.6370289769862687,2.010027645252443,1.6707612007249781,0.24808279682154236,2.0,21.008387096774193,21.950058300000002
2010-09-01,1.3901267573912006,3.2985901047342754,2.4214491413280737,2.2405445868459632,0.9125392643001278,1.7419354838709684,14.413,13.958366790000001
2010-10-01,-1.4023282603025944,2.137687124204139,2.3757886043934437,1.6054695968838688,0.8785981849524951,1.4838709677419355,8.067741935483872,8.866028519354838
2010-11-01,1.1201527273033154,0.9491441491240932,2.5976092084707276,1.8461719356588144,0.7928755357433311,0.7096774193548385,11.613333333333333,13.035704946666666
2010-12-01,-1.6909446260784078,-0.7281932021658096,2.330419525537197,1.3311394080002237,0.543825294632615,1.612903225806451,12.779354838709677,6.098213448387097
2011-01-01,2.4782645988516845,1.85395606779936,2.797974937481699,2.6678138688517503,1.2912415597761586,1.612903225806451,29.051290322580645,29.542992351612906
2011-02-01,-0.0654227948523654,1.2307179032074798,1.4848695767793196,2.5031955169894067,1.1292394473845744,0.5806451612903225,11.135357142857144,11.113236
2011-03-01,-1.255870514216493,1.3097121843285136,0.4946742616782902,2.166114641323173,1.0266135290464389,-1.6129032258064515,4.328064516129031,5.430851632258064
2011-04-01,-0.5731662453175129,-1.367075144995182,0.6765288659467363,2.244647325019462,-0.1563872218851356,-1.3548387096774195,4.195333333333333,4.961911033333333
2011-05-01,-0.36232564749949514,-1.5989197510571684,-0.01661227113801567,2.0025502420683132,-1.1418387040406857,-1.870967741935484,2.998709677419355,3.714730622580645
2011-06-01,0.19688762700641674,-0.7181407540499392,0.5001772915502913,2.0938754087634073,-1.602507783002246,-0.7096774193548387,3.1493333333333333,4.228607129999999
2011-07-01,2.5424502656280152,1.7294390631289827,0.5587012894562259,2.522534793467534,-0.27846440957692126,2.0,8.839032258064515,14.356189425806452
2011-08-01,-0.16914030739407818,1.7968723497760026,0.5215461122606592,1.4227697860443882,-0.13571978547970115,1.4838709677419355,6.521290322580645,8.117178751612903
2011-09-01,0.5713331341438818,1.97015267640353,1.0910895889321328,1.0967081052128664,0.30702411166146665,0.3225806451612905,4.679666666666667,7.101229773333333
2011-10-01,0.08736843751349783,0.039266840531867304,1.2928259077874313,1.3803744245132956,-0.16961876677502705,-0.19354838709677447,4.5519354838709685,6.068785383870967
2011-11-01,-4.753424308822899,-0.7596656359069007,0.9127931595610435,0.6027037046261007,0.1317801851045958,-1.7419354838709677,2.4186666666666667,2.5487644566666665
2011-12-01,0.8532170857118806,-0.4991474903514911,1.2030985252473072,1.187264642836527,0.5498123334790963,-1.7419354838709677,5.18741935483871,6.934573670967742
2012-01-01,1.414470375041271,0.5575228283674232,0.34549397159113165,0.5848643137824502,0.9401836234828411,1.4838709677419355,18.050645161290323,16.56031505483871
2012-02-01,0.29928905381222426,1.3710999632912664,0.5316898830667368,0.6935782435881854,1.168906705695027,1.7419354838709684,11.661379310344827,8.90585134137931
2012-03-01,-0.9903713081164772,0.5252833758423089,-0.03379023113146472,0.7329907640172486,0.81414737502751,-1.0967741935483872,9.051935483870968,7.117190729032258
2012-04-01,-1.0614768629282425,-1.1948761541857007,-0.42126207510500596,0.6445538695283838,-0.012097604605598014,-0.8387096774193548,3.7783333333333333,4.321470416666667
2012-05-01,-0.25229507227995024,-1.6715127126376945,0.08311730659299309,0.6711442168372084,-1.0514258605704296,-1.3548387096774195,2.78,3.790578470967742
2012-06-01,0.77079788429465,-0.3906393474306972,0.03545264685096051,0.869265862739089,-1.1838560350645424,0.9677419354838706,3.3583333333333334,5.458138136666666
2012-07-01,0.9364653254385635,0.7073659955261851,-0.2900027821477197,-0.030787949431871013,-1.0082500087240658,1.225806451612903,4.400645161290322,7.506926658064516
2012-08-01,-0.39246106740126074,0.6481497988408534,-0.5918241304634956,-0.08995911192018738,-1.0138366251640591,-1.3548387096774195,2.1154838709677417,3.4236971451612903
2012-09-01,-0.09234773988027217,0.11360965396552483,-0.2878695541694959,-0.3194789064069349,-0.8862281389502803,-0.967741935483871,2.331,3.888977183333333
2012-10-01,-0.5842193010614323,-0.9551681037669734,-0.1561792633529138,-0.5081125908530976,-0.628031710632579,-1.3548387096774195,1.8790322580645162,2.805099706451613
2012-11-01,0.2751056033548508,-0.5013724053654912,0.06492664090159282,0.025307063544751925,0.25207521306422026,-0.4516129032258065,2.7569999999999997,4.587204916666667
2012-12-01,1.5067714280947977,0.7274176233047084,0.5267955601015546,0.33822907967714977,0.905676745322382,0.06451612903225801,13.824516129032258,13.155451732258065
2013-01-01,1.1973524030306097,1.6477961259076377,0.6787830386019644,0.23097655250462212,1.2361418675193732,2.0,17.19129032258065,15.040432480645162
2013-02-01,-1.0249576051088771,1.1857236506698743,0.5149475638582905,-0.10342206085335717,1.1290271319346534,1.870967741935484,10.382857142857143,8.515363760714285
2013-03-01,-0.06885871348375669,0.1087772295241155,0.5235420938776306,0.10976103950959286,0.7888498800634497,1.225806451612903,9.416129032258064,7.467779387096774
2013-04-01,0.05248597449770067,-0.8483028856524442,0.7327235980810097,0.3649621963280594,0.2460492912933882,1.225806451612903,8.536666666666667,6.512584093333333
2013-05-01,1.852467248449268,1.1294564202124961,1.5801196899254826,1.194559190759966,0.5026138853833182,1.7419354838709684,13.139032258064516,9.984024661290322
2013-06-01,2.1695399157102466,2.5000994203645157,1.9973439857602087,1.8373261781491008,0.6639221611217422,1.870967741935484,33.99766666666667,28.817689756666667
2013-07-01,-0.4829087321031945,2.329449106717894,1.3596729097087725,1.4336524697758068,0.17020428418448338,-1.2258064516129032,4.297096774193549,6.064792241935485
2013-08-01,0.24345644755234788,1.3533285135639277,1.7033407742377347,1.592066956081732,-0.6583193525367217,0.9677419354838706,3.851290322580645,6.2351675516129035
2013-09-01,-0.3351037167258092,-0.6197467148478061,1.6258794178314568,1.5359888165040005,-1.3794800483882343,-0.8387096774193548,2.9876666666666667,4.458436943333334
2013-10-01,-0.061044496768729466,-0.37733157455802363,1.5892075284969376,1.650056415434559,-0.29111811849276603,-0.7096774193548387,3.1883870967741936,4.90163979032258
2013-11-01,-0.07610706821087108,-0.595018793553473,0.606333327301414,1.5560117899025916,0.2917808055986938,-0.32258064516129026,3.354,4.914429366666667
2013-12-01,-0.20138098482160355,-0.5169180408184652,-0.9219068096046001,0.9520818310109072,0.561876828562189,-0.32258064516129026,5.939032258064516,6.40452700967742
2014-01-01,-1.1050470820383702,-1.0685343572418797,-1.1232577575964262,0.27382424602780947,0.5502013493184296,-1.6129032258064515,2.858709677419355,3.9627188774193547
2014-02-01,-1.704093490218621,-1.964051706880231,-1.85447243112597,0.1836193174603879,0.32333116450551447,-1.870967741935484,2.3117857142857146,2.8388496285714284
2014-03-01,-1.212189765509941,-2.7752798755426635,-2.204759733576544,-0.06408051344231766,-0.0713946999520471,-1.870967741935484,2.0964516129032256,2.3459492516129035
2014-04-01,-0.9485794657926874,-2.658896233604297,-2.6542232169923143,-0.31162670821379107,-0.5563762093499321,-1.6129032258064515,1.9763333333333333,2.22634753
2014-05-01,1.0828337978266667,-0.47460827582627213,-1.7503297161241733,-0.751281021653469,-0.46245169652022505,0.5806451612903225,3.9461290322580647,4.9513603290322585
2014-06-01,-0.8941160955537321,-0.3609179420116291,-2.056860384577374,-2.2374319005277004,-1.1013667740070467,-1.0967741935483872,2.356333333333333,3.41344079
2014-07-01,0.7885371603413639,0.5920943583074004,-1.082471877345807,-1.7124113834395562,-1.0735685762797416,0.06451612903225801,3.7761290322580647,5.513725119354838
2014-08-01,0.2562762508776837,-0.006179074279425771,-0.436985656418803,-1.7070922511219833,-1.499285418447481,0.4516129032258065,2.5064516129032257,3.9724562548387095
2014-09-01,0.8445416368701296,0.9006904100410342,0.35945647196281727,-1.2291371437192424,-0.31376752735458313,0.838709677419355,4.805666666666666,6.019627036666666
2014-10-01,-0.04584660240881515,0.40793984573072345,0.6279711058776284,-1.2239731275853938,0.12089636962020728,0.06451612903225801,4.40483870967742,4.927588709677419
2014-11-01,-1.8798809993689154,-0.4201263132451066,-0.3996989896128683,-1.6094439761280135,0.30725645533758894,-0.8387096774193548,2.6069999999999998,2.871197663333333
2014-12-01,0.23008783059959315,-0.9584257673014853,0.009602984383632268,-1.4521560008635452,0.43946133260689274,-1.4838709677419355,3.820322580645161,5.077244238709677
2015-01-01,0.3816979002334878,-0.6297858380826394,-0.2115047508393417,-1.0146710852347864,0.6531382086354647,0.5806451612903225,9.741612903225807,8.40891759032258
2015-02-01,-1.0667909598888874,-0.4059208327466217,-0.6972210188911063,-0.9191826872088962,0.700398337198288,-0.4516129032258065,4.684642857142856,4.1108086535714286
2015-03-01,-0.14934896410658596,-0.6624501203068116,-1.269094454462605,-0.6714229524395854,0.48800912952575276,-1.3548387096774195,4.27741935483871,4.639745896774194
2015-04-01,0.301469439440633,-0.7272478389098981,-1.0817050118610054,-0.3284488043918751,0.1139320732068677,-0.32258064516129026,5.748,5.55916287
2015-05-01,-1.5768194872643209,-0.8960044917349491,-1.0306166614389334,-1.1269426446710686,-0.6108927318218007,-0.19354838709677447,3.1919354838709677,3.6413073612903224
2015-06-01,0.47965390289508475,-0.4296728813647486,-0.8875444547476466,-0.7065797910672001,-1.128911259567726,-0.4516129032258065,2.945333333333333,4.15147514
2015-07-01,-0.2380217079336662,-0.8009491143738203,-1.2059818441314651,-1.0981750592193438,-2.191371758210923,-1.0967741935483872,1.8964516129032258,2.736744077419355
2015-08-01,0.6537842930655472,0.31277345423019554,-0.4547926825906245,-0.9326165146215458,-1.5812538914710785,0.06451612903225801,2.334838709677419,4.435508741935483
2015-09-01,-0.44053029575786007,-0.2211930139133619,-0.5682350471633403,-1.4240381414046333,-1.3222721515440277,-0.06451612903225801,1.906,3.21590242
2015-10-01,0.18367099444746363,0.026042267613390187,-0.628509531971487,-1.3397985513549147,-0.21245595525893607,-0.32258064516129026,2.390967741935484,3.9054550645161292
2015-11-01,1.186573426202468,0.45529104984178104,0.4592651150116886,-0.43655378074607926,0.5912934109280854,-0.06451612903225801,4.671333333333333,7.03912309
2015-12-01,-1.003456395008256,0.25000366153784787,-0.06781240153450734,-0.7678680764115282,0.761014233444097,0.838709677419355,5.770967741935484,6.18424700967742
2016-01-01,0.22894257034032928,0.2771210061960502,0.12408997741181453,-0.8260064169567355,0.85387159073548,-0.8387096774193548,4.467741935483871,5.4320324096774195
2016-02-01,0.05664602162160712,-0.6204739090205513,-0.1670981619127791,-0.5405312596235021,0.6277920896027644,0.9677419354838706,8.20896551724138,8.34538815862069
2016-03-01,0.05673000665298731,-0.09010771366567748,0.022531182694156365,-0.475967947608668,0.6639631835811517,0.3225806451612905,6.209354838709678,6.236322380645161
2016-04-01,-0.6461975788396016,-0.5899038985791217,-0.2915616530447402,-0.7596515421815765,0.23326393352101163,0.838709677419355,6.753666666666666,5.5471069433333335
2016-05-01,-0.777202039060802,-1.0926495480165703,-1.3291877647617867,-0.6250860371480208,-0.5758401497543882,-0.7096774193548387,2.9612903225806453,3.1763016935483868
2016-06-01,0.6233146513553938,-0.6148703315170205,-0.5967639404219556,-0.5658391506896563,-1.1971384672729488,0.19354838709677402,3.9496666666666664,4.987541356666666
2016-07-01,0.6181577961639994,0.1592028039837374,-0.385314731565701,-0.26885873491178597,-1.4000203071160169,-0.7096774193548387,3.4396774193548385,4.424938893548387
2016-08-01,-0.8362405745257588,0.13778610323684237,-0.7198551511075111,-0.7290948199980541,-1.4497683584247363,0.19354838709677402,3.0183870967741937,3.4880858451612906
2016-09-01,1.002979492826319,0.42869477452999194,-0.18523779502392856,-0.20279915132029197,-0.776205982114508,0.06451612903225801,3.8373333333333335,6.040712473333333
2016-10-01,0.8640364930807647,0.6024915118224214,0.4619306766805804,0.05888701922145399,0.09842666187189707,1.870967741935484,7.178709677419355,7.362017083870968
2016-11-01,-0.36644578171447456,0.7728152738455731,0.5782372613236708,-0.524148660340616,0.6778979681998798,1.225806451612903,5.737,5.67469034
2016-12-01,0.4336960003652472,0.3791186276125825,0.4873427414278349,-0.1288994535136914,0.8405536752709684,0.5806451612903225,8.02774193548387,7.066210258064516
2017-01-01,-1.4317478355943085,-0.878855169881094,-0.20156730909792916,-0.5162262536854111,0.6070455647011422,-0.06451612903225801,5.28258064516129,4.632094187096775
2017-02-01,0.9118383766084728,0.05486290214725279,0.522825175427132,-0.1821344457941313,0.81093497310856,0.4516129032258065,16.71,10.640119260714286
2017-03-01,0.21776097065616734,-0.0909008923198818,0.12001341958974254,-0.12931008932026627,0.6152108388254385,0.06451612903225801,10.013870967741935,9.18669405483871
2017-04-01,-0.24873834384528906,0.33655477422769353,-0.42460074682757915,-0.03260629354804268,0.49702117316129873,0.3225806451612905,5.608666666666666,5.7902264699999995
2017-05-01,-2.0510772658906116,-1.149458573370008,-0.8233769825265372,-0.2046716167971163,-0.7229939097297102,-1.0967741935483872,3.3929032258064518,3.0830736451612903
2017-06-01,0.455817315100212,-0.9381586957691774,-0.8105381768438328,-0.27066015885658334,-1.536994633348487,-1.3548387096774195,2.902333333333333,4.17752487
2017-07-01,0.7668688823146634,-0.1737628286560269,0.03087869302261156,-0.20835816128802126,-1.8336987345976654,0.19354838709677402,3.50258064516129,4.711611958064516
2017-08-01,1.016027051683365,1.1122022806939862,0.0946122329024023,0.37724343437558,-0.8265588241964195,1.3548387096774195,4.037419354838709,6.602687161290323
2017-09-01,-1.3832307886233346,0.39028369153670706,-0.4156794469454665,-0.2934239421843031,-0.608631703121828,-0.7096774193548387,2.699,3.3988185066666667
2017-10-01,1.30643012069805,0.8083839672972634,0.40182103575053035,-0.0800386699635366,0.253306991906915,0.838709677419355,5.789032258064516,7.964054067741936
2017-11-01,0.8849722325637637,0.7134060846066511,1.2311853544139293,0.34193022771622744,0.7053160687943313,1.612903225806451,10.1,10.99910092
2017-12-01,0.3432973150778827,1.3328779168873661,1.1850349171840862,0.3105173247489322,1.0778728675672646,1.7419354838709684,8.984516129032258,9.306963077419356
2018-01-01,0.1941709952220468,0.617141088254086,0.9364944626909146,0.6539123838678385,0.9662870624386107,1.225806451612903,8.738387096774193,9.286562896774193
2018-02-01,-2.7370680369531035,-0.8113917452182501,-0.06787183737953602,-0.06345649496044489,0.6202809337337131,-1.2258064516129032,4.5925,4.721042603571428
2018-03-01,0.11062842388619065,-1.0007298763031829,0.37023282167957117,-0.09873626529023015,0.45542617990335366,-0.4516129032258065,6.018709677419356,6.6919390225806445
2018-04-01,-0.46400626416119733,-1.4999917772987776,-0.5327844840500627,-0.15397373621532437,-0.1569341941197067,-0.7096774193548387,4.632333333333333,4.911168020000001
2018-05-01,-0.36960653264608556,-0.7286440939919112,-1.214494328536293,0.10817681092235427,-0.7611639314954066,-1.4838709677419355,2.929032258064516,3.628882435483871
2018-06-01,-0.6086447104365826,-1.2038205842763579,-1.6944163268689425,-0.20516414053431056,-2.043793792492888,-1.4838709677419355,2.5646666666666667,3.1424526433333333
2018-07-01,-1.321052355179003,-1.6560268904454114,-2.384916453043876,-0.7996055557622239,-3.9653849636053877,-1.870967741935484,1.780967741935484,1.9078296193548385
2018-08-01,-0.5855498132271884,-1.8147848647454965,-1.8796796450356061,-1.4120248188523632,-4.753424308822899,-1.870967741935484,1.56,1.831223664516129
2018-09-01,-0.6395850637243837,-1.8363495264321712,-2.280121778242825,-1.2614270897417483,-2.748090379011648,-1.6129032258064515,1.5476666666666667,1.79560429
2018-10-01,-0.39791302056271327,-1.316136698897746,-2.2466264110112135,-2.0331916308663653,-1.0100906697324383,-1.7419354838709677,1.7022580645161292,1.9721211064516129
2018-11-01,-2.328929800348038,-2.0105996966539443,-2.8692131475675366,-2.995996910560248,-0.2688416461573263,-1.870967741935484,1.4356666666666666,1.0245212866666666
2018-12-01,1.5929223808225053,0.06376672096278588,-1.2055670269722647,-2.2165590859451516,0.6913150104717787,-0.8387096774193548,4.853548387096774,6.939837441935484
2019-01-01,1.399663597018523,1.1967246624360828,0.08698751476731952,-1.5736092512951085,1.111880777319207,1.870967741935484,18.372903225806454,13.747733558064516
2019-02-01,0.23672116586220648,1.829407746189898,0.38823545348846633,-1.0177758995097246,1.2540456709506884,-0.5806451612903225,10.454285714285714,8.38594107857143
2019-03-01,0.4106413782473134,1.0704220266685538,0.7645128136818633,-0.9035990879077926,0.9436176276874383,-0.5806451612903225,8.433225806451613,8.11677682580645
2019-04-01,-1.0631006312469513,-0.37780208269692606,0.5965374526464664,-1.038724547049334,0.15638469739810482,-1.4838709677419355,3.874,4.0409731099999995
2019-05-01,-0.045444415954908335,-0.5704650482150345,1.0398336885136181,-0.9394699143466799,-0.417680148792158,0.4516129032258065,3.2790322580645164,4.236542758064517
2019-06-01,-1.6660148548354177,-1.7845184217468981,-0.25242967359649665,-1.130647059370018,-2.2459158202138605,-1.870967741935484,1.8343333333333334,2.3200317133333335
2019-07-01,-0.40939045091021115,-1.3877827672966208,-1.3274558952255724,-0.9351515123529025,-3.0687414686527763,-1.7419354838709677,1.5774193548387097,2.434524806451613
2019-08-01,-0.4742601263208438,-1.7223084169364609,-1.6916301053872012,-0.9066707971954998,-4.753424308822899,-1.4838709677419355,1.4661290322580647,1.9434901129032258
2019-09-01,0.5639184979116713,-0.402659991110468,-1.58596251851558,-0.5169695032239818,-1.3590807213137788,-0.4516129032258065,2.2276666666666665,3.80788312
2019-10-01,0.4220438599972709,0.10008608969404025,-0.926112415121296,-0.25588194337752507,-0.20289264887238845,1.096774193548387,2.8529032258064517,4.946303832258065
2019-11-01,-0.8670371644548401,-0.059321271522446366,-1.2530695730020516,-0.08128439499685365,0.38739934618501193,-0.5806451612903225,1.9113333333333336,2.4497304499999997
2019-12-01,-0.5436244061683702,-0.778218839395109,-0.947713329284261,-0.9544058541490356,0.48097464240217885,-1.0967741935483872,2.3132258064516127,2.924845267741935
2020-01-01,-1.211763654607931,-1.9034492395756086,-1.2079283062785335,-1.9553550474914272,0.3571117245683389,-1.7419354838709677,2.509677419354839,2.527856358064516
2020-02-01,0.9291131160529639,-0.4489271024010776,-0.4599436439591396,-1.6209664940686261,0.6557910834141536,-0.32258064516129026,6.948275862068965,7.545830196551725
2020-03-01,0.09165204411249607,-0.0958960329067316,-0.7103482986295824,-1.753058104776973,0.6064950860100224,-0.32258064516129026,9.35225806451613,7.751081406451613
2020-04-01,-2.1937739729514094,-0.3058709458398233,-1.569255021441383,-1.911960893975595,0.1428189156531768,-1.7419354838709677,2.7276666666666665,2.5464170633333336
2020-05-01,-0.054605582773971546,-1.1411926215119044,-1.2274955476863116,-1.9153564912946053,-0.8107726237227192,-1.2258064516129032,2.735161290322581,3.0607883451612903
2020-06-01,-0.19362998291210545,-1.3666183904364795,-1.080199314055236,-1.5805920999992076,-1.7660973195438214,-0.967741935483871,2.3073333333333332,2.684031953333333
2020-07-01,-1.0243887989975424,-1.0134826534186432,-1.030666742800778,-1.7356569499885353,-2.230980572272636,-1.4838709677419355,1.5896774193548386,1.8448665
2020-08-01,1.477544575551426,0.3076657111727049,-0.6056954242250892,-0.8700623781184308,-1.457936839879971,-0.967741935483871,2.769354838709677,4.517692829032258
